,decisionVariableArray,Input Weight,totay_yhat,iter,Date
0,Italy_Desktop_-_Apr_2024,0.871079912001621,-55771.0,1,05.30.2024 05:59:41
1,Italy_Desktop_-_May_2024,0.871079912001621,-55771.0,1,05.30.2024 05:59:41
2,Italy_Desktop_-_Jun_2024,0.827300580135682,-55771.0,1,05.30.2024 05:59:41
3,Italy_Desktop_-_Jul_2024,0.827300580135682,-55771.0,1,05.30.2024 05:59:41
4,Italy_Desktop_-_Aug_2024,0.827300580135682,-55771.0,1,05.30.2024 05:59:41
5,Italy_Desktop_-_Sep_2024,0.827300580135682,-55771.0,1,05.30.2024 05:59:41
6,Italy_Desktop_-_Oct_2024,0.827300580135682,-55771.0,1,05.30.2024 05:59:41
7,Italy_Desktop_-_Nov_2024,0.6204754351017614,-55771.0,1,05.30.2024 05:59:41
8,Italy_Desktop_-_Dec_2024,0.827300580135682,-55771.0,1,05.30.2024 05:59:41
9,Italy_Mobile_&_Tablet_-_Apr_2024,0.871079912001621,-55771.0,1,05.30.2024 05:59:41
10,Italy_Mobile_&_Tablet_-_May_2024,0.871079912001621,-55771.0,1,05.30.2024 05:59:41
11,Italy_Mobile_&_Tablet_-_Jun_2024,0.827300580135682,-55771.0,1,05.30.2024 05:59:41
12,Italy_Mobile_&_Tablet_-_Jul_2024,0.827300580135682,-55771.0,1,05.30.2024 05:59:41
13,Italy_Mobile_&_Tablet_-_Aug_2024,0.827300580135682,-55771.0,1,05.30.2024 05:59:41
14,Italy_Mobile_&_Tablet_-_Sep_2024,0.827300580135682,-55771.0,1,05.30.2024 05:59:41
15,Italy_Mobile_&_Tablet_-_Oct_2024,0.827300580135682,-55771.0,1,05.30.2024 05:59:41
16,Italy_Mobile_&_Tablet_-_Nov_2024,0.6204754351017614,-55771.0,1,05.30.2024 05:59:41
17,Italy_Mobile_&_Tablet_-_Dec_2024,0.827300580135682,-55771.0,1,05.30.2024 05:59:41
0,Italy_Desktop_-_Apr_2024,0.871079912001621,-55771.0,2,05.30.2024 05:59:41
1,Italy_Desktop_-_May_2024,0.871079912001621,-55771.0,2,05.30.2024 05:59:41
2,Italy_Desktop_-_Jun_2024,0.827300580135682,-55771.0,2,05.30.2024 05:59:41
3,Italy_Desktop_-_Jul_2024,0.827300580135682,-55771.0,2,05.30.2024 05:59:41
4,Italy_Desktop_-_Aug_2024,0.827300580135682,-55771.0,2,05.30.2024 05:59:41
5,Italy_Desktop_-_Sep_2024,0.827300580135682,-55771.0,2,05.30.2024 05:59:41
6,Italy_Desktop_-_Oct_2024,0.827300580135682,-55771.0,2,05.30.2024 05:59:41
7,Italy_Desktop_-_Nov_2024,0.6204754351017614,-55771.0,2,05.30.2024 05:59:41
8,Italy_Desktop_-_Dec_2024,0.827300580135682,-55771.0,2,05.30.2024 05:59:41
9,Italy_Mobile_&_Tablet_-_Apr_2024,0.871079912001621,-55771.0,2,05.30.2024 05:59:41
10,Italy_Mobile_&_Tablet_-_May_2024,0.871079912001621,-55771.0,2,05.30.2024 05:59:41
11,Italy_Mobile_&_Tablet_-_Jun_2024,0.827300580135682,-55771.0,2,05.30.2024 05:59:41
12,Italy_Mobile_&_Tablet_-_Jul_2024,0.827300580135682,-55771.0,2,05.30.2024 05:59:41
13,Italy_Mobile_&_Tablet_-_Aug_2024,0.827300580135682,-55771.0,2,05.30.2024 05:59:41
14,Italy_Mobile_&_Tablet_-_Sep_2024,0.827300580135682,-55771.0,2,05.30.2024 05:59:41
15,Italy_Mobile_&_Tablet_-_Oct_2024,0.827300580135682,-55771.0,2,05.30.2024 05:59:41
16,Italy_Mobile_&_Tablet_-_Nov_2024,0.6204754351017614,-55771.0,2,05.30.2024 05:59:41
17,Italy_Mobile_&_Tablet_-_Dec_2024,0.827300580135682,-55771.0,2,05.30.2024 05:59:41
0,Italy_Desktop_-_Apr_2024,0.871079912001621,-55771.0,3,05.30.2024 05:59:42
1,Italy_Desktop_-_May_2024,0.871079912001621,-55771.0,3,05.30.2024 05:59:42
2,Italy_Desktop_-_Jun_2024,0.827300580135682,-55771.0,3,05.30.2024 05:59:42
3,Italy_Desktop_-_Jul_2024,0.827300580135682,-55771.0,3,05.30.2024 05:59:42
4,Italy_Desktop_-_Aug_2024,0.827300580135682,-55771.0,3,05.30.2024 05:59:42
5,Italy_Desktop_-_Sep_2024,0.827300580135682,-55771.0,3,05.30.2024 05:59:42
6,Italy_Desktop_-_Oct_2024,0.827300580135682,-55771.0,3,05.30.2024 05:59:42
7,Italy_Desktop_-_Nov_2024,0.6204754351017614,-55771.0,3,05.30.2024 05:59:42
8,Italy_Desktop_-_Dec_2024,0.827300580135682,-55771.0,3,05.30.2024 05:59:42
9,Italy_Mobile_&_Tablet_-_Apr_2024,0.871079912001621,-55771.0,3,05.30.2024 05:59:42
10,Italy_Mobile_&_Tablet_-_May_2024,0.871079912001621,-55771.0,3,05.30.2024 05:59:42
11,Italy_Mobile_&_Tablet_-_Jun_2024,0.827300580135682,-55771.0,3,05.30.2024 05:59:42
12,Italy_Mobile_&_Tablet_-_Jul_2024,0.827300580135682,-55771.0,3,05.30.2024 05:59:42
13,Italy_Mobile_&_Tablet_-_Aug_2024,0.827300580135682,-55771.0,3,05.30.2024 05:59:42
14,Italy_Mobile_&_Tablet_-_Sep_2024,0.827300580135682,-55771.0,3,05.30.2024 05:59:42
15,Italy_Mobile_&_Tablet_-_Oct_2024,0.827300580135682,-55771.0,3,05.30.2024 05:59:42
16,Italy_Mobile_&_Tablet_-_Nov_2024,0.6204754351017614,-55771.0,3,05.30.2024 05:59:42
17,Italy_Mobile_&_Tablet_-_Dec_2024,0.827300580135682,-55771.0,3,05.30.2024 05:59:42
0,Italy_Desktop_-_Apr_2024,0.871079912001621,-55771.0,4,05.30.2024 05:59:43
1,Italy_Desktop_-_May_2024,0.871079912001621,-55771.0,4,05.30.2024 05:59:43
2,Italy_Desktop_-_Jun_2024,0.827300580135682,-55771.0,4,05.30.2024 05:59:43
3,Italy_Desktop_-_Jul_2024,0.827300580135682,-55771.0,4,05.30.2024 05:59:43
4,Italy_Desktop_-_Aug_2024,0.827300580135682,-55771.0,4,05.30.2024 05:59:43
5,Italy_Desktop_-_Sep_2024,0.827300580135682,-55771.0,4,05.30.2024 05:59:43
6,Italy_Desktop_-_Oct_2024,0.827300580135682,-55771.0,4,05.30.2024 05:59:43
7,Italy_Desktop_-_Nov_2024,0.6204754351017614,-55771.0,4,05.30.2024 05:59:43
8,Italy_Desktop_-_Dec_2024,0.827300580135682,-55771.0,4,05.30.2024 05:59:43
