,iteration,Conversion Quantity
0,1,55771.0
1,2,56184.0
2,3,57056.0
3,4,57056.0
4,5,57056.0
5,6,57056.0
6,7,57056.0
7,8,57056.0
8,9,57056.0
9,10,57056.0
10,11,57056.0
11,12,57056.0
12,13,57056.0
13,14,57056.0
14,15,57056.0
15,16,57056.0
16,17,57056.0
17,18,57056.0
18,19,57056.0
19,20,57056.0
20,21,57056.0
21,22,57056.0
22,23,57056.0
23,24,57196.0
24,25,57196.0
25,26,57196.0
26,27,57196.0
27,28,57196.0
28,29,57196.0
29,30,57196.0
30,31,57196.0
31,32,57196.0
32,33,57196.0
33,34,57196.0
34,35,57196.0
35,36,57196.0
36,37,57196.0
37,38,57196.0
38,39,57196.0
39,40,57196.0
40,41,57196.0
41,42,57196.0
42,43,57196.0
43,44,57196.0
44,45,57196.0
45,46,57196.0
46,47,57196.0
47,48,57196.0
48,49,57196.0
49,50,57196.0
50,51,57196.0
51,52,57196.0
52,53,57196.0
53,54,57196.0
54,55,57196.0
55,56,57196.0
56,57,57196.0
57,58,57196.0
58,59,57196.0
59,60,57196.0
60,61,57196.0
61,62,57196.0
62,63,57196.0
63,64,57196.0
64,65,57196.0
65,66,57196.0
66,67,57196.0
67,68,57196.0
68,69,57196.0
69,70,57196.0
70,71,57196.0
71,72,57196.0
72,73,57196.0
73,74,57196.0
74,75,57196.0
75,76,57196.0
76,77,57196.0
77,78,57196.0
78,79,57196.0
79,80,57196.0
80,81,57196.0
81,82,57196.0
82,83,57196.0
83,84,57196.0
84,85,57196.0
85,86,57196.0
86,87,57196.0
87,88,57196.0
88,89,57196.0
89,90,57196.0
90,91,57196.0
91,92,57196.0
92,93,57196.0
93,94,57196.0
94,95,57196.0
95,96,57196.0
96,97,57196.0
97,98,57196.0
98,99,57196.0
99,100,57196.0
100,101,57196.0
101,102,57196.0
102,103,57196.0
103,104,57196.0
104,105,57196.0
105,106,57196.0
106,107,57196.0
107,108,57196.0
108,109,57196.0
109,110,57196.0
110,111,57196.0
111,112,57196.0
112,113,57196.0
113,114,57196.0
114,115,57196.0
115,116,57196.0
116,117,57196.0
117,118,57196.0
118,119,57196.0
119,120,57196.0
120,121,57196.0
121,122,57196.0
122,123,57196.0
123,124,57196.0
124,125,57196.0
125,126,57196.0
126,127,57196.0
127,128,57196.0
128,129,57196.0
129,130,57196.0
130,131,57196.0
131,132,57196.0
132,133,57196.0
133,134,57196.0
134,135,57196.0
135,136,57196.0
136,137,57196.0
137,138,57196.0
138,139,57196.0
139,140,57196.0
140,141,57196.0
141,142,57196.0
142,143,57196.0
143,144,57196.0
144,145,57196.0
145,146,57196.0
146,147,57196.0
147,148,57196.0
148,149,57196.0
149,150,57196.0
