,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,power,growth,MAPE,period_AE
0,Italy,Desktop,-,183,0.1,0.001,10.0,additive,additive,na,na,na,na,na,na,na,na,na,linear,12.76,7.6899999999999995
0,Italy,Desktop,-,183,0.1,0.001,10.0,additive,additive,na,Default,na,na,na,na,na,na,na,linear,14.31,11.81
0,Italy,Desktop,-,183,0.1,0.001,10.0,additive,additive,na,na,na,na,na,na,na,na,na,logistic,58.39,57.38999999999999
0,Italy,Desktop,-,183,0.1,0.001,10.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,15.1,14.879999999999999
0,Italy,Desktop,-,183,0.1,0.001,10.0,additive,additive,na,Default,na,na,na,na,na,na,na,logistic,58.36,57.36
0,Italy,Desktop,-,183,0.1,0.001,10.0,additive,multiplicative,na,Default,na,na,na,na,na,na,na,linear,15.39,15.83
0,Italy,Desktop,-,183,0.1,0.001,10.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,46.26,44.43
0,Italy,Desktop,-,183,0.1,0.001,10.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,13.12,8.89
0,Italy,Desktop,-,183,0.1,0.001,10.0,additive,multiplicative,na,Default,na,na,na,na,na,na,na,logistic,44.62,42.69
0,Italy,Desktop,-,183,0.1,0.001,10.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,58.34,57.34
0,Italy,Desktop,-,183,0.1,0.001,10.0,multiplicative,additive,na,Default,na,na,na,na,na,na,na,linear,14.18,11.83
0,Italy,Desktop,-,183,0.1,0.001,10.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,14.95,14.67
0,Italy,Desktop,-,183,0.1,0.001,10.0,multiplicative,additive,na,Default,na,na,na,na,na,na,na,logistic,58.08,57.07
0,Italy,Desktop,-,183,0.1,0.001,10.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,45.55,43.669999999999995
0,Italy,Desktop,-,183,0.1,0.001,10.0,multiplicative,multiplicative,na,Default,na,na,na,na,na,na,na,linear,15.24,15.68
0,Italy,Desktop,-,183,0.1,0.001,1.0,additive,additive,na,na,na,na,na,na,na,na,na,linear,13.11,8.77
0,Italy,Desktop,-,183,0.1,0.001,10.0,multiplicative,multiplicative,na,Default,na,na,na,na,na,na,na,logistic,44.75,42.83
0,Italy,Desktop,-,183,0.1,0.001,1.0,additive,additive,na,na,na,na,na,na,na,na,na,logistic,58.45,57.45
0,Italy,Desktop,-,183,0.1,0.001,1.0,additive,additive,na,Default,na,na,na,na,na,na,na,linear,15.33,14.249999999999998
0,Italy,Desktop,-,183,0.1,0.001,1.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,15.38,15.299999999999999
0,Italy,Desktop,-,183,0.1,0.001,1.0,additive,multiplicative,na,Default,na,na,na,na,na,na,na,linear,15.65,16.220000000000002
0,Italy,Desktop,-,183,0.1,0.001,1.0,additive,additive,na,Default,na,na,na,na,na,na,na,logistic,56.8,55.71
0,Italy,Desktop,-,183,0.1,0.001,1.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,46.71,44.89
0,Italy,Desktop,-,183,0.1,0.001,1.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,13.2,9.139999999999999
0,Italy,Desktop,-,183,0.1,0.001,1.0,additive,multiplicative,na,Default,na,na,na,na,na,na,na,logistic,45.7,43.830000000000005
0,Italy,Desktop,-,183,0.1,0.001,1.0,multiplicative,additive,na,Default,na,na,na,na,na,na,na,linear,15.41,14.29
0,Italy,Desktop,-,183,0.1,0.001,1.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,58.42,57.42
0,Italy,Desktop,-,183,0.1,0.001,1.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,14.68,14.280000000000001
0,Italy,Desktop,-,183,0.1,0.001,1.0,multiplicative,additive,na,Default,na,na,na,na,na,na,na,logistic,58.39,57.38999999999999
0,Italy,Desktop,-,183,0.1,0.001,1.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,45.41,43.519999999999996
0,Italy,Desktop,-,183,0.1,0.001,1.0,multiplicative,multiplicative,na,Default,na,na,na,na,na,na,na,linear,17.14,17.61
0,Italy,Desktop,-,183,0.1,0.001,15.0,additive,additive,na,na,na,na,na,na,na,na,na,linear,13.42,9.93
0,Italy,Desktop,-,183,0.1,0.001,15.0,additive,additive,na,Default,na,na,na,na,na,na,na,linear,13.86,10.41
0,Italy,Desktop,-,183,0.1,0.001,1.0,multiplicative,multiplicative,na,Default,na,na,na,na,na,na,na,logistic,46.05,44.190000000000005
0,Italy,Desktop,-,183,0.1,0.001,15.0,additive,additive,na,na,na,na,na,na,na,na,na,logistic,58.39,57.38999999999999
0,Italy,Desktop,-,183,0.1,0.001,15.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,14.47,13.94
0,Italy,Desktop,-,183,0.1,0.001,15.0,additive,additive,na,Default,na,na,na,na,na,na,na,logistic,56.95,55.86
0,Italy,Desktop,-,183,0.1,0.001,15.0,additive,multiplicative,na,Default,na,na,na,na,na,na,na,linear,15.52,16.03
0,Italy,Desktop,-,183,0.1,0.001,15.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,45.93,44.07
0,Italy,Desktop,-,183,0.1,0.001,15.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,13.09,8.85
0,Italy,Desktop,-,183,0.1,0.001,15.0,additive,multiplicative,na,Default,na,na,na,na,na,na,na,logistic,43.57,41.589999999999996
0,Italy,Desktop,-,183,0.1,0.001,15.0,multiplicative,additive,na,Default,na,na,na,na,na,na,na,linear,14.25,12.06
