,variable_splits,pos
0,Italy_Desktop_-_Apr_2024,0.837455385523292
1,Italy_Desktop_-_May_2024,0.8404755106305873
2,Italy_Desktop_-_Jun_2024,1.084500118043278
3,Italy_Desktop_-_Jul_2024,0.9834295818580332
4,Italy_Desktop_-_Aug_2024,0.8370037963828506
5,Italy_Desktop_-_Sep_2024,0.9416367195736176
6,Italy_Desktop_-_Oct_2024,0.9231738385548244
7,Italy_Desktop_-_Nov_2024,0.7760865672763472
8,Italy_Desktop_-_Dec_2024,0.9958276754436175
9,Italy_Mobile_&_Tablet_-_Apr_2024,1.1534307648244673
10,Italy_Mobile_&_Tablet_-_May_2024,1.1941474400233674
11,Italy_Mobile_&_Tablet_-_Jun_2024,1.1022768944280021
12,Italy_Mobile_&_Tablet_-_Jul_2024,1.030087670250757
13,Italy_Mobile_&_Tablet_-_Aug_2024,1.0379743638415617
14,Italy_Mobile_&_Tablet_-_Sep_2024,0.9845253193108857
15,Italy_Mobile_&_Tablet_-_Oct_2024,0.9893853521473668
16,Italy_Mobile_&_Tablet_-_Nov_2024,0.7274293717134461
17,Italy_Mobile_&_Tablet_-_Dec_2024,1.0171088343213834
