,variable_splits,pos
0,Italy_Desktop_-_Apr_2024,0.9317930286540828
1,Italy_Desktop_-_May_2024,1.1401977610646872
2,Italy_Desktop_-_Jun_2024,1.1388299717001158
3,Italy_Desktop_-_Jul_2024,1.189273686533462
4,Italy_Desktop_-_Aug_2024,1.1901257846487059
5,Italy_Desktop_-_Sep_2024,1.1242227327496404
6,Italy_Desktop_-_Oct_2024,1.1836384738237324
7,Italy_Desktop_-_Nov_2024,0.927759237430841
8,Italy_Desktop_-_Dec_2024,0.8543731631686756
9,Italy_Mobile_&_Tablet_-_Apr_2024,1.0279669730807557
10,Italy_Mobile_&_Tablet_-_May_2024,0.8008954873608869
11,Italy_Mobile_&_Tablet_-_Jun_2024,0.8008135722865397
12,Italy_Mobile_&_Tablet_-_Jul_2024,0.9694957844380087
13,Italy_Mobile_&_Tablet_-_Aug_2024,1.121181053222646
14,Italy_Mobile_&_Tablet_-_Sep_2024,0.8124877686011983
15,Italy_Mobile_&_Tablet_-_Oct_2024,0.9230301931397923
16,Italy_Mobile_&_Tablet_-_Nov_2024,0.94417228701633
17,Italy_Mobile_&_Tablet_-_Dec_2024,0.8371818347311745
