,decisionVariableArray,Input Weight,totay_yhat,iter,Date
0,Canada_-_Brand_Apr_2024,1.1252770902916922,-153616.0,1,06.05.2024 14:14:50
1,Canada_-_Non_Brand_Apr_2024,1.1252770902916922,-153616.0,1,06.05.2024 14:14:50
2,Canada_-_Brand_May_2024,1.1252770902916922,-153616.0,1,06.05.2024 14:14:50
3,Canada_-_Non_Brand_May_2024,1.1252770902916922,-153616.0,1,06.05.2024 14:14:50
4,Canada_-_Brand_Jun_2024,0.8784923612555264,-153616.0,1,06.05.2024 14:14:50
5,Canada_-_Non_Brand_Jun_2024,0.8784923612555264,-153616.0,1,06.05.2024 14:14:50
6,Canada_-_Brand_Jul_2024,0.8784923612555264,-153616.0,1,06.05.2024 14:14:50
7,Canada_-_Non_Brand_Jul_2024,0.8784923612555264,-153616.0,1,06.05.2024 14:14:50
8,Canada_-_Brand_Aug_2024,0.8784923612555264,-153616.0,1,06.05.2024 14:14:50
9,Canada_-_Non_Brand_Aug_2024,0.8784923612555264,-153616.0,1,06.05.2024 14:14:50
10,Canada_-_Brand_Sep_2024,0.8784923612555264,-153616.0,1,06.05.2024 14:14:50
11,Canada_-_Non_Brand_Sep_2024,0.8784923612555264,-153616.0,1,06.05.2024 14:14:50
12,Canada_-_Brand_Oct_2024,0.7686808160985856,-153616.0,1,06.05.2024 14:14:50
13,Canada_-_Non_Brand_Oct_2024,0.8784923612555264,-153616.0,1,06.05.2024 14:14:50
14,Canada_-_Brand_Nov_2024,0.729148659842087,-153616.0,1,06.05.2024 14:14:50
15,Canada_-_Non_Brand_Nov_2024,0.729148659842087,-153616.0,1,06.05.2024 14:14:50
16,Canada_-_Brand_Dec_2024,0.8784923612555264,-153616.0,1,06.05.2024 14:14:50
17,Canada_-_Non_Brand_Dec_2024,0.8784923612555264,-153616.0,1,06.05.2024 14:14:50
0,Canada_-_Brand_Apr_2024,1.1252770902916922,-153616.0,2,06.05.2024 14:14:55
1,Canada_-_Non_Brand_Apr_2024,1.1252770902916922,-153616.0,2,06.05.2024 14:14:55
2,Canada_-_Brand_May_2024,1.1252770902916922,-153616.0,2,06.05.2024 14:14:55
3,Canada_-_Non_Brand_May_2024,1.1252770902916922,-153616.0,2,06.05.2024 14:14:55
4,Canada_-_Brand_Jun_2024,0.8784923612555264,-153616.0,2,06.05.2024 14:14:55
5,Canada_-_Non_Brand_Jun_2024,0.8784923612555264,-153616.0,2,06.05.2024 14:14:55
6,Canada_-_Brand_Jul_2024,0.8784923612555264,-153616.0,2,06.05.2024 14:14:55
7,Canada_-_Non_Brand_Jul_2024,0.8784923612555264,-153616.0,2,06.05.2024 14:14:55
8,Canada_-_Brand_Aug_2024,0.8784923612555264,-153616.0,2,06.05.2024 14:14:55
9,Canada_-_Non_Brand_Aug_2024,0.8784923612555264,-153616.0,2,06.05.2024 14:14:55
10,Canada_-_Brand_Sep_2024,0.8784923612555264,-153616.0,2,06.05.2024 14:14:55
11,Canada_-_Non_Brand_Sep_2024,0.8784923612555264,-153616.0,2,06.05.2024 14:14:55
12,Canada_-_Brand_Oct_2024,0.7686808160985856,-153616.0,2,06.05.2024 14:14:55
13,Canada_-_Non_Brand_Oct_2024,0.8784923612555264,-153616.0,2,06.05.2024 14:14:55
14,Canada_-_Brand_Nov_2024,0.729148659842087,-153616.0,2,06.05.2024 14:14:55
15,Canada_-_Non_Brand_Nov_2024,0.729148659842087,-153616.0,2,06.05.2024 14:14:55
16,Canada_-_Brand_Dec_2024,0.8784923612555264,-153616.0,2,06.05.2024 14:14:55
17,Canada_-_Non_Brand_Dec_2024,0.8784923612555264,-153616.0,2,06.05.2024 14:14:55
0,Canada_-_Brand_Apr_2024,1.1252770902916922,-153616.0,3,06.05.2024 14:14:59
1,Canada_-_Non_Brand_Apr_2024,1.1252770902916922,-153616.0,3,06.05.2024 14:14:59
2,Canada_-_Brand_May_2024,1.1252770902916922,-153616.0,3,06.05.2024 14:14:59
3,Canada_-_Non_Brand_May_2024,1.1252770902916922,-153616.0,3,06.05.2024 14:14:59
4,Canada_-_Brand_Jun_2024,0.8784923612555264,-153616.0,3,06.05.2024 14:14:59
5,Canada_-_Non_Brand_Jun_2024,0.8784923612555264,-153616.0,3,06.05.2024 14:14:59
6,Canada_-_Brand_Jul_2024,0.8784923612555264,-153616.0,3,06.05.2024 14:14:59
7,Canada_-_Non_Brand_Jul_2024,0.8784923612555264,-153616.0,3,06.05.2024 14:14:59
8,Canada_-_Brand_Aug_2024,0.8784923612555264,-153616.0,3,06.05.2024 14:14:59
9,Canada_-_Non_Brand_Aug_2024,0.8784923612555264,-153616.0,3,06.05.2024 14:14:59
10,Canada_-_Brand_Sep_2024,0.8784923612555264,-153616.0,3,06.05.2024 14:14:59
11,Canada_-_Non_Brand_Sep_2024,0.8784923612555264,-153616.0,3,06.05.2024 14:14:59
12,Canada_-_Brand_Oct_2024,0.7686808160985856,-153616.0,3,06.05.2024 14:14:59
13,Canada_-_Non_Brand_Oct_2024,0.8784923612555264,-153616.0,3,06.05.2024 14:14:59
14,Canada_-_Brand_Nov_2024,0.729148659842087,-153616.0,3,06.05.2024 14:14:59
15,Canada_-_Non_Brand_Nov_2024,0.729148659842087,-153616.0,3,06.05.2024 14:14:59
16,Canada_-_Brand_Dec_2024,0.8784923612555264,-153616.0,3,06.05.2024 14:14:59
17,Canada_-_Non_Brand_Dec_2024,0.8784923612555264,-153616.0,3,06.05.2024 14:14:59
0,Canada_-_Brand_Apr_2024,1.1252770902916922,-153616.0,4,06.05.2024 14:15:04
1,Canada_-_Non_Brand_Apr_2024,1.1252770902916922,-153616.0,4,06.05.2024 14:15:04
