Region,Market,Account_type,Funnel,WeekStart,Ds,OptimalConversionQuantity,OptimalSpendValue,Month,Year,BaseConversionQuantity,BaseSpend,SavedDate
Canada,Canada,-,Competitor,2024-06-09,2024-06-12,67.39461358313817,88.84738321212868,Jun,2024,67.39461358313817,96.19694317761616,2024-06-01
Canada,Canada,-,Competitor,2024-06-09,2024-06-13,72.85241687386741,140.45945973281638,Jun,2024,72.85241687386741,152.06983437987273,2024-06-01
Canada,Canada,-,Competitor,2024-06-09,2024-06-14,62.400000000000006,89.0838,Jun,2024,62.400000000000006,96.447,2024-06-01
Canada,Canada,-,Competitor,2024-06-09,2024-06-15,0.0,40.61555963302752,Jun,2024,0.0,43.97551559633027,2024-06-01
Canada,Canada,-,Competitor,2024-06-09,2024-06-16,0.0,43.52730295740767,Jun,2024,0.0,47.125985566718555,2024-06-01
Canada,Canada,-,Competitor,2024-06-16,2024-06-17,69.35270053951503,209.97739728463864,Jun,2024,70.1591272899745,227.33976522203122,2024-06-01
Canada,Canada,-,Competitor,2024-06-16,2024-06-18,73.8131206625513,158.07786511253406,Jun,2024,73.8131206625513,171.15221042137958,2024-06-01
Canada,Canada,-,Competitor,2024-06-16,2024-06-19,76.0,231.57600000000002,Jun,2024,76.80000000000001,250.72,2024-06-01
Canada,Canada,-,Competitor,2024-06-16,2024-06-20,87.81341853035144,259.55404472843446,Jun,2024,87.81341853035144,281.01228115015977,2024-06-01
Canada,Canada,-,Competitor,2024-06-16,2024-06-21,48.04337111877772,131.67486939379003,Jun,2024,48.04337111877772,142.56269837358303,2024-06-01
Canada,Canada,-,Competitor,2024-06-16,2024-06-22,0.0,51.294,Jun,2024,0.0,55.53529999999999,2024-06-01
Canada,Canada,-,Competitor,2024-06-16,2024-06-23,0.0,38.386163044875914,Jun,2024,0.0,41.55783335476404,2024-06-01
Canada,Canada,-,Competitor,2024-06-23,2024-06-24,69.78300674590427,197.26424542242208,Jun,2024,69.78300674590427,213.57704946996463,2024-06-01
Canada,Canada,-,Competitor,2024-06-23,2024-06-25,82.72,189.112,Jun,2024,82.72,204.7496,2024-06-01
Canada,Canada,-,Competitor,2024-06-23,2024-06-26,86.99532860426605,282.9976163523568,Jun,2024,86.99532860426605,306.3957349415458,2024-06-01
Canada,Canada,-,Competitor,2024-06-23,2024-06-27,84.80965236075147,250.15276513690702,Jun,2024,84.80965236075147,270.82846564927553,2024-06-01
Canada,Canada,-,Competitor,2024-06-23,2024-06-28,55.4596301308074,36.503812960457076,Jun,2024,56.17065102992031,39.51854157269583,2024-06-01
Canada,Canada,-,Competitor,2024-06-23,2024-06-29,0.0,34.136885596456395,Jun,2024,0.0,36.9607957843287,2024-06-01
Canada,Canada,-,Competitor,2024-06-23,2024-06-30,0.0,65.48278702163061,Jun,2024,0.0,70.8999833610649,2024-06-01
Canada,Canada,-,Competitor,2024-06-30,2024-07-01,74.32025523842373,80.87944985772182,Jul,2024,74.32025523842373,83.74855738553075,2024-06-01
Canada,Canada,-,Competitor,2024-06-30,2024-07-02,91.47365552775643,298.01202234387773,Jul,2024,91.47365552775643,308.59552428843915,2024-06-01
Canada,Canada,-,Competitor,2024-06-30,2024-07-03,77.66383362613361,133.33860405488818,Jul,2024,77.66383362613361,138.06903755757088,2024-06-01
Canada,Canada,-,Competitor,2024-06-30,2024-07-04,80.23202192007444,127.80633614227371,Jul,2024,80.23202192007444,132.3419014630616,2024-06-01
Canada,Canada,-,Competitor,2024-06-30,2024-07-05,69.59403330547161,101.57491930817206,Jul,2024,69.59403330547161,105.1760059152575,2024-06-01
Canada,Canada,-,Competitor,2024-06-30,2024-07-06,0.0,46.84904797601199,Jul,2024,0.0,48.51134932533733,2024-06-01
Canada,Canada,-,Competitor,2024-06-30,2024-07-07,0.0,33.66417505221188,Jul,2024,0.0,34.85996202771977,2024-06-01
Canada,Canada,-,Competitor,2024-07-07,2024-07-08,71.69229279628195,127.13941711851277,Jul,2024,71.69229279628195,131.65450619674672,2024-06-01
Canada,Canada,-,Competitor,2024-07-07,2024-07-09,92.62241779733529,176.4011758953673,Jul,2024,92.62241779733529,182.6620950983987,2024-06-01
Canada,Canada,-,Competitor,2024-07-07,2024-07-10,91.73617407071623,139.98940163191295,Jul,2024,91.73617407071623,144.9606285886975,2024-06-01
Canada,Canada,-,Competitor,2024-07-07,2024-07-11,76.87893305710216,92.15122879709958,Jul,2024,76.87893305710216,95.41858345202643,2024-06-01
Canada,Canada,-,Competitor,2024-07-07,2024-07-12,54.07320930933192,64.37715974994352,Jul,2024,54.07320930933192,66.66025080967086,2024-06-01
Canada,Canada,-,Competitor,2024-07-07,2024-07-13,0.0,15.63593536121673,Jul,2024,0.0,16.188311787072244,2024-06-01
Canada,Canada,-,Competitor,2024-07-07,2024-07-14,0.0,21.634536152796727,Jul,2024,0.0,22.402626193724423,2024-06-01
Canada,Canada,-,Competitor,2024-07-14,2024-07-15,81.75059564673101,168.43151072164116,Jul,2024,81.75059564673101,174.40688931066512,2024-06-01
Canada,Canada,-,Competitor,2024-07-14,2024-07-16,88.80238408545553,174.68936914621875,Jul,2024,88.80238408545553,180.89715844879635,2024-06-01
Canada,Canada,-,Competitor,2024-07-14,2024-07-17,92.58276097666223,196.02216081124814,Jul,2024,92.58276097666223,202.9833363299651,2024-06-01
Canada,Canada,-,Competitor,2024-07-14,2024-07-18,76.07773822675013,144.2916717810237,Jul,2024,76.07773822675013,149.41228877705495,2024-06-01
Canada,Canada,-,Competitor,2024-07-14,2024-07-19,48.6,117.63360000000002,Jul,2024,48.6,121.8078,2024-06-01
Canada,Canada,-,Competitor,2024-07-14,2024-07-20,0.0,15.622761506276147,Jul,2024,0.0,16.178744769874474,2024-06-01
Canada,Canada,-,Competitor,2024-07-14,2024-07-21,0.0,23.218813503226873,Jul,2024,0.0,24.042445805063707,2024-06-01
Canada,Canada,-,Competitor,2024-07-21,2024-07-22,40.55621384261518,149.86815362096607,Jul,2024,40.98766292604726,155.18792081968354,2024-06-01
Canada,Canada,-,Competitor,2024-07-21,2024-07-23,64.27272727272727,151.34636363636363,Jul,2024,64.27272727272727,156.71727272727273,2024-06-01
Canada,Canada,-,Competitor,2024-07-21,2024-07-24,85.54272762061758,232.20192281652,Jul,2024,85.54272762061758,240.44282122987252,2024-06-01
Canada,Canada,-,Competitor,2024-07-21,2024-07-25,84.41331352154532,231.55680356612183,Jul,2024,84.41331352154532,239.77644338781573,2024-06-01
Canada,Canada,-,Competitor,2024-07-21,2024-07-26,66.28118956279128,198.49266827304143,Jul,2024,66.28118956279128,205.53406994071207,2024-06-01
Canada,Canada,-,Competitor,2024-07-21,2024-07-27,0.0,22.6765,Jul,2024,0.0,23.485000000000003,2024-06-01
Canada,Canada,-,Competitor,2024-07-21,2024-07-28,0.0,24.09617737728243,Jul,2024,0.0,24.952961821199906,2024-06-01
Canada,Canada,-,Competitor,2024-07-28,2024-07-29,73.82999978608252,312.9645395426444,Jul,2024,74.6595503454767,324.0722215329326,2024-06-01
Canada,Canada,-,Competitor,2024-07-28,2024-07-30,86.95126498002664,244.48544340878829,Jul,2024,86.95126498002664,253.16264181091879,2024-06-01
Canada,Canada,-,Competitor,2024-07-28,2024-07-31,82.4476821192053,188.38436534216336,Jul,2024,82.4476821192053,195.07465121412804,2024-06-01
Canada,Canada,-,Competitor,2024-07-28,2024-08-01,60.96375094529871,98.36566070078145,Aug,2024,60.96375094529871,107.50373783715654,2024-06-01
Canada,Canada,-,Competitor,2024-07-28,2024-08-02,62.55618860510805,120.2391728880157,Aug,2024,62.55618860510805,131.40661100196462,2024-06-01
Canada,Canada,-,Competitor,2024-07-28,2024-08-03,0.0,27.806465144972236,Aug,2024,0.0,30.385983960518196,2024-06-01
Canada,Canada,-,Competitor,2024-07-28,2024-08-04,0.0,13.447878895184136,Aug,2024,0.0,14.69985835694051,2024-06-01
Canada,Canada,-,Competitor,2024-08-04,2024-08-05,73.28804347826086,72.30244565217392,Aug,2024,73.28804347826086,79.01630434782608,2024-06-01
Canada,Canada,-,Competitor,2024-08-04,2024-08-06,79.87959243656314,188.92733908102284,Aug,2024,79.87959243656314,206.47664347996474,2024-06-01
Canada,Canada,-,Competitor,2024-08-04,2024-08-07,88.58237850651916,155.8512998814698,Aug,2024,89.47715000658502,170.32870275253524,2024-06-01
Canada,Canada,-,Competitor,2024-08-04,2024-08-08,82.17,142.9675,Aug,2024,83.0,156.2475,2024-06-01
Canada,Canada,-,Competitor,2024-08-04,2024-08-09,78.83263778341868,161.04511164651723,Aug,2024,78.83263778341868,176.00519037989935,2024-06-01
Canada,Canada,-,Competitor,2024-08-04,2024-08-10,0.0,25.216657791699298,Aug,2024,0.0,27.56167267032107,2024-06-01
Canada,Canada,-,Competitor,2024-08-04,2024-08-11,0.0,11.846659176029963,Aug,2024,0.0,12.943142322097378,2024-06-01
Canada,Canada,-,Competitor,2024-08-11,2024-08-12,74.6102267674522,133.65334059582037,Aug,2024,74.6102267674522,146.0728345931525,2024-06-01
Canada,Canada,-,Competitor,2024-08-11,2024-08-13,86.92,124.9024,Aug,2024,86.92,136.5054,2024-06-01
Canada,Canada,-,Competitor,2024-08-11,2024-08-14,85.089339727038,163.32426042050903,Aug,2024,85.089339727038,178.49852600516414,2024-06-01
Canada,Canada,-,Competitor,2024-08-11,2024-08-15,89.64,165.3858,Aug,2024,89.64,180.74079999999998,2024-06-01
Canada,Canada,-,Competitor,2024-08-11,2024-08-16,65.2352978413623,83.82735772615055,Aug,2024,65.2352978413623,91.61395391530039,2024-06-01
Canada,Canada,-,Competitor,2024-08-11,2024-08-17,0.0,10.332299999999996,Aug,2024,0.0,11.292599999999997,2024-06-01
Canada,Canada,-,Competitor,2024-08-11,2024-08-18,0.0,42.32824524899431,Aug,2024,0.0,46.26004161464836,2024-06-01
Canada,Canada,-,Competitor,2024-08-18,2024-08-19,87.88979533419207,227.9417575497352,Aug,2024,87.88979533419207,249.12063832832402,2024-06-01
Canada,Canada,-,Competitor,2024-08-18,2024-08-20,87.16919116919117,238.32673992673992,Aug,2024,87.94059994059994,260.46617166617165,2024-06-01
Canada,Canada,-,Competitor,2024-08-18,2024-08-21,85.22597564227932,132.0849062138857,Aug,2024,85.9937772246422,144.35437550004445,2024-06-01
Canada,Canada,-,Competitor,2024-08-18,2024-08-22,88.75175164385038,114.47362293844992,Aug,2024,88.75175164385038,125.09962811253638,2024-06-01
Canada,Canada,-,Competitor,2024-08-18,2024-08-23,67.91596136612566,108.65846360649208,Aug,2024,67.91596136612566,118.7538882803943,2024-06-01
Canada,Canada,-,Competitor,2024-08-18,2024-08-24,0.0,40.832292993630574,Aug,2024,0.0,44.62471337579617,2024-06-01
Canada,Canada,-,Competitor,2024-08-18,2024-08-25,0.0,24.0123,Aug,2024,0.0,26.243100000000002,2024-06-01
Canada,Canada,-,Competitor,2024-08-25,2024-08-26,75.2377491778653,143.13411798140555,Aug,2024,75.2377491778653,156.43372010880597,2024-06-01
Canada,Canada,-,Competitor,2024-08-25,2024-08-27,71.27999999999999,164.76239999999996,Aug,2024,71.27999999999999,180.06779999999998,2024-06-01
Canada,Canada,-,Competitor,2024-08-25,2024-08-28,90.39752633705211,207.8805171074303,Aug,2024,90.39752633705211,227.19348394915937,2024-06-01
Canada,Canada,-,Competitor,2024-08-25,2024-08-29,89.20855433575922,210.6681250770939,Aug,2024,89.20855433575922,230.24303071419763,2024-06-01
Canada,Canada,-,Competitor,2024-08-25,2024-08-30,73.5396165974273,127.66644576805646,Aug,2024,74.3752940587617,139.52470894439162,2024-06-01
Canada,Canada,-,Competitor,2024-08-25,2024-08-31,0.0,19.665754323196186,Aug,2024,0.0,21.494680977936795,2024-06-01
Canada,Canada,-,Competitor,2024-08-25,2024-09-01,0.0,30.797199999999997,Sep,2024,0.0,33.4084,2024-06-01
Canada,Canada,-,Competitor,2024-09-01,2024-09-02,51.01007099224038,27.04693082384018,Sep,2024,51.01007099224038,29.342384018490996,2024-06-01
Canada,Canada,-,Competitor,2024-09-01,2024-09-03,86.0,237.2998,Sep,2024,86.0,257.44960000000003,2024-06-01
Canada,Canada,-,Competitor,2024-09-01,2024-09-04,85.555141966759,156.97163521468144,Sep,2024,86.43715373961219,170.29883310249306,2024-06-01
Canada,Canada,-,Competitor,2024-09-01,2024-09-05,67.19999999999999,170.184,Sep,2024,67.89999999999999,184.63199999999998,2024-06-01
Canada,Canada,-,Competitor,2024-09-01,2024-09-06,71.27568099770266,244.81457991467016,Sep,2024,72.14489661962587,265.597525434854,2024-06-01
Canada,Canada,-,Competitor,2024-09-01,2024-09-07,0.0,37.27855368479161,Sep,2024,0.0,40.44465912227435,2024-06-01
Canada,Canada,-,Competitor,2024-09-01,2024-09-08,0.0,33.589675657220894,Sep,2024,0.0,36.44092693752134,2024-06-01
Canada,Canada,-,Competitor,2024-09-08,2024-09-09,72.53851313006243,251.86890006706912,Sep,2024,72.53851313006243,273.2508920187793,2024-06-01
Canada,Canada,-,Competitor,2024-09-08,2024-09-10,90.26091396476895,340.4246783252489,Sep,2024,91.20113181856863,369.326975151051,2024-06-01
Canada,Canada,-,Competitor,2024-09-08,2024-09-11,81.1581726296734,259.00447238076083,Sep,2024,81.1581726296734,280.9932647776129,2024-06-01
Canada,Canada,-,Competitor,2024-09-08,2024-09-12,87.49801254306158,321.2742814239025,Sep,2024,88.41904425404118,348.54603038600834,2024-06-01
Canada,Canada,-,Competitor,2024-09-08,2024-09-13,73.29995063121518,200.14551519853305,Sep,2024,73.29995063121518,217.13277875731717,2024-06-01
Canada,Canada,-,Competitor,2024-09-08,2024-09-14,0.0,93.2959069475008,Sep,2024,0.0,101.215730902232,2024-06-01
Canada,Canada,-,Competitor,2024-09-08,2024-09-15,0.0,48.5011,Sep,2024,0.0,52.6186,2024-06-01
Canada,Canada,-,Competitor,2024-09-15,2024-09-16,82.99230893782384,272.2910880829016,Sep,2024,83.94624352331606,295.40492308937826,2024-06-01
Canada,Canada,-,Competitor,2024-09-15,2024-09-17,84.78274892490903,244.23550033079724,Sep,2024,85.65679788289779,264.96794161429045,2024-06-01
Canada,Canada,-,Competitor,2024-09-15,2024-09-18,90.09656123041206,197.23716265235055,Sep,2024,91.02539175856064,213.98397707486941,2024-06-01
Canada,Canada,-,Competitor,2024-09-15,2024-09-19,86.67849701846397,284.49120985702996,Sep,2024,87.56297147783606,308.6462073424815,2024-06-01
Canada,Canada,-,Competitor,2024-09-15,2024-09-20,81.38032305433187,281.2503964757709,Sep,2024,81.38032305433187,305.1283406754772,2024-06-01
Canada,Canada,-,Competitor,2024-09-15,2024-09-21,0.0,70.74680217785844,Sep,2024,0.0,76.74723774954629,2024-06-01
Canada,Canada,-,Competitor,2024-09-15,2024-09-22,0.0,90.421,Sep,2024,0.0,98.097,2024-06-01
Canada,Canada,-,Competitor,2024-09-22,2024-09-23,85.937181663837,389.8960691531117,Sep,2024,85.937181663837,423.00498548660926,2024-06-01
Canada,Canada,-,Competitor,2024-09-22,2024-09-24,99.74516639746685,466.449070860853,Sep,2024,100.71356607122866,506.0469335209735,2024-06-01
Canada,Canada,-,Competitor,2024-09-22,2024-09-25,93.73,379.61560000000003,Sep,2024,93.73,411.8478,2024-06-01
Canada,Canada,-,Competitor,2024-09-22,2024-09-26,92.14366769588051,268.948937270736,Sep,2024,92.14366769588051,291.79135249254483,2024-06-01
Canada,Canada,-,Competitor,2024-09-22,2024-09-27,73.92,152.372,Sep,2024,73.92,165.308,2024-06-01
Canada,Canada,-,Competitor,2024-09-22,2024-09-28,0.0,141.635,Sep,2024,0.0,153.66,2024-06-01
Canada,Canada,-,Competitor,2024-09-22,2024-09-29,0.0,74.52156797051678,Sep,2024,0.0,80.85055281011809,2024-06-01
Canada,Canada,-,Competitor,2024-09-29,2024-09-30,83.5438574862849,237.27404888121802,Sep,2024,83.5438574862849,257.41951087961536,2024-06-01
Canada,Canada,-,Competitor,2024-09-29,2024-10-01,92.80075721722669,186.43285455119104,Oct,2024,92.80075721722669,204.838338065941,2024-06-01
Canada,Canada,-,Competitor,2024-09-29,2024-10-02,88.32000000000001,186.65879999999999,Oct,2024,88.32000000000001,205.0864,2024-06-01
Canada,Canada,-,Competitor,2024-09-29,2024-10-03,86.48,191.0288,Oct,2024,86.48,209.8796,2024-06-01
Canada,Canada,-,Competitor,2024-09-29,2024-10-04,76.44,165.1986,Oct,2024,76.44,181.5058,2024-06-01
Canada,Canada,-,Competitor,2024-09-29,2024-10-05,0.0,96.1824742739538,Oct,2024,0.0,105.67733668724749,2024-06-01
Canada,Canada,-,Competitor,2024-09-29,2024-10-06,0.0,85.3336,Oct,2024,0.0,93.7552,2024-06-01
Canada,Canada,-,Competitor,2024-10-06,2024-10-07,76.72006516426825,107.45604127070322,Oct,2024,76.72006516426825,118.06259027966331,2024-06-01
Canada,Canada,-,Competitor,2024-10-06,2024-10-08,88.2,209.6318,Oct,2024,89.17999999999999,230.3196,2024-06-01
Canada,Canada,-,Competitor,2024-10-06,2024-10-09,85.44,133.1232,Oct,2024,85.44,146.2656,2024-06-01
Canada,Canada,-,Competitor,2024-10-06,2024-10-10,68.61222952329133,141.6920508098606,Oct,2024,68.61222952329133,155.67958941949522,2024-06-01
Canada,Canada,-,Competitor,2024-10-06,2024-10-11,68.41196626251977,160.06551133368475,Oct,2024,68.41196626251977,175.8742224565103,2024-06-01
Canada,Canada,-,Competitor,2024-10-06,2024-10-12,0.0,107.1880745341615,Oct,2024,0.0,117.76837622005326,2024-06-01
Canada,Canada,-,Competitor,2024-10-06,2024-10-13,0.0,88.95475835766642,Oct,2024,0.0,97.7359394553364,2024-06-01
Canada,Canada,-,Competitor,2024-10-13,2024-10-14,76.03656472181468,192.1729127637964,Oct,2024,76.03656472181468,211.14403566188918,2024-06-01
Canada,Canada,-,Competitor,2024-10-13,2024-10-15,78.49642093255383,230.06352117496078,Oct,2024,79.3590189647797,252.7671013831456,2024-06-01
Canada,Canada,-,Competitor,2024-10-13,2024-10-16,58.73197526373227,198.07200776039772,Oct,2024,59.36350187947133,217.62407178367894,2024-06-01
Canada,Canada,-,Competitor,2024-10-13,2024-10-17,40.84486643064049,193.05003658970404,Oct,2024,41.27481239306828,212.1052416445039,2024-06-01
Canada,Canada,-,Competitor,2024-10-13,2024-10-18,37.33019546316271,209.31895142838462,Oct,2024,37.33019546316271,229.98098973654962,2024-06-01
Canada,Canada,-,Competitor,2024-10-13,2024-10-19,0.0,66.75839999999998,Oct,2024,0.0,73.34719999999997,2024-06-01
Canada,Canada,-,Competitor,2024-10-13,2024-10-20,0.0,85.59761407869146,Oct,2024,0.0,94.04772029396604,2024-06-01
Canada,Canada,-,Competitor,2024-10-20,2024-10-21,39.63690878482163,197.85636736750263,Oct,2024,40.06311210508853,217.38926553533463,2024-06-01
Canada,Canada,-,Competitor,2024-10-20,2024-10-22,43.188711675685205,188.51042094288982,Oct,2024,43.60398774948987,207.11894181007688,2024-06-01
Canada,Canada,-,Competitor,2024-10-20,2024-10-23,44.57720385142912,180.94980446408417,Oct,2024,44.99774351040487,198.81012378078412,2024-06-01
Canada,Canada,-,Competitor,2024-10-20,2024-10-24,34.2823424049282,149.99794518541455,Oct,2024,34.599771501270126,164.8060125297655,2024-06-01
Canada,Canada,-,Competitor,2024-10-20,2024-10-25,29.39641359203373,125.67430964493242,Oct,2024,29.705849524581456,138.07959618077066,2024-06-01
Canada,Canada,-,Competitor,2024-10-20,2024-10-26,0.0,36.93441775535773,Oct,2024,0.0,40.58080931719241,2024-06-01
Canada,Canada,-,Competitor,2024-10-20,2024-10-27,0.0,60.19376945757146,Oct,2024,0.0,66.13591021710089,2024-06-01
Canada,Canada,-,Competitor,2024-10-27,2024-10-28,35.02229793430602,177.5111656411029,Oct,2024,35.34657847073478,195.03204302434875,2024-06-01
Canada,Canada,-,Competitor,2024-10-27,2024-10-29,36.24873880857349,151.62634215750947,Oct,2024,36.55335005906571,166.59493900669688,2024-06-01
Canada,Canada,-,Competitor,2024-10-27,2024-10-30,38.04744134174065,141.67915969630675,Oct,2024,38.36450335292182,155.66476500950824,2024-06-01
Canada,Canada,-,Competitor,2024-10-27,2024-10-31,34.616040933746355,139.1307370851972,Oct,2024,34.90212391666988,152.86272026552638,2024-06-01
Canada,Canada,-,Competitor,2024-10-27,2024-11-01,36.29311768087007,175.8751164239668,Nov,2024,36.626082063263375,196.00947262728982,2024-06-01
Canada,Canada,-,Competitor,2024-10-27,2024-11-02,1.7589191497525944,42.621542530421614,Nov,2024,2.052072341378027,47.49961163906881,2024-06-01
Canada,Canada,-,Competitor,2024-10-27,2024-11-03,1.1053148573771896,26.07161419838446,Nov,2024,1.1053148573771896,29.05734595687459,2024-06-01
Canada,Canada,-,Competitor,2024-11-03,2024-11-04,34.260853653955444,144.9585502933125,Nov,2024,34.55368146296361,161.55603050789537,2024-06-01
Canada,Canada,-,Competitor,2024-11-03,2024-11-05,30.01668441320342,110.68356937561546,Nov,2024,30.253036258976678,123.35675534597739,2024-06-01
Canada,Canada,-,Competitor,2024-11-03,2024-11-06,33.33732866551949,100.30567198718329,Nov,2024,33.60191063905536,111.79117545837536,2024-06-01
Canada,Canada,-,Competitor,2024-11-03,2024-11-07,27.484023128423612,75.84710894704807,Nov,2024,27.703895313451,84.52986153377965,2024-06-01
Canada,Canada,-,Competitor,2024-11-03,2024-11-08,21.927626433785186,89.30559502085502,Nov,2024,22.121676225234612,99.53007853232529,2024-06-01
Canada,Canada,-,Competitor,2024-11-03,2024-11-09,1.8086596183149874,41.585606274107356,Nov,2024,1.8086596183149874,46.346902719321555,2024-06-01
Canada,Canada,-,Competitor,2024-11-03,2024-11-10,0.9136730093858235,21.00285065029994,Nov,2024,0.996734192057262,23.407471888638085,2024-06-01
Canada,Canada,-,Competitor,2024-11-10,2024-11-11,18.807172340387332,78.5618260393541,Nov,2024,18.965215805432603,87.55449920043007,2024-06-01
Canada,Canada,-,Competitor,2024-11-10,2024-11-12,33.223812108141196,154.7088368250932,Nov,2024,33.47742899446288,172.4189039969367,2024-06-01
Canada,Canada,-,Competitor,2024-11-10,2024-11-13,27.87439579775656,97.40480726909071,Nov,2024,28.090476385336068,108.55672639406913,2024-06-01
Canada,Canada,-,Competitor,2024-11-10,2024-11-14,39.04508803484687,139.11855669346252,Nov,2024,39.04508803484687,155.04532051046752,2024-06-01
Canada,Canada,-,Competitor,2024-11-10,2024-11-15,31.90273914587118,138.53489450481234,Nov,2024,31.90273914587118,154.39275604921693,2024-06-01
Canada,Canada,-,Competitor,2024-11-10,2024-11-16,1.9063877399227012,34.35750642972997,Nov,2024,2.053032950685986,38.29053098240127,2024-06-01
Canada,Canada,-,Competitor,2024-11-10,2024-11-17,3.565318462603335,61.412610518342454,Nov,2024,3.565318462603335,68.44392785780516,2024-06-01
Canada,Canada,-,Competitor,2024-11-17,2024-11-18,29.69675825325286,167.01362566206382,Nov,2024,29.93244681081836,186.1326814517771,2024-06-01
Canada,Canada,-,Competitor,2024-11-17,2024-11-19,30.131545010144734,152.30726218631554,Nov,2024,30.351483294890315,169.7461687837927,2024-06-01
Canada,Canada,-,Competitor,2024-11-17,2024-11-20,31.629229964667903,142.50699626270736,Nov,2024,31.860100256380807,158.8225997780583,2024-06-01
Canada,Canada,-,Competitor,2024-11-17,2024-11-21,19.975249348736064,79.22883754459627,Nov,2024,20.12105408850786,88.29935040579971,2024-06-01
Canada,Canada,-,Competitor,2024-11-17,2024-11-22,24.828210113700674,120.46250295805748,Nov,2024,25.026835794610278,134.25308398361136,2024-06-01
Canada,Canada,-,Competitor,2024-11-17,2024-11-23,4.275572120457632,63.15910766107683,Nov,2024,4.453720958810033,70.3901690098008,2024-06-01
Canada,Canada,-,Competitor,2024-11-17,2024-11-24,7.5600000000000005,123.44360000000002,Nov,2024,7.840000000000001,137.5752,2024-06-01
Canada,Canada,-,Competitor,2024-11-24,2024-11-25,37.545086240556124,221.65376417167454,Nov,2024,38.08530330876556,247.030460950813,2024-06-01
Canada,Canada,-,Competitor,2024-11-24,2024-11-26,47.084728703233345,247.40374468688344,Nov,2024,47.39654809861899,275.72630036976216,2024-06-01
Canada,Canada,-,Competitor,2024-11-24,2024-11-27,53.21066172511691,263.2467070561617,Nov,2024,53.55844382789545,293.38550408295015,2024-06-01
Canada,Canada,-,Competitor,2024-11-24,2024-11-28,71.80750297503458,264.0518814696536,Nov,2024,72.28304935235269,294.27760921199274,2024-06-01
Canada,Canada,-,Competitor,2024-11-24,2024-11-29,63.39686093667753,232.3173375049118,Nov,2024,63.85625847969693,258.911861270305,2024-06-01
Canada,Canada,-,Competitor,2024-11-24,2024-11-30,15.143334937030396,131.74701395216445,Nov,2024,15.143334937030396,146.83210529328318,2024-06-01
Canada,Canada,-,Competitor,2024-11-24,2024-12-01,15.265942409434189,137.69498404749402,Dec,2024,16.029239529905897,169.00161544364119,2024-06-01
Canada,Canada,-,Competitor,2024-12-01,2024-12-02,80.26943764060495,323.336989701311,Dec,2024,81.33260900008317,396.8499733524319,2024-06-01
Canada,Canada,-,Competitor,2024-12-01,2024-12-03,73.08647960729652,250.9076890962837,Dec,2024,73.98878182467055,307.95123527866997,2024-06-01
Canada,Canada,-,Competitor,2024-12-01,2024-12-04,66.32028142696376,180.89061451430993,Dec,2024,66.72966588021663,222.01737668809253,2024-06-01
Canada,Canada,-,Competitor,2024-12-01,2024-12-05,57.96,146.7936,Dec,2024,58.32,180.1692,2024-06-01
Canada,Canada,-,Competitor,2024-12-01,2024-12-06,53.5605789296533,138.20086794569727,Dec,2024,53.92493660944686,169.61943067429593,2024-06-01
Canada,Canada,-,Competitor,2024-12-01,2024-12-07,12.956163877716072,76.75963786073828,Dec,2024,13.23781961418816,94.21102729254889,2024-06-01
Canada,Canada,-,Competitor,2024-12-01,2024-12-08,10.632606083615977,71.71461659788463,Dec,2024,10.863749694129368,88.01948688349923,2024-06-01
Canada,Canada,-,Competitor,2024-12-08,2024-12-09,54.46616640150612,170.07237297072888,Dec,2024,54.81984280671071,208.73981435174622,2024-06-01
Canada,Canada,-,Competitor,2024-12-08,2024-12-10,46.75641250701468,168.63384410837872,Dec,2024,47.326612659539244,206.97410236413077,2024-06-01
Canada,Canada,-,Competitor,2024-12-08,2024-12-11,49.56318105047933,200.2833127104097,Dec,2024,50.16394688139423,245.81835886460462,2024-06-01
Canada,Canada,-,Competitor,2024-12-08,2024-12-12,53.54988674987346,227.8712958635356,Dec,2024,54.54155131931556,279.6791585197558,2024-06-01
Canada,Canada,-,Competitor,2024-12-08,2024-12-13,39.298200078142486,172.57023983629787,Dec,2024,39.83653158606224,211.80653179102958,2024-06-01
Canada,Canada,-,Competitor,2024-12-08,2024-12-14,5.941363572073336,64.56776861950698,Dec,2024,6.238431750677003,79.24887800610018,2024-06-01
Canada,Canada,-,Competitor,2024-12-08,2024-12-15,4.56,57.26519999999999,Dec,2024,4.8,70.284,2024-06-01
Canada,Canada,-,Competitor,2024-12-15,2024-12-16,37.87854353800861,241.0753210543192,Dec,2024,38.64119877702891,295.8848108985787,2024-06-01
Canada,Canada,-,Competitor,2024-12-15,2024-12-17,40.04,218.23100000000002,Dec,2024,40.82,267.8494,2024-06-01
Canada,Canada,-,Competitor,2024-12-15,2024-12-18,39.37027292307945,206.09686049521446,Dec,2024,40.152463775855864,252.95530718220672,2024-06-01
Canada,Canada,-,Competitor,2024-12-15,2024-12-19,35.44926017908093,183.34260904048742,Dec,2024,36.17271446844993,225.02563367963123,2024-06-01
Canada,Canada,-,Competitor,2024-12-15,2024-12-20,29.809162339430376,162.37674638987855,Dec,2024,30.27131989508046,199.29620272298547,2024-06-01
Canada,Canada,-,Competitor,2024-12-15,2024-12-21,2.9330299362955987,63.84696079152685,Dec,2024,3.188076017712607,78.36290851537588,2024-06-01
