,decisionVariableArray,Input Weight,totay_yhat,iter,Date
0,Spain_Desktop_-_Apr_2024,18.996277666433894,-73322.0,1,06.05.2024 23:07:56
1,Spain_Desktop_-_May_2024,18.996277666433894,-73322.0,1,06.05.2024 23:07:56
2,Spain_Desktop_-_Jun_2024,0.90631058763618,-73322.0,1,06.05.2024 23:07:56
3,Spain_Desktop_-_Jul_2024,0.90631058763618,-73322.0,1,06.05.2024 23:07:56
4,Spain_Desktop_-_Aug_2024,0.90631058763618,-73322.0,1,06.05.2024 23:07:56
5,Spain_Desktop_-_Sep_2024,0.90631058763618,-73322.0,1,06.05.2024 23:07:56
6,Spain_Desktop_-_Oct_2024,0.90631058763618,-73322.0,1,06.05.2024 23:07:56
7,Spain_Desktop_-_Nov_2024,0.7703639994907531,-73322.0,1,06.05.2024 23:07:56
8,Spain_Desktop_-_Dec_2024,0.90631058763618,-73322.0,1,06.05.2024 23:07:56
9,Spain_Mobile_&_Tablet_-_Apr_2024,18.996277666433894,-73322.0,1,06.05.2024 23:07:56
10,Spain_Mobile_&_Tablet_-_May_2024,18.996277666433894,-73322.0,1,06.05.2024 23:07:56
11,Spain_Mobile_&_Tablet_-_Jun_2024,0.90631058763618,-73322.0,1,06.05.2024 23:07:56
12,Spain_Mobile_&_Tablet_-_Jul_2024,0.90631058763618,-73322.0,1,06.05.2024 23:07:56
13,Spain_Mobile_&_Tablet_-_Aug_2024,0.90631058763618,-73322.0,1,06.05.2024 23:07:56
14,Spain_Mobile_&_Tablet_-_Sep_2024,0.90631058763618,-73322.0,1,06.05.2024 23:07:56
15,Spain_Mobile_&_Tablet_-_Oct_2024,0.90631058763618,-73322.0,1,06.05.2024 23:07:56
16,Spain_Mobile_&_Tablet_-_Nov_2024,0.7703639994907531,-73322.0,1,06.05.2024 23:07:56
17,Spain_Mobile_&_Tablet_-_Dec_2024,0.90631058763618,-73322.0,1,06.05.2024 23:07:56
0,Spain_Desktop_-_Apr_2024,18.996277666433894,-73322.0,2,06.05.2024 23:07:57
1,Spain_Desktop_-_May_2024,18.996277666433894,-73322.0,2,06.05.2024 23:07:57
2,Spain_Desktop_-_Jun_2024,0.90631058763618,-73322.0,2,06.05.2024 23:07:57
3,Spain_Desktop_-_Jul_2024,0.90631058763618,-73322.0,2,06.05.2024 23:07:57
4,Spain_Desktop_-_Aug_2024,0.90631058763618,-73322.0,2,06.05.2024 23:07:57
5,Spain_Desktop_-_Sep_2024,0.90631058763618,-73322.0,2,06.05.2024 23:07:57
6,Spain_Desktop_-_Oct_2024,0.90631058763618,-73322.0,2,06.05.2024 23:07:57
7,Spain_Desktop_-_Nov_2024,0.7703639994907531,-73322.0,2,06.05.2024 23:07:57
8,Spain_Desktop_-_Dec_2024,0.90631058763618,-73322.0,2,06.05.2024 23:07:57
9,Spain_Mobile_&_Tablet_-_Apr_2024,18.996277666433894,-73322.0,2,06.05.2024 23:07:57
10,Spain_Mobile_&_Tablet_-_May_2024,18.996277666433894,-73322.0,2,06.05.2024 23:07:57
11,Spain_Mobile_&_Tablet_-_Jun_2024,0.90631058763618,-73322.0,2,06.05.2024 23:07:57
12,Spain_Mobile_&_Tablet_-_Jul_2024,0.90631058763618,-73322.0,2,06.05.2024 23:07:57
13,Spain_Mobile_&_Tablet_-_Aug_2024,0.90631058763618,-73322.0,2,06.05.2024 23:07:57
14,Spain_Mobile_&_Tablet_-_Sep_2024,0.90631058763618,-73322.0,2,06.05.2024 23:07:57
15,Spain_Mobile_&_Tablet_-_Oct_2024,0.90631058763618,-73322.0,2,06.05.2024 23:07:57
16,Spain_Mobile_&_Tablet_-_Nov_2024,0.7703639994907531,-73322.0,2,06.05.2024 23:07:57
17,Spain_Mobile_&_Tablet_-_Dec_2024,0.90631058763618,-73322.0,2,06.05.2024 23:07:57
0,Spain_Desktop_-_Apr_2024,18.996277666433894,-73322.0,3,06.05.2024 23:07:58
1,Spain_Desktop_-_May_2024,18.996277666433894,-73322.0,3,06.05.2024 23:07:58
2,Spain_Desktop_-_Jun_2024,0.90631058763618,-73322.0,3,06.05.2024 23:07:58
3,Spain_Desktop_-_Jul_2024,0.90631058763618,-73322.0,3,06.05.2024 23:07:58
4,Spain_Desktop_-_Aug_2024,0.90631058763618,-73322.0,3,06.05.2024 23:07:58
5,Spain_Desktop_-_Sep_2024,0.90631058763618,-73322.0,3,06.05.2024 23:07:58
6,Spain_Desktop_-_Oct_2024,0.90631058763618,-73322.0,3,06.05.2024 23:07:58
7,Spain_Desktop_-_Nov_2024,0.7703639994907531,-73322.0,3,06.05.2024 23:07:58
8,Spain_Desktop_-_Dec_2024,0.90631058763618,-73322.0,3,06.05.2024 23:07:58
9,Spain_Mobile_&_Tablet_-_Apr_2024,18.996277666433894,-73322.0,3,06.05.2024 23:07:58
10,Spain_Mobile_&_Tablet_-_May_2024,18.996277666433894,-73322.0,3,06.05.2024 23:07:58
11,Spain_Mobile_&_Tablet_-_Jun_2024,0.90631058763618,-73322.0,3,06.05.2024 23:07:58
12,Spain_Mobile_&_Tablet_-_Jul_2024,0.90631058763618,-73322.0,3,06.05.2024 23:07:58
13,Spain_Mobile_&_Tablet_-_Aug_2024,0.90631058763618,-73322.0,3,06.05.2024 23:07:58
14,Spain_Mobile_&_Tablet_-_Sep_2024,0.90631058763618,-73322.0,3,06.05.2024 23:07:58
