,variable_splits,pos
0,Spain_Desktop_-_Apr_2024,1.1429772544923953
1,Spain_Desktop_-_May_2024,1.1998981503073285
2,Spain_Desktop_-_Jun_2024,0.8812936221764706
3,Spain_Desktop_-_Jul_2024,1.039991977408634
4,Spain_Desktop_-_Aug_2024,0.816962736359018
5,Spain_Desktop_-_Sep_2024,1.1325000458605563
6,Spain_Desktop_-_Oct_2024,1.1562397984024828
7,Spain_Desktop_-_Nov_2024,0.8189004621093605
8,Spain_Desktop_-_Dec_2024,1.0167733019412228
9,Spain_Mobile_&_Tablet_-_Apr_2024,0.8767797696220416
10,Spain_Mobile_&_Tablet_-_May_2024,0.8053161146668718
11,Spain_Mobile_&_Tablet_-_Jun_2024,1.1422810235639482
12,Spain_Mobile_&_Tablet_-_Jul_2024,0.9128580827103261
13,Spain_Mobile_&_Tablet_-_Aug_2024,1.1779130199924621
14,Spain_Mobile_&_Tablet_-_Sep_2024,1.0053147530931696
15,Spain_Mobile_&_Tablet_-_Oct_2024,0.8946561529446891
16,Spain_Mobile_&_Tablet_-_Nov_2024,0.8549821508937265
17,Spain_Mobile_&_Tablet_-_Dec_2024,1.0909025746339154
