,decisionVariableArray,Input Weight,totay_yhat,iter,Date
0,Spain_Desktop_-_Apr_2024,18.996277666433894,-73322.0,1,06.06.2024 04:36:17
1,Spain_Desktop_-_May_2024,18.996277666433894,-73322.0,1,06.06.2024 04:36:17
2,Spain_Desktop_-_Jun_2024,0.90631058763618,-73322.0,1,06.06.2024 04:36:17
3,Spain_Desktop_-_Jul_2024,0.90631058763618,-73322.0,1,06.06.2024 04:36:17
4,Spain_Desktop_-_Aug_2024,0.90631058763618,-73322.0,1,06.06.2024 04:36:17
5,Spain_Desktop_-_Sep_2024,0.90631058763618,-73322.0,1,06.06.2024 04:36:17
6,Spain_Desktop_-_Oct_2024,0.90631058763618,-73322.0,1,06.06.2024 04:36:17
7,Spain_Desktop_-_Nov_2024,0.7703639994907531,-73322.0,1,06.06.2024 04:36:17
8,Spain_Desktop_-_Dec_2024,0.90631058763618,-73322.0,1,06.06.2024 04:36:17
9,Spain_Mobile_&_Tablet_-_Apr_2024,18.996277666433894,-73322.0,1,06.06.2024 04:36:17
10,Spain_Mobile_&_Tablet_-_May_2024,18.996277666433894,-73322.0,1,06.06.2024 04:36:17
11,Spain_Mobile_&_Tablet_-_Jun_2024,0.90631058763618,-73322.0,1,06.06.2024 04:36:17
12,Spain_Mobile_&_Tablet_-_Jul_2024,0.90631058763618,-73322.0,1,06.06.2024 04:36:17
13,Spain_Mobile_&_Tablet_-_Aug_2024,0.90631058763618,-73322.0,1,06.06.2024 04:36:17
14,Spain_Mobile_&_Tablet_-_Sep_2024,0.90631058763618,-73322.0,1,06.06.2024 04:36:17
15,Spain_Mobile_&_Tablet_-_Oct_2024,0.90631058763618,-73322.0,1,06.06.2024 04:36:17
16,Spain_Mobile_&_Tablet_-_Nov_2024,0.7703639994907531,-73322.0,1,06.06.2024 04:36:17
17,Spain_Mobile_&_Tablet_-_Dec_2024,0.90631058763618,-73322.0,1,06.06.2024 04:36:17
0,Spain_Desktop_-_Apr_2024,18.996277666433894,-73322.0,2,06.06.2024 04:36:18
1,Spain_Desktop_-_May_2024,18.996277666433894,-73322.0,2,06.06.2024 04:36:18
2,Spain_Desktop_-_Jun_2024,0.90631058763618,-73322.0,2,06.06.2024 04:36:18
3,Spain_Desktop_-_Jul_2024,0.90631058763618,-73322.0,2,06.06.2024 04:36:18
4,Spain_Desktop_-_Aug_2024,0.90631058763618,-73322.0,2,06.06.2024 04:36:18
5,Spain_Desktop_-_Sep_2024,0.90631058763618,-73322.0,2,06.06.2024 04:36:18
6,Spain_Desktop_-_Oct_2024,0.90631058763618,-73322.0,2,06.06.2024 04:36:18
7,Spain_Desktop_-_Nov_2024,0.7703639994907531,-73322.0,2,06.06.2024 04:36:18
8,Spain_Desktop_-_Dec_2024,0.90631058763618,-73322.0,2,06.06.2024 04:36:18
9,Spain_Mobile_&_Tablet_-_Apr_2024,18.996277666433894,-73322.0,2,06.06.2024 04:36:18
10,Spain_Mobile_&_Tablet_-_May_2024,18.996277666433894,-73322.0,2,06.06.2024 04:36:18
11,Spain_Mobile_&_Tablet_-_Jun_2024,0.90631058763618,-73322.0,2,06.06.2024 04:36:18
12,Spain_Mobile_&_Tablet_-_Jul_2024,0.90631058763618,-73322.0,2,06.06.2024 04:36:18
13,Spain_Mobile_&_Tablet_-_Aug_2024,0.90631058763618,-73322.0,2,06.06.2024 04:36:18
14,Spain_Mobile_&_Tablet_-_Sep_2024,0.90631058763618,-73322.0,2,06.06.2024 04:36:18
15,Spain_Mobile_&_Tablet_-_Oct_2024,0.90631058763618,-73322.0,2,06.06.2024 04:36:18
16,Spain_Mobile_&_Tablet_-_Nov_2024,0.7703639994907531,-73322.0,2,06.06.2024 04:36:18
17,Spain_Mobile_&_Tablet_-_Dec_2024,0.90631058763618,-73322.0,2,06.06.2024 04:36:18
0,Spain_Desktop_-_Apr_2024,18.996277666433894,-73322.0,3,06.06.2024 04:36:19
1,Spain_Desktop_-_May_2024,18.996277666433894,-73322.0,3,06.06.2024 04:36:19
2,Spain_Desktop_-_Jun_2024,0.90631058763618,-73322.0,3,06.06.2024 04:36:19
3,Spain_Desktop_-_Jul_2024,0.90631058763618,-73322.0,3,06.06.2024 04:36:19
4,Spain_Desktop_-_Aug_2024,0.90631058763618,-73322.0,3,06.06.2024 04:36:19
5,Spain_Desktop_-_Sep_2024,0.90631058763618,-73322.0,3,06.06.2024 04:36:19
6,Spain_Desktop_-_Oct_2024,0.90631058763618,-73322.0,3,06.06.2024 04:36:19
7,Spain_Desktop_-_Nov_2024,0.7703639994907531,-73322.0,3,06.06.2024 04:36:19
8,Spain_Desktop_-_Dec_2024,0.90631058763618,-73322.0,3,06.06.2024 04:36:19
