,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,power,growth,MAPE,period_AE
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,na,na,False,na,na,na,na,na,na,linear,93.71,82.71
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,na,default,False,na,na,na,na,na,na,linear,92.38,80.75
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,na,na,False,na,na,na,na,na,na,logistic,136.32,24.66
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,na,default,False,na,na,na,na,na,na,logistic,134.95,27.26
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,na,customized,False,na,na,na,na,na,na,linear,93.04,74.32
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,additive,na,False,na,na,na,na,na,na,linear,94.35,84.33
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,additive,default,False,na,na,na,na,na,na,linear,89.05,70.48
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,na,customized,False,na,na,na,na,na,na,logistic,125.98,31.41
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,additive,na,False,na,na,na,na,na,na,logistic,286.66,269.47999999999996
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,additive,customized,False,na,na,na,na,na,na,linear,92.71,73.65
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,multiplicative,na,False,na,na,na,na,na,na,linear,92.3,80.25999999999999
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,additive,default,False,na,na,na,na,na,na,logistic,289.35,272.14
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,multiplicative,default,False,na,na,na,na,na,na,linear,91.85,78.59
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,additive,customized,False,na,na,na,na,na,na,logistic,266.83,255.28
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,multiplicative,na,False,na,na,na,na,na,na,logistic,138.24,23.630000000000003
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,multiplicative,default,False,na,na,na,na,na,na,logistic,135.8,27.0
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,multiplicative,customized,False,na,na,na,na,na,na,linear,92.6,71.61
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,na,na,False,na,na,na,na,na,na,linear,94.75,76.82
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,multiplicative,customized,False,na,na,na,na,na,na,logistic,124.64,61.4
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,na,default,False,na,na,na,na,na,na,linear,102.49,91.07
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,na,na,False,na,na,na,na,na,na,logistic,131.36,29.78
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,na,default,False,na,na,na,na,na,na,logistic,128.16,35.05
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,na,customized,False,na,na,na,na,na,na,linear,96.06,77.05
