,region,market,account_type,funnel,ds,X,y
0,US,US,Bing Ads,Brand,2017-08-10,1914.4499799609216,1642.0
1,US,US,Bing Ads,Brand,2017-08-11,1872.4700204133985,1578.0
2,US,US,Bing Ads,Brand,2017-08-12,0.05000000074505806,59.0
3,US,US,Bing Ads,Brand,2017-08-13,10.930000260472296,66.0
4,US,US,Bing Ads,Brand,2017-08-14,1915.4499552845946,1855.0
5,US,US,Bing Ads,Brand,2017-08-15,1917.1200628876693,1794.0
6,US,US,Bing Ads,Brand,2017-08-16,1830.5500365495664,1790.0
7,US,US,Bing Ads,Brand,2017-08-17,484.61999215185654,216.0
8,US,US,Bing Ads,Brand,2017-08-18,439.2100031450392,433.0
9,US,US,Bing Ads,Brand,2017-08-19,0.0,51.0
10,US,US,Bing Ads,Brand,2017-08-20,3.539999902248383,147.0
11,US,US,Bing Ads,Brand,2017-08-21,463.1999947316944,1164.0
12,US,US,Bing Ads,Brand,2017-08-22,521.4300057142971,1134.0
13,US,US,Bing Ads,Brand,2017-08-23,511.8099923431878,1259.0
14,US,US,Bing Ads,Brand,2017-08-24,466.6400032043455,1176.0
15,US,US,Bing Ads,Brand,2017-08-25,389.1699907258153,849.0
16,US,US,Bing Ads,Brand,2017-08-26,0.0,50.0
17,US,US,Bing Ads,Brand,2017-08-27,4.019999980926514,47.0
18,US,US,Bing Ads,Brand,2017-08-28,1733.8399735838177,391.0
19,US,US,Bing Ads,Brand,2017-08-29,1806.1500172615058,1035.0
20,US,US,Bing Ads,Brand,2017-08-30,1786.4300159998234,1426.0
21,US,US,Bing Ads,Brand,2017-08-31,1779.6199734769787,1395.0
22,US,US,Bing Ads,Brand,2017-09-01,705.4699850156901,1000.0
23,US,US,Bing Ads,Brand,2017-09-02,0.0,48.0
24,US,US,Bing Ads,Brand,2017-09-03,9.580000150948763,25.0
25,US,US,Bing Ads,Brand,2017-09-04,432.0099992230535,78.0
26,US,US,Bing Ads,Brand,2017-09-05,444.85000504553307,1163.0
27,US,US,Bing Ads,Brand,2017-09-06,427.76000294089306,1139.0
28,US,US,Bing Ads,Brand,2017-09-07,227.01999585330486,858.0
29,US,US,Bing Ads,Brand,2017-09-08,596.6999985352157,905.0
30,US,US,Bing Ads,Brand,2017-09-09,0.10999999940395355,19.0
31,US,US,Bing Ads,Brand,2017-09-10,1.8100000135600567,27.0
32,US,US,Bing Ads,Brand,2017-09-11,696.1699865497649,1105.0
33,US,US,Bing Ads,Brand,2017-09-12,967.9000044763081,1232.0
34,US,US,Bing Ads,Brand,2017-09-13,1149.2400268316273,1277.0
35,US,US,Bing Ads,Brand,2017-09-14,994.2900045141583,1137.0
36,US,US,Bing Ads,Brand,2017-09-15,415.29000505804987,861.0
37,US,US,Bing Ads,Brand,2017-09-16,0.3700000047683716,31.0
38,US,US,Bing Ads,Brand,2017-09-17,10.219999834895132,32.0
39,US,US,Bing Ads,Brand,2017-09-18,390.93999982252706,988.0
40,US,US,Bing Ads,Brand,2017-09-19,316.60000367090106,829.0
41,US,US,Bing Ads,Brand,2017-09-20,495.3300108425319,886.0
42,US,US,Bing Ads,Brand,2017-09-21,552.1099985465411,898.0
43,US,US,Bing Ads,Brand,2017-09-22,897.8499955572188,932.0
44,US,US,Bing Ads,Brand,2017-09-23,0.0,42.0
45,US,US,Bing Ads,Brand,2017-09-24,6.7199998162686825,34.0
46,US,US,Bing Ads,Brand,2017-09-25,1039.6300019547355,1056.0
47,US,US,Bing Ads,Brand,2017-09-26,974.1000180393465,1039.0
48,US,US,Bing Ads,Brand,2017-09-27,1023.4299932587886,1096.0
49,US,US,Bing Ads,Brand,2017-09-28,1015.3600175976754,1073.0
50,US,US,Bing Ads,Brand,2017-09-29,1020.2700060196216,987.0
51,US,US,Bing Ads,Brand,2017-09-30,0.7599999904632568,61.0
52,US,US,Bing Ads,Brand,2017-10-01,6.769999973475932,29.0
53,US,US,Bing Ads,Brand,2017-10-02,1323.7299850359548,1036.0
54,US,US,Bing Ads,Brand,2017-10-03,1519.409992337226,1194.0
55,US,US,Bing Ads,Brand,2017-10-04,1314.600010752677,1048.0
56,US,US,Bing Ads,Brand,2017-10-05,1059.069980766624,990.0
57,US,US,Bing Ads,Brand,2017-10-06,1021.8899940028792,938.0
58,US,US,Bing Ads,Brand,2017-10-07,0.2800000011920929,55.0
59,US,US,Bing Ads,Brand,2017-10-08,5.74999999627471,51.0
60,US,US,Bing Ads,Brand,2017-10-09,1263.7600188385684,1033.0
61,US,US,Bing Ads,Brand,2017-10-10,1409.8099866621208,1264.0
62,US,US,Bing Ads,Brand,2017-10-11,1400.029992155731,1176.0
63,US,US,Bing Ads,Brand,2017-10-12,1442.5899957530207,1152.0
64,US,US,Bing Ads,Brand,2017-10-13,1365.1199978329253,1154.0
65,US,US,Bing Ads,Brand,2017-10-14,0.0,38.0
66,US,US,Bing Ads,Brand,2017-10-15,6.680000063031911,63.0
67,US,US,Bing Ads,Brand,2017-10-16,1505.5800017043944,1319.0
68,US,US,Bing Ads,Brand,2017-10-17,1476.780017957091,1340.0
69,US,US,Bing Ads,Brand,2017-10-18,1466.8799996264283,1200.0
70,US,US,Bing Ads,Brand,2017-10-19,1387.3600081205363,1217.0
71,US,US,Bing Ads,Brand,2017-10-20,1366.2099974267182,1075.0
72,US,US,Bing Ads,Brand,2017-10-21,0.05000000074505806,39.0
73,US,US,Bing Ads,Brand,2017-10-22,7.519999967887998,30.0
74,US,US,Bing Ads,Brand,2017-10-23,1497.4400079287593,1352.0
75,US,US,Bing Ads,Brand,2017-10-24,1477.0599864870328,1327.0
76,US,US,Bing Ads,Brand,2017-10-25,1408.5500281229597,1303.0
77,US,US,Bing Ads,Brand,2017-10-26,1411.9900196492663,1390.0
78,US,US,Bing Ads,Brand,2017-10-27,1575.8600227907295,1202.0
79,US,US,Bing Ads,Brand,2017-10-28,1.1400000005960464,75.0
80,US,US,Bing Ads,Brand,2017-10-29,26.04000017233193,53.0
81,US,US,Bing Ads,Brand,2017-10-30,1673.2800003215657,1345.0
82,US,US,Bing Ads,Brand,2017-10-31,1627.979990173132,1250.0
83,US,US,Bing Ads,Brand,2017-11-01,2100.399986140428,1468.0
84,US,US,Bing Ads,Brand,2017-11-02,2203.4699929952626,1496.0
85,US,US,Bing Ads,Brand,2017-11-03,2176.529983330519,1370.0
86,US,US,Bing Ads,Brand,2017-11-04,0.0,44.0
87,US,US,Bing Ads,Brand,2017-11-05,17.410000056028366,43.0
88,US,US,Bing Ads,Brand,2017-11-06,2499.219947047531,1527.0
89,US,US,Bing Ads,Brand,2017-11-07,2617.7799733914435,1485.0
90,US,US,Bing Ads,Brand,2017-11-08,4973.860005399208,2163.0
91,US,US,Bing Ads,Brand,2017-11-09,4826.419942572713,2299.0
92,US,US,Bing Ads,Brand,2017-11-10,3068.0900023207078,1703.0
93,US,US,Bing Ads,Brand,2017-11-11,0.05999999865889549,59.0
94,US,US,Bing Ads,Brand,2017-11-12,6.5299999713897705,47.0
95,US,US,Bing Ads,Brand,2017-11-13,1613.2499985657628,1714.0
96,US,US,Bing Ads,Brand,2017-11-14,1580.5699965059769,1887.0
97,US,US,Bing Ads,Brand,2017-11-15,1413.3099844641972,1813.0
98,US,US,Bing Ads,Brand,2017-11-16,1380.2199919186553,2025.0
99,US,US,Bing Ads,Brand,2017-11-17,1116.4199906475856,1746.0
100,US,US,Bing Ads,Brand,2017-11-18,0.4300000071525574,168.0
101,US,US,Bing Ads,Brand,2017-11-19,4.180000042542814,71.0
102,US,US,Bing Ads,Brand,2017-11-20,1126.630005063489,1810.0
103,US,US,Bing Ads,Brand,2017-11-21,1442.9300361797211,1922.0
104,US,US,Bing Ads,Brand,2017-11-22,1284.9899721536792,1520.0
105,US,US,Bing Ads,Brand,2017-11-23,155.76000053063035,62.0
106,US,US,Bing Ads,Brand,2017-11-24,530.0100084971637,445.0
107,US,US,Bing Ads,Brand,2017-11-25,295.88000531867146,130.0
108,US,US,Bing Ads,Brand,2017-11-26,214.39000447839493,220.0
109,US,US,Bing Ads,Brand,2017-11-27,1031.3799898419531,2108.0
110,US,US,Bing Ads,Brand,2017-11-28,821.7900002747775,2053.0
111,US,US,Bing Ads,Brand,2017-11-29,860.73998728022,2054.0
112,US,US,Bing Ads,Brand,2017-11-30,784.2399868220089,1912.0
113,US,US,Bing Ads,Brand,2017-12-01,697.0299918055534,1582.0
114,US,US,Bing Ads,Brand,2017-12-02,238.05000077188012,174.0
115,US,US,Bing Ads,Brand,2017-12-03,129.16999935358763,169.0
116,US,US,Bing Ads,Brand,2017-12-04,1027.4999733753493,1904.0
117,US,US,Bing Ads,Brand,2017-12-05,1016.8699878528712,1937.0
118,US,US,Bing Ads,Brand,2017-12-06,1093.7800027616313,1838.0
119,US,US,Bing Ads,Brand,2017-12-07,747.8400052823134,1890.0
120,US,US,Bing Ads,Brand,2017-12-08,645.1600008122626,1633.0
121,US,US,Bing Ads,Brand,2017-12-09,299.05999921262264,263.0
122,US,US,Bing Ads,Brand,2017-12-10,285.44000181183213,232.0
123,US,US,Bing Ads,Brand,2017-12-11,1550.5000121668006,2299.0
124,US,US,Bing Ads,Brand,2017-12-12,1319.2100191656502,2247.0
125,US,US,Bing Ads,Brand,2017-12-13,1321.5400061570115,2146.0
126,US,US,Bing Ads,Brand,2017-12-14,1420.9599939361249,2347.0
127,US,US,Bing Ads,Brand,2017-12-15,1611.6400099918237,2280.0
128,US,US,Bing Ads,Brand,2017-12-16,553.2299999259413,362.0
129,US,US,Bing Ads,Brand,2017-12-17,465.1400034688413,445.0
130,US,US,Bing Ads,Brand,2017-12-18,1455.4300048053285,2940.0
131,US,US,Bing Ads,Brand,2017-12-19,1805.1900124773374,2460.0
132,US,US,Bing Ads,Brand,2017-12-20,1835.0899810642009,2244.0
133,US,US,Bing Ads,Brand,2017-12-21,1489.1900008637447,1836.0
134,US,US,Bing Ads,Brand,2017-12-22,1256.2299844138322,1350.0
135,US,US,Bing Ads,Brand,2017-12-23,415.3699971586466,130.0
136,US,US,Bing Ads,Brand,2017-12-24,173.88000035658476,64.0
137,US,US,Bing Ads,Brand,2017-12-25,157.8499969691038,60.0
138,US,US,Bing Ads,Brand,2017-12-26,1043.7799913175404,1091.0
139,US,US,Bing Ads,Brand,2017-12-27,1427.439997725188,1519.0
140,US,US,Bing Ads,Brand,2017-12-28,1311.969995317982,1535.0
141,US,US,Bing Ads,Brand,2017-12-29,1069.3299986422062,1169.0
142,US,US,Bing Ads,Brand,2017-12-30,462.40999658592045,135.0
143,US,US,Bing Ads,Brand,2017-12-31,264.32000106945634,74.0
144,US,US,Bing Ads,Brand,2018-01-01,433.8700014911591,132.0
145,US,US,Bing Ads,Brand,2018-01-02,1656.5199862718598,1123.0
146,US,US,Bing Ads,Brand,2018-01-03,1607.0399839431054,1159.0
147,US,US,Bing Ads,Brand,2018-01-04,1540.2699690330767,1093.0
148,US,US,Bing Ads,Brand,2018-01-05,1459.009992904961,1048.0
149,US,US,Bing Ads,Brand,2018-01-06,0.30000001192092896,30.0
150,US,US,Bing Ads,Brand,2018-01-07,3.930000044405461,20.0
151,US,US,Bing Ads,Brand,2018-01-08,1744.71998275444,1255.0
152,US,US,Bing Ads,Brand,2018-01-09,1694.8399843256907,1272.0
153,US,US,Bing Ads,Brand,2018-01-10,1553.9100236967208,1385.0
154,US,US,Bing Ads,Brand,2018-01-11,1485.8199858479193,1357.0
155,US,US,Bing Ads,Brand,2018-01-12,1316.820022910834,1043.0
156,US,US,Bing Ads,Brand,2018-01-13,0.0,24.0
157,US,US,Bing Ads,Brand,2018-01-14,4.460000082850456,17.0
158,US,US,Bing Ads,Brand,2018-01-15,1456.1599848642945,1140.0
159,US,US,Bing Ads,Brand,2018-01-16,1508.369992353023,1214.0
160,US,US,Bing Ads,Brand,2018-01-17,1433.460003864021,1216.0
161,US,US,Bing Ads,Brand,2018-01-18,1448.3999874740844,1241.0
162,US,US,Bing Ads,Brand,2018-01-19,1801.0699922125787,1409.0
163,US,US,Bing Ads,Brand,2018-01-20,0.20000000298023224,17.0
164,US,US,Bing Ads,Brand,2018-01-21,11.789999805390835,30.0
165,US,US,Bing Ads,Brand,2018-01-22,743.3599935509263,796.0
166,US,US,Bing Ads,Brand,2018-01-23,1533.950002036989,879.0
167,US,US,Bing Ads,Brand,2018-01-24,2619.870026277377,1437.0
168,US,US,Bing Ads,Brand,2018-01-25,2593.4000068381465,1380.0
169,US,US,Bing Ads,Brand,2018-01-26,2567.700004804882,1347.0
170,US,US,Bing Ads,Brand,2018-01-27,0.1599999964237213,31.0
171,US,US,Bing Ads,Brand,2018-01-28,14.399999815970657,17.0
172,US,US,Bing Ads,Brand,2018-01-29,3144.0700169019387,1674.0
173,US,US,Bing Ads,Brand,2018-01-30,3720.710001323381,1739.0
174,US,US,Bing Ads,Brand,2018-01-31,4179.960022479286,1923.0
175,US,US,Bing Ads,Brand,2018-02-01,4713.599962584676,2351.0
176,US,US,Bing Ads,Brand,2018-02-02,3975.780043750997,2195.0
177,US,US,Bing Ads,Brand,2018-02-03,28.07999959588051,65.0
178,US,US,Bing Ads,Brand,2018-02-04,38.679999932646744,41.0
179,US,US,Bing Ads,Brand,2018-02-05,4466.100030589852,2498.0
180,US,US,Bing Ads,Brand,2018-02-06,4746.449984766552,2785.0
181,US,US,Bing Ads,Brand,2018-02-07,3938.740000108255,2430.0
182,US,US,Bing Ads,Brand,2018-02-08,3804.509954158216,2752.0
183,US,US,Bing Ads,Brand,2018-02-09,3441.539989773185,2319.0
184,US,US,Bing Ads,Brand,2018-02-10,0.05000000074505806,69.0
185,US,US,Bing Ads,Brand,2018-02-11,16.040000170469284,53.0
186,US,US,Bing Ads,Brand,2018-02-12,3962.3299789726702,2889.0
187,US,US,Bing Ads,Brand,2018-02-13,3922.3700312133865,2718.0
188,US,US,Bing Ads,Brand,2018-02-14,3718.4800226390284,2549.0
189,US,US,Bing Ads,Brand,2018-02-15,3535.7199916019945,2411.0
190,US,US,Bing Ads,Brand,2018-02-16,3087.4199654124654,2178.0
191,US,US,Bing Ads,Brand,2018-02-17,0.0,73.0
192,US,US,Bing Ads,Brand,2018-02-18,21.85999980941415,65.0
193,US,US,Bing Ads,Brand,2018-02-19,2972.2399718835886,2146.0
194,US,US,Bing Ads,Brand,2018-02-20,3174.870021302243,2541.0
195,US,US,Bing Ads,Brand,2018-02-21,3127.9299968425157,2454.0
196,US,US,Bing Ads,Brand,2018-02-22,2936.839984018353,2472.0
197,US,US,Bing Ads,Brand,2018-02-23,2555.0599973574313,2302.0
198,US,US,Bing Ads,Brand,2018-02-24,0.10000000149011612,104.0
199,US,US,Bing Ads,Brand,2018-02-25,25.249999970197678,134.0
200,US,US,Bing Ads,Brand,2018-02-26,3160.410007894042,2532.0
201,US,US,Bing Ads,Brand,2018-02-27,3133.4200174138027,2740.0
202,US,US,Bing Ads,Brand,2018-02-28,3144.5599749516764,2543.0
203,US,US,Bing Ads,Brand,2018-03-01,2504.440012969072,2319.0
204,US,US,Bing Ads,Brand,2018-03-02,1558.540012039244,2130.0
205,US,US,Bing Ads,Brand,2018-03-03,497.95000407099724,208.0
206,US,US,Bing Ads,Brand,2018-03-04,4.970000039786101,58.0
207,US,US,Bing Ads,Brand,2018-03-05,1569.4499958455597,2592.0
208,US,US,Bing Ads,Brand,2018-03-06,1540.7199985571228,2666.0
209,US,US,Bing Ads,Brand,2018-03-07,1472.8600028157261,2358.0
210,US,US,Bing Ads,Brand,2018-03-08,1440.2400121539838,2326.0
211,US,US,Bing Ads,Brand,2018-03-09,1311.8999966420242,1735.0
212,US,US,Bing Ads,Brand,2018-03-10,355.3899991251529,196.0
213,US,US,Bing Ads,Brand,2018-03-11,222.57000090181828,172.0
214,US,US,Bing Ads,Brand,2018-03-12,1351.3199913725275,2189.0
215,US,US,Bing Ads,Brand,2018-03-13,1363.2000141404562,1722.0
216,US,US,Bing Ads,Brand,2018-03-14,1341.3000071197744,2142.0
217,US,US,Bing Ads,Brand,2018-03-15,1329.0100079961114,2233.0
218,US,US,Bing Ads,Brand,2018-03-16,1208.6399814076726,1825.0
219,US,US,Bing Ads,Brand,2018-03-17,309.50000160932535,150.0
220,US,US,Bing Ads,Brand,2018-03-18,215.07000144198534,171.0
221,US,US,Bing Ads,Brand,2018-03-19,1297.460006631914,2013.0
222,US,US,Bing Ads,Brand,2018-03-20,1338.2599915862088,2263.0
223,US,US,Bing Ads,Brand,2018-03-21,1055.069992877541,1815.0
224,US,US,Bing Ads,Brand,2018-03-22,1128.1600076034647,1801.0
225,US,US,Bing Ads,Brand,2018-03-23,971.4299924522655,1450.0
226,US,US,Bing Ads,Brand,2018-03-24,292.74000380188227,142.0
227,US,US,Bing Ads,Brand,2018-03-25,180.57000180333856,160.0
228,US,US,Bing Ads,Brand,2018-03-26,1063.620009489356,1698.0
229,US,US,Bing Ads,Brand,2018-03-27,1447.6899764761329,2244.0
230,US,US,Bing Ads,Brand,2018-03-28,1345.5100048743152,2195.0
231,US,US,Bing Ads,Brand,2018-03-29,1393.3299847021708,1960.0
232,US,US,Bing Ads,Brand,2018-03-30,1107.6499922685337,1399.0
233,US,US,Bing Ads,Brand,2018-03-31,322.0499932579696,155.0
234,US,US,Bing Ads,Brand,2018-04-01,210.27999875694513,111.0
235,US,US,Bing Ads,Brand,2018-04-02,1627.830001167951,2116.0
236,US,US,Bing Ads,Brand,2018-04-03,1672.2599678374834,2286.0
237,US,US,Bing Ads,Brand,2018-04-04,1662.7799821831309,2394.0
238,US,US,Bing Ads,Brand,2018-04-05,2159.8399997763345,2170.0
239,US,US,Bing Ads,Brand,2018-04-06,2032.2800007946785,2047.0
240,US,US,Bing Ads,Brand,2018-04-07,530.9500035829842,192.0
241,US,US,Bing Ads,Brand,2018-04-08,404.1199987567961,200.0
242,US,US,Bing Ads,Brand,2018-04-09,2411.1599789038332,2614.0
243,US,US,Bing Ads,Brand,2018-04-10,2289.1100041344794,2471.0
244,US,US,Bing Ads,Brand,2018-04-11,2264.3499909676666,2462.0
245,US,US,Bing Ads,Brand,2018-04-12,2288.54000017047,2527.0
246,US,US,Bing Ads,Brand,2018-04-13,1742.319988965987,2315.0
247,US,US,Bing Ads,Brand,2018-04-14,450.7800017334521,228.0
248,US,US,Bing Ads,Brand,2018-04-15,349.61000107228756,199.0
249,US,US,Bing Ads,Brand,2018-04-16,2055.2999994344973,2823.0
250,US,US,Bing Ads,Brand,2018-04-17,1982.1899787746388,2552.0
251,US,US,Bing Ads,Brand,2018-04-18,1937.719999220224,2387.0
252,US,US,Bing Ads,Brand,2018-04-19,1951.6200062930593,2343.0
253,US,US,Bing Ads,Brand,2018-04-20,1733.4799883440137,2137.0
254,US,US,Bing Ads,Brand,2018-04-21,405.2999957539141,185.0
255,US,US,Bing Ads,Brand,2018-04-22,290.62000049278146,196.0
256,US,US,Bing Ads,Brand,2018-04-23,1952.1399650759981,2371.0
257,US,US,Bing Ads,Brand,2018-04-24,1959.170008303601,2515.0
258,US,US,Bing Ads,Brand,2018-04-25,2042.4199903272097,2355.0
259,US,US,Bing Ads,Brand,2018-04-26,1863.5699976459107,2249.0
260,US,US,Bing Ads,Brand,2018-04-27,1701.4100077468888,2149.0
261,US,US,Bing Ads,Brand,2018-04-28,369.400004979223,162.0
262,US,US,Bing Ads,Brand,2018-04-29,334.2600053809583,247.0
263,US,US,Bing Ads,Brand,2018-04-30,2059.9599975533743,2818.0
264,US,US,Bing Ads,Brand,2018-05-01,1984.700005043294,2654.0
265,US,US,Bing Ads,Brand,2018-05-02,1824.4099899791154,2585.0
266,US,US,Bing Ads,Brand,2018-05-03,1953.9799872115227,2555.0
267,US,US,Bing Ads,Brand,2018-05-04,1785.67000591755,2319.0
268,US,US,Bing Ads,Brand,2018-05-05,401.9200038649142,198.0
269,US,US,Bing Ads,Brand,2018-05-06,311.4200027771294,191.0
270,US,US,Bing Ads,Brand,2018-05-07,2263.55000622943,3043.0
271,US,US,Bing Ads,Brand,2018-05-08,2223.459999233486,2866.0
272,US,US,Bing Ads,Brand,2018-05-09,2104.210004884745,2778.0
273,US,US,Bing Ads,Brand,2018-05-10,2109.099984958767,410.0
274,US,US,Bing Ads,Brand,2018-05-11,1897.470029920335,2351.0
275,US,US,Bing Ads,Brand,2018-05-12,367.8600036092102,213.0
276,US,US,Bing Ads,Brand,2018-05-13,273.0600034035742,184.0
277,US,US,Bing Ads,Brand,2018-05-14,1996.390023123472,2908.0
278,US,US,Bing Ads,Brand,2018-05-15,1954.1999848075225,2841.0
279,US,US,Bing Ads,Brand,2018-05-16,1976.0600154809672,2775.0
280,US,US,Bing Ads,Brand,2018-05-17,1869.730026748035,2676.0
281,US,US,Bing Ads,Brand,2018-05-18,1539.7999779470215,2165.0
282,US,US,Bing Ads,Brand,2018-05-19,332.24999718740594,188.0
283,US,US,Bing Ads,Brand,2018-05-20,253.46999699249864,193.0
284,US,US,Bing Ads,Brand,2018-05-21,1844.9499670192636,2872.0
285,US,US,Bing Ads,Brand,2018-05-22,1871.6300110537602,2961.0
286,US,US,Bing Ads,Brand,2018-05-23,1805.1800216063825,2711.0
287,US,US,Bing Ads,Brand,2018-05-24,1703.739985316996,2966.0
288,US,US,Bing Ads,Brand,2018-05-25,1577.9600023366454,2305.0
289,US,US,Bing Ads,Brand,2018-05-26,334.2999988235533,142.0
290,US,US,Bing Ads,Brand,2018-05-27,197.81999816372996,86.0
291,US,US,Bing Ads,Brand,2018-05-28,345.90000124275684,305.0
292,US,US,Bing Ads,Brand,2018-05-29,1995.8300065621693,3032.0
293,US,US,Bing Ads,Brand,2018-05-30,1913.8599825389679,3220.0
294,US,US,Bing Ads,Brand,2018-05-31,1748.2700167931587,2830.0
295,US,US,Bing Ads,Brand,2018-06-01,1521.359994430099,2541.0
296,US,US,Bing Ads,Brand,2018-06-02,347.15999905019993,185.0
297,US,US,Bing Ads,Brand,2018-06-03,268.5599994845688,190.0
298,US,US,Bing Ads,Brand,2018-06-04,1870.9200046919273,2998.0
299,US,US,Bing Ads,Brand,2018-06-05,1938.6300085447795,2901.0
300,US,US,Bing Ads,Brand,2018-06-06,1758.7000036425839,2621.0
301,US,US,Bing Ads,Brand,2018-06-07,1775.680005997416,2652.0
302,US,US,Bing Ads,Brand,2018-06-08,1442.5599873028698,2231.0
303,US,US,Bing Ads,Brand,2018-06-09,399.82000489160424,230.0
304,US,US,Bing Ads,Brand,2018-06-10,288.220002297312,199.0
305,US,US,Bing Ads,Brand,2018-06-11,1966.790001343937,2971.0
306,US,US,Bing Ads,Brand,2018-06-12,1881.5799930617218,2779.0
307,US,US,Bing Ads,Brand,2018-06-13,1566.8600013777566,2813.0
308,US,US,Bing Ads,Brand,2018-06-14,1565.689999770373,2681.0
309,US,US,Bing Ads,Brand,2018-06-15,1427.4200027510556,2301.0
310,US,US,Bing Ads,Brand,2018-06-16,289.75999859720474,190.0
311,US,US,Bing Ads,Brand,2018-06-17,216.2400010600686,139.0
312,US,US,Bing Ads,Brand,2018-06-18,1743.6500047519817,2816.0
313,US,US,Bing Ads,Brand,2018-06-19,1651.710008632391,2727.0
314,US,US,Bing Ads,Brand,2018-06-20,1531.7699978351573,2726.0
315,US,US,Bing Ads,Brand,2018-06-21,1507.7499888166822,2797.0
316,US,US,Bing Ads,Brand,2018-06-22,1400.9600164480528,1578.0
317,US,US,Bing Ads,Brand,2018-06-23,301.88999858871097,156.0
318,US,US,Bing Ads,Brand,2018-06-24,210.2199997454882,148.0
319,US,US,Bing Ads,Brand,2018-06-25,1603.5900147892542,1850.0
320,US,US,Bing Ads,Brand,2018-06-26,1488.670021709057,1939.0
321,US,US,Bing Ads,Brand,2018-06-27,1386.3400168642413,1834.0
322,US,US,Bing Ads,Brand,2018-06-28,1435.0699926689272,1886.0
323,US,US,Bing Ads,Brand,2018-06-29,1260.1900114249436,1645.0
324,US,US,Bing Ads,Brand,2018-06-30,269.769999846816,100.0
325,US,US,Bing Ads,Brand,2018-07-01,198.4299996420741,288.0
326,US,US,Bing Ads,Brand,2018-07-02,1412.130001088605,4759.0
327,US,US,Bing Ads,Brand,2018-07-03,1325.8100280538213,2093.0
328,US,US,Bing Ads,Brand,2018-07-04,194.8200016915798,142.0
329,US,US,Bing Ads,Brand,2018-07-05,1263.7900142818687,1751.0
330,US,US,Bing Ads,Brand,2018-07-06,1228.8400033228077,1453.0
331,US,US,Bing Ads,Brand,2018-07-07,321.8100025765598,166.0
332,US,US,Bing Ads,Brand,2018-07-08,220.1899981498718,205.0
333,US,US,Bing Ads,Brand,2018-07-09,1675.3699980862427,2803.0
334,US,US,Bing Ads,Brand,2018-07-10,1657.0199853703384,2874.0
335,US,US,Bing Ads,Brand,2018-07-11,1602.699977345764,2623.0
336,US,US,Bing Ads,Brand,2018-07-12,1445.5199831686916,2658.0
337,US,US,Bing Ads,Brand,2018-07-13,1200.9200110100214,2344.0
338,US,US,Bing Ads,Brand,2018-07-14,293.08999648317695,190.0
339,US,US,Bing Ads,Brand,2018-07-15,254.6900024153292,271.0
340,US,US,Bing Ads,Brand,2018-07-16,1755.0799734480702,3146.0
341,US,US,Bing Ads,Brand,2018-07-17,1739.9900024961605,2914.0
342,US,US,Bing Ads,Brand,2018-07-18,1757.6600318010824,2769.0
343,US,US,Bing Ads,Brand,2018-07-19,1664.720004137606,2768.0
344,US,US,Bing Ads,Brand,2018-07-20,1437.9000029526694,2462.0
345,US,US,Bing Ads,Brand,2018-07-21,307.73999549075955,284.0
346,US,US,Bing Ads,Brand,2018-07-22,265.5199980437754,308.0
347,US,US,Bing Ads,Brand,2018-07-23,1853.429986409841,3171.0
348,US,US,Bing Ads,Brand,2018-07-24,1662.2499780133405,3054.0
349,US,US,Bing Ads,Brand,2018-07-25,1563.6700108088514,2870.0
350,US,US,Bing Ads,Brand,2018-07-26,1440.4400097653306,2767.0
351,US,US,Bing Ads,Brand,2018-07-27,1369.0900178104628,2371.0
352,US,US,Bing Ads,Brand,2018-07-28,314.200003977865,218.0
353,US,US,Bing Ads,Brand,2018-07-29,250.7100012600422,185.0
354,US,US,Bing Ads,Brand,2018-07-30,1837.5399993546328,3306.0
355,US,US,Bing Ads,Brand,2018-07-31,1710.439993988717,3180.0
356,US,US,Bing Ads,Brand,2018-08-01,1670.1599918305897,3034.0
357,US,US,Bing Ads,Brand,2018-08-02,1676.6500026211215,2557.0
358,US,US,Bing Ads,Brand,2018-08-03,1378.0399866402179,2557.0
359,US,US,Bing Ads,Brand,2018-08-04,390.54000025615096,236.0
360,US,US,Bing Ads,Brand,2018-08-05,265.42000057548285,202.0
361,US,US,Bing Ads,Brand,2018-08-06,1881.040008027111,3249.0
362,US,US,Bing Ads,Brand,2018-08-07,1768.1400232985666,3204.0
363,US,US,Bing Ads,Brand,2018-08-08,1802.4499899670448,3125.0
364,US,US,Bing Ads,Brand,2018-08-09,1502.6099799163617,3018.0
365,US,US,Bing Ads,Brand,2018-08-10,1266.550000134854,2630.0
366,US,US,Bing Ads,Brand,2018-08-11,346.27999867498875,217.0
367,US,US,Bing Ads,Brand,2018-08-12,277.5700002126395,250.0
368,US,US,Bing Ads,Brand,2018-08-13,1815.3199939057222,2967.0
369,US,US,Bing Ads,Brand,2018-08-14,2044.210008028899,3113.0
370,US,US,Bing Ads,Brand,2018-08-15,3268.6400188095863,3052.0
371,US,US,Bing Ads,Brand,2018-08-16,2100.060031093658,2971.0
372,US,US,Bing Ads,Brand,2018-08-17,1380.3600055836155,2715.0
373,US,US,Bing Ads,Brand,2018-08-18,310.55000347644085,211.0
374,US,US,Bing Ads,Brand,2018-08-19,259.3400001972914,231.0
375,US,US,Bing Ads,Brand,2018-08-20,1810.450002446775,3067.0
376,US,US,Bing Ads,Brand,2018-08-21,1742.4300045184796,3216.0
