,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,power,growth,MAPE,period_AE
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,na,na,na,na,na,na,na,na,na,linear,93.71,82.71
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,na,default,na,na,na,na,na,na,na,linear,93.71,82.71
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,na,customized,na,na,na,na,na,na,na,linear,93.71,82.71
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,na,na,na,na,na,na,na,na,na,logistic,136.32,24.66
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,na,default,na,na,na,na,na,na,na,logistic,136.32,24.66
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,additive,na,na,na,na,na,na,na,na,linear,94.35,84.33
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,na,customized,na,na,na,na,na,na,na,logistic,136.32,24.66
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,additive,default,na,na,na,na,na,na,na,linear,94.35,84.33
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,additive,customized,na,na,na,na,na,na,na,linear,94.35,84.33
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,additive,na,na,na,na,na,na,na,na,logistic,286.66,269.47999999999996
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,linear,92.3,80.25999999999999
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,additive,default,na,na,na,na,na,na,na,logistic,286.66,269.47999999999996
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,additive,customized,na,na,na,na,na,na,na,logistic,286.66,269.47999999999996
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,multiplicative,default,na,na,na,na,na,na,na,linear,92.3,80.25999999999999
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,logistic,138.24,23.630000000000003
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,multiplicative,customized,na,na,na,na,na,na,na,linear,92.3,80.25999999999999
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,multiplicative,default,na,na,na,na,na,na,na,logistic,138.24,23.630000000000003
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,94.75,76.82
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,na,default,na,na,na,na,na,na,na,linear,94.75,76.82
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,multiplicative,customized,na,na,na,na,na,na,na,logistic,138.24,23.630000000000003
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,131.36,29.78
