region,market,account_type,funnel,ds,X,y,anomaly_2021,covid_year_dummy,weekday_or_weekend,Nov_Dec_2018,Jul_Dec_2019,Month of Ds,AOV,ROAS,floor,cap,new_confirmed
LATAM,Mexico,-,Brand,2018-07-17,5.109999924898148,3.0,0,0,0,0,0,July,60.9,20.69,0,1.7360574457494693,0
LATAM,Mexico,-,Brand,2018-07-18,4.640000002458692,2.0,0,0,0,0,0,July,60.9,20.69,0,1.5763809532162618,0
LATAM,Mexico,-,Brand,2018-07-19,5.610000090673566,3.0,0,0,0,0,0,July,60.9,20.69,0,1.9059261391795745,0
LATAM,Mexico,-,Brand,2018-07-20,4.960000077262521,1.0,0,0,0,0,0,July,60.9,20.69,0,1.6850969063803214,0
LATAM,Mexico,-,Brand,2018-07-21,0.05000000074505806,1.0,0,0,1,0,0,July,60.9,20.69,0,0.01698686396412564,0
LATAM,Mexico,-,Brand,2018-07-23,6.379999997094274,2.0,0,0,0,0,0,July,60.9,20.69,0,2.167523808536626,0
LATAM,Mexico,-,Brand,2018-07-24,6.0200001280754805,2.0,0,0,0,0,0,July,60.9,20.69,0,2.0452184343166127,0
LATAM,Mexico,-,Brand,2018-07-25,6.550000082701445,6.0,0,0,0,0,0,July,60.9,20.69,0,2.2252791742379783,0
LATAM,Mexico,-,Brand,2018-07-26,7.010000120848417,5.0,0,0,0,0,0,July,60.9,20.69,0,2.381558333339142,0
LATAM,Mexico,-,Brand,2018-07-27,4.629999907687306,5.0,0,0,0,0,0,July,60.9,20.69,0,1.5729835482766892,0
LATAM,Mexico,-,Brand,2018-07-28,0.03999999910593033,5.0,0,0,1,0,0,July,60.9,20.69,0,0.013589490665052521,0
LATAM,Mexico,-,Brand,2018-07-29,0.0,5.0,0,0,1,0,0,July,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2018-07-30,7.220000054687262,3.0,0,0,0,0,0,July,60.9,20.69,0,2.4529031384479385,0
LATAM,Mexico,-,Brand,2018-07-31,5.87000010535121,4.0,0,0,0,0,0,July,60.9,20.69,0,1.9942578354633256,0
LATAM,Mexico,-,Brand,2018-08-01,4.4200000036507845,4.0,0,0,0,0,0,August,60.9,20.69,0,1.5016387532928528,0
LATAM,Mexico,-,Brand,2018-08-02,4.019999934360385,6.0,0,0,0,0,0,August,60.9,20.69,0,1.3657438200643082,0
LATAM,Mexico,-,Brand,2018-08-03,5.549999870359898,5.0,0,0,0,0,0,August,60.9,20.69,0,1.8855418278776075,0
LATAM,Mexico,-,Brand,2018-08-04,0.019999999552965164,5.0,0,0,1,0,0,August,60.9,20.69,0,0.0067947453325262605,0
LATAM,Mexico,-,Brand,2018-08-06,6.740000074729323,5.0,0,0,0,0,0,August,60.9,20.69,0,2.289829253631358,0
LATAM,Mexico,-,Brand,2018-08-07,5.479999924078584,13.0,0,0,0,0,0,August,60.9,20.69,0,1.861760236932445,0
LATAM,Mexico,-,Brand,2018-08-08,7.189999770373106,5.0,0,0,0,0,0,August,60.9,20.69,0,2.4427109236292215,0
LATAM,Mexico,-,Brand,2018-08-09,5.880000051110983,3.0,0,0,0,0,0,August,60.9,20.69,0,1.9976551897780994,0
LATAM,Mexico,-,Brand,2018-08-10,6.109999783337116,4.0,0,0,0,0,0,August,60.9,20.69,0,2.0757946718759435,0
LATAM,Mexico,-,Brand,2018-08-11,0.0,4.0,0,0,1,0,0,August,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2018-08-13,7.000000078231096,6.0,0,0,0,0,0,August,60.9,20.69,0,2.3781609461182494,0
LATAM,Mexico,-,Brand,2018-08-14,6.469999995082617,7.0,0,0,0,0,0,August,60.9,20.69,0,2.1981001625329943,0
LATAM,Mexico,-,Brand,2018-08-15,6.330000169575214,5.0,0,0,0,0,0,August,60.9,20.69,0,2.150537003423829,0
LATAM,Mexico,-,Brand,2018-08-16,5.45000004209578,5.0,0,0,0,0,0,August,60.9,20.69,0,1.851568158800685,0
LATAM,Mexico,-,Brand,2018-08-17,5.249999960884452,2.0,0,0,0,0,0,August,60.9,20.69,0,1.7836206763661628,0
LATAM,Mexico,-,Brand,2018-08-18,0.029999999329447746,2.0,0,0,1,0,0,August,60.9,20.69,0,0.01019211799878939,0
LATAM,Mexico,-,Brand,2018-08-19,0.0,1.0,0,0,1,0,0,August,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2018-08-20,6.220000023022294,8.0,0,0,0,0,0,August,60.9,20.69,0,2.113165853470136,0
LATAM,Mexico,-,Brand,2018-08-21,6.150000127032399,6.0,0,0,0,0,0,August,60.9,20.69,0,2.0893842796108433,0
LATAM,Mexico,-,Brand,2018-08-22,6.970000127330422,6.0,0,0,0,0,0,August,60.9,20.69,0,2.3679688445725198,0
LATAM,Mexico,-,Brand,2018-08-23,6.189999828115104,15.0,0,0,0,0,0,August,60.9,20.69,0,2.1029736690262975,0
LATAM,Mexico,-,Brand,2018-08-24,4.840000133961439,4.0,0,0,0,0,0,August,60.9,20.69,0,1.6443284527366533,0
LATAM,Mexico,-,Brand,2018-08-25,0.019999999552965164,4.0,0,0,1,0,0,August,60.9,20.69,0,0.0067947453325262605,0
LATAM,Mexico,-,Brand,2018-08-27,5.729999989271164,1.0,0,0,0,0,0,August,60.9,20.69,0,1.946694577635803,0
LATAM,Mexico,-,Brand,2018-08-28,6.110000018030405,3.0,0,0,0,0,0,August,60.9,20.69,0,2.0757947516100015,0
LATAM,Mexico,-,Brand,2018-08-29,5.45999994687736,1.0,0,0,0,0,0,August,60.9,20.69,0,1.8549654991936386,0
LATAM,Mexico,-,Brand,2018-08-30,4.889999933540821,2.0,0,0,0,0,0,August,60.9,20.69,0,1.6613152483573006,0
LATAM,Mexico,-,Brand,2018-08-31,4.289999887347221,8.0,0,0,0,0,0,August,60.9,20.69,0,1.4574728681315932,0
LATAM,Mexico,-,Brand,2018-09-03,4.139999873936176,6.0,0,0,0,0,0,September,60.9,20.69,0,1.4065122724423562,0
LATAM,Mexico,-,Brand,2018-09-04,4.959999967366457,4.0,0,0,0,0,0,September,60.9,20.69,0,1.6850968690445323,0
LATAM,Mexico,-,Brand,2018-09-05,5.229999948292971,3.0,0,0,0,0,0,September,60.9,20.69,0,1.7768259266039668,0
LATAM,Mexico,-,Brand,2018-09-06,4.940000057220459,3.0,0,0,0,0,0,September,60.9,20.69,0,1.6783021540868852,0
LATAM,Mexico,-,Brand,2018-09-07,4.239999962970614,2.0,0,0,0,0,0,September,60.9,20.69,0,1.4404860301126767,0
LATAM,Mexico,-,Brand,2018-09-08,0.0,2.0,0,0,1,0,0,September,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2018-09-09,0.0,2.0,0,0,1,0,0,September,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2018-09-10,5.909999882802367,3.0,0,0,0,0,0,September,60.9,20.69,0,2.00784725082399,0
LATAM,Mexico,-,Brand,2018-09-11,5.83000005222857,11.0,0,0,0,0,0,September,60.9,20.69,0,1.9806683264467837,0
LATAM,Mexico,-,Brand,2018-09-12,4.579999938607216,3.0,0,0,0,0,0,September,60.9,20.69,0,1.5559966950703332,0
LATAM,Mexico,-,Brand,2018-09-13,4.73000004887581,8.0,0,0,0,0,0,September,60.9,20.69,0,1.6069573236656898,0
LATAM,Mexico,-,Brand,2018-09-14,4.129999905824661,5.0,0,0,0,0,0,September,60.9,20.69,0,1.4031149105338627,0
LATAM,Mexico,-,Brand,2018-09-15,0.0,5.0,0,0,1,0,0,September,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2018-09-17,6.369999995455146,9.0,0,0,0,0,0,September,60.9,20.69,0,2.164126435237553,0
LATAM,Mexico,-,Brand,2018-09-18,6.390000170096755,1.0,0,0,0,0,0,September,60.9,20.69,0,2.1709212400542177,0
LATAM,Mexico,-,Brand,2018-09-19,6.130000067874789,3.0,0,0,0,0,0,September,60.9,20.69,0,2.082589514028397,0
LATAM,Mexico,-,Brand,2018-09-20,5.500000076368451,3.0,0,0,0,0,0,September,60.9,20.69,0,1.86855503415539,0
LATAM,Mexico,-,Brand,2018-09-21,4.109999883919953,9.0,0,0,0,0,0,September,60.9,20.69,0,1.3963201576076165,0
LATAM,Mexico,-,Brand,2018-09-22,0.009999999776482582,9.0,0,0,1,0,0,September,60.9,20.69,0,0.0033973726662631302,0
LATAM,Mexico,-,Brand,2018-09-24,6.359999967738986,9.0,0,0,0,0,0,September,60.9,20.69,0,2.16072905307914,0
LATAM,Mexico,-,Brand,2018-09-25,5.470000013709068,2.0,0,0,0,0,0,September,60.9,20.69,0,1.8583628946410613,0
LATAM,Mexico,-,Brand,2018-09-26,5.250000046566128,6.0,0,0,0,0,0,September,60.9,20.69,0,1.7836207054754218,0
LATAM,Mexico,-,Brand,2018-09-27,4.140000067651272,3.0,0,0,0,0,0,September,60.9,20.69,0,1.406512338254595,0
LATAM,Mexico,-,Brand,2018-09-28,4.1999999191612005,4.0,0,0,0,0,0,September,60.9,20.69,0,1.4268965242601848,0
LATAM,Mexico,-,Brand,2018-10-01,4.910000026226044,5.0,0,0,0,0,0,October,60.9,20.69,0,1.668110025330326,0
LATAM,Mexico,-,Brand,2018-10-02,5.660000031813979,3.0,0,0,0,0,0,October,60.9,20.69,0,1.9229129828937805,0
LATAM,Mexico,-,Brand,2018-10-03,4.969999959692359,4.0,0,0,0,0,0,October,60.9,20.69,0,1.6884942391795552,0
LATAM,Mexico,-,Brand,2018-10-04,5.0,5.0,0,0,0,0,0,October,60.9,20.69,0,1.6986863711001643,0
LATAM,Mexico,-,Brand,2018-10-05,3.769999884068966,2.0,0,0,0,0,0,October,60.9,20.69,0,1.2808094844234303,0
LATAM,Mexico,-,Brand,2018-10-06,0.029999999329447746,2.0,0,0,1,0,0,October,60.9,20.69,0,0.01019211799878939,0
LATAM,Mexico,-,Brand,2018-10-07,0.0,2.0,0,0,1,0,0,October,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2018-10-08,5.399999972432851,4.0,0,0,0,0,0,October,60.9,20.69,0,1.8345812714225893,0
LATAM,Mexico,-,Brand,2018-10-09,0.330000001937151,7.0,0,0,0,0,0,October,60.9,20.69,0,0.11211330115073326,0
LATAM,Mexico,-,Brand,2018-10-10,0.0,4.0,0,0,0,0,0,October,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2018-10-11,5.999999955296516,6.0,0,0,0,0,0,October,60.9,20.69,0,2.0384236301327574,0
LATAM,Mexico,-,Brand,2018-10-12,4.8000000063329935,6.0,0,0,0,0,0,October,60.9,20.69,0,1.630738918407712,0
LATAM,Mexico,-,Brand,2018-10-13,0.0,6.0,0,0,1,0,0,October,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2018-10-14,0.0,6.0,0,0,1,0,0,October,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2018-10-15,3.9199999254196882,5.0,0,0,0,0,0,October,60.9,20.69,0,1.331770089604817,0
LATAM,Mexico,-,Brand,2018-10-16,5.8199999034404755,5.0,0,0,0,0,0,October,60.9,20.69,0,1.9772709031557216,0
LATAM,Mexico,-,Brand,2018-10-17,4.889999890699983,5.0,0,0,0,0,0,October,60.9,20.69,0,1.6613152338026707,0
LATAM,Mexico,-,Brand,2018-10-18,4.909999983385205,3.0,0,0,0,0,0,October,60.9,20.69,0,1.6681100107756963,0
LATAM,Mexico,-,Brand,2018-10-19,4.170000085607171,1.0,0,0,0,0,0,October,60.9,20.69,0,1.4167044625814842,0
LATAM,Mexico,-,Brand,2018-10-20,0.0,1.0,0,0,1,0,0,October,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2018-10-22,5.869999937713146,1.0,0,0,0,0,0,October,60.9,20.69,0,1.994257778510427,0
LATAM,Mexico,-,Brand,2018-10-23,5.009999873116612,3.0,0,0,0,0,0,October,60.9,20.69,0,1.7020837007353484,0
LATAM,Mexico,-,Brand,2018-10-24,5.540000036358833,6.0,0,0,0,0,0,October,60.9,20.69,0,1.8821445115314328,0
LATAM,Mexico,-,Brand,2018-10-25,4.6499999687075615,3.0,0,0,0,0,0,October,60.9,20.69,0,1.579778314491945,0
LATAM,Mexico,-,Brand,2018-10-26,5.279999868944287,3.0,0,0,0,0,0,October,60.9,20.69,0,1.793812763357263,0
LATAM,Mexico,-,Brand,2018-10-27,0.03999999910593033,3.0,0,0,1,0,0,October,60.9,20.69,0,0.013589490665052521,0
LATAM,Mexico,-,Brand,2018-10-29,5.309999952092767,1.0,0,0,0,0,0,October,60.9,20.69,0,1.8040049098325017,0
LATAM,Mexico,-,Brand,2018-10-30,5.7100000232458115,4.0,0,0,0,0,0,October,60.9,20.69,0,1.9398998436938564,0
LATAM,Mexico,-,Brand,2018-10-31,3.6100001130253077,4.0,0,0,0,0,0,October,60.9,20.69,0,1.2264515983332285,0
LATAM,Mexico,-,Brand,2018-11-01,4.49000003002584,5.0,0,0,0,1,0,November,60.9,20.69,0,1.5254203714488446,0
LATAM,Mexico,-,Brand,2018-11-02,2.55999999307096,5.0,0,0,0,1,0,November,60.9,20.69,0,0.8697274196492311,0
LATAM,Mexico,-,Brand,2018-11-03,0.019999999552965164,5.0,0,0,1,1,0,November,60.9,20.69,0,0.0067947453325262605,0
LATAM,Mexico,-,Brand,2018-11-04,0.0,5.0,0,0,1,1,0,November,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2018-11-05,5.379999972879887,3.0,0,0,0,1,0,November,60.9,20.69,0,1.8277865260900634,0
LATAM,Mexico,-,Brand,2018-11-06,5.340000003576279,6.0,0,0,0,1,0,November,60.9,20.69,0,1.8141970455499705,0
LATAM,Mexico,-,Brand,2018-11-07,4.9299999959766865,18.0,0,0,0,1,0,November,60.9,20.69,0,1.6749047605378924,0
LATAM,Mexico,-,Brand,2018-11-08,4.859999904409051,5.0,0,0,0,1,0,November,60.9,20.69,0,1.6511231202335515,0
LATAM,Mexico,-,Brand,2018-11-09,3.9200000558048487,8.0,0,0,0,1,0,November,60.9,20.69,0,1.331770133901516,0
LATAM,Mexico,-,Brand,2018-11-10,0.0,8.0,0,0,1,1,0,November,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2018-11-12,5.389999931678176,5.0,0,0,0,1,0,November,60.9,20.69,0,1.8311838848345068,0
LATAM,Mexico,-,Brand,2018-11-13,5.3399998638778925,2.0,0,0,0,1,0,November,60.9,20.69,0,1.8141969980892216,0
LATAM,Mexico,-,Brand,2018-11-14,7.089999858289957,5.0,0,0,0,1,0,November,60.9,20.69,0,2.4087372260758495,0
LATAM,Mexico,-,Brand,2018-11-15,5.4100000988692045,3.0,0,0,0,1,0,November,60.9,20.69,0,1.837978687119932,0
LATAM,Mexico,-,Brand,2018-11-16,4.320000026375055,2.0,0,0,0,1,0,November,60.9,20.69,0,1.4676650335911314,0
LATAM,Mexico,-,Brand,2018-11-17,0.0,2.0,0,0,1,1,0,November,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2018-11-18,0.0,2.0,0,0,1,1,0,November,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2018-11-19,1.5000000093132257,2.0,0,0,0,1,0,November,60.9,20.69,0,0.5096059144940992,0
LATAM,Mexico,-,Brand,2018-11-20,7.579999864101409,12.0,0,0,0,1,0,November,60.9,20.69,0,2.575208492418032,0
LATAM,Mexico,-,Brand,2018-11-21,5.360000055283308,1.0,0,0,0,1,0,November,60.9,20.69,0,1.8209918086011767,0
LATAM,Mexico,-,Brand,2018-11-22,4.400000104680657,3.0,0,0,0,1,0,November,60.9,20.69,0,1.4948440421320657,0
LATAM,Mexico,-,Brand,2018-11-23,3.950000025331974,1.0,0,0,0,1,0,November,60.9,20.69,0,1.3419622417753456,0
LATAM,Mexico,-,Brand,2018-11-24,0.019999999552965164,1.0,0,0,1,1,0,November,60.9,20.69,0,0.0067947453325262605,0
LATAM,Mexico,-,Brand,2018-11-25,0.0,1.0,0,0,1,1,0,November,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2018-11-26,7.269999792799354,9.0,0,0,0,1,0,November,60.9,20.69,0,2.469889913185856,0
LATAM,Mexico,-,Brand,2018-11-27,4.900000002235174,4.0,0,0,0,1,0,November,60.9,20.69,0,1.664712644437533,0
LATAM,Mexico,-,Brand,2018-11-28,6.120000082999468,6.0,0,0,0,1,0,November,60.9,20.69,0,2.079192146424614,0
LATAM,Mexico,-,Brand,2018-11-29,6.940000128000975,21.0,0,0,0,1,0,November,60.9,20.69,0,2.3577767265737304,0
LATAM,Mexico,-,Brand,2018-11-30,5.510000029578805,2.0,0,0,0,1,0,November,60.9,20.69,0,1.8719523910014035,0
LATAM,Mexico,-,Brand,2018-12-03,1.6100000459700823,12.0,0,0,0,1,0,December,60.9,20.69,0,0.5469770271120034,0
LATAM,Mexico,-,Brand,2018-12-04,6.139999872073531,2.0,0,0,0,1,0,December,60.9,20.69,0,2.085986820249612,0
LATAM,Mexico,-,Brand,2018-12-05,5.689999891445041,5.0,0,0,0,1,0,December,60.9,20.69,0,1.933105053431821,0
LATAM,Mexico,-,Brand,2018-12-06,6.020000079646707,1.0,0,0,0,1,0,December,60.9,20.69,0,2.045218417863553,0
LATAM,Mexico,-,Brand,2018-12-07,5.499999998137355,3.0,0,0,0,1,0,December,60.9,20.69,0,1.868555007577371,0
LATAM,Mexico,-,Brand,2018-12-08,0.06999999843537807,3.0,0,0,1,1,0,December,60.9,20.69,0,0.02378160866384191,0
LATAM,Mexico,-,Brand,2018-12-09,0.0,3.0,0,0,1,1,0,December,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2018-12-10,5.560000134631991,6.0,0,0,0,1,0,December,60.9,20.69,0,1.8889392904028885,0
LATAM,Mexico,-,Brand,2018-12-11,5.040000079199672,7.0,0,0,0,1,0,December,60.9,20.69,0,1.7122758889760463,0
LATAM,Mexico,-,Brand,2018-12-12,4.2799998968839645,7.0,0,0,0,1,0,December,60.9,20.69,0,1.4540754986293798,0
LATAM,Mexico,-,Brand,2018-12-13,3.95000003837049,6.0,0,0,0,1,0,December,60.9,20.69,0,1.3419622462050156,0
LATAM,Mexico,-,Brand,2018-12-14,4.2900000773370275,11.0,0,0,0,1,0,December,60.9,20.69,0,1.4574729326782119,0
LATAM,Mexico,-,Brand,2018-12-15,0.08999999798834324,11.0,0,0,1,1,0,December,60.9,20.69,0,0.030576353996368176,0
LATAM,Mexico,-,Brand,2018-12-16,0.0,11.0,0,0,1,1,0,December,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2018-12-17,3.0999999698251486,5.0,0,0,0,1,0,December,60.9,20.69,0,1.0531855398305803,0
LATAM,Mexico,-,Brand,2018-12-18,4.099999973550439,4.0,0,0,0,1,0,December,60.9,20.69,0,1.392922815316233,0
LATAM,Mexico,-,Brand,2018-12-19,4.480000089854002,4.0,0,0,0,1,0,December,60.9,20.69,0,1.522023019032501,0
LATAM,Mexico,-,Brand,2018-12-20,5.239999979734421,2.0,0,0,0,1,0,December,60.9,20.69,0,1.7802233100279996,0
LATAM,Mexico,-,Brand,2018-12-21,3.3600000943988557,3.0,0,0,0,1,0,December,60.9,20.69,0,1.1415172734501204,0
LATAM,Mexico,-,Brand,2018-12-22,0.029999999329447746,3.0,0,0,1,1,0,December,60.9,20.69,0,0.01019211799878939,0
LATAM,Mexico,-,Brand,2018-12-23,0.0,3.0,0,0,1,1,0,December,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2018-12-24,1.3399999793618917,1.0,0,0,0,1,0,December,60.9,20.69,0,0.45524794044330935,0
LATAM,Mexico,-,Brand,2018-12-25,0.2299999985843897,1.0,0,0,0,1,0,December,60.9,20.69,0,0.07813957258967197,0
LATAM,Mexico,-,Brand,2018-12-26,3.2199999392032623,2.0,0,0,0,1,0,December,60.9,20.69,0,1.0939540023335879,0
LATAM,Mexico,-,Brand,2018-12-27,3.6899999249726534,3.0,0,0,0,1,0,December,60.9,20.69,0,1.253630516382335,0
LATAM,Mexico,-,Brand,2018-12-28,3.00000006146729,1.0,0,0,0,1,0,December,60.9,20.69,0,1.0192118435428281,0
LATAM,Mexico,-,Brand,2018-12-29,0.009999999776482582,1.0,0,0,1,1,0,December,60.9,20.69,0,0.0033973726662631302,0
LATAM,Mexico,-,Brand,2018-12-30,0.0,1.0,0,0,1,1,0,December,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2018-12-31,1.0799999982118607,1.0,0,0,0,1,0,December,60.9,20.69,0,0.3669162555501379,0
LATAM,Mexico,-,Brand,2019-01-01,0.41,0.0,0,0,0,0,0,January,60.9,20.69,0,0.1392922824302135,0
LATAM,Mexico,-,Brand,2019-01-02,3.6799999999999997,1.0,0,0,0,0,0,January,60.9,20.69,0,1.2502331691297208,0
LATAM,Mexico,-,Brand,2019-01-03,3.62,0.0,0,0,0,0,0,January,60.9,20.69,0,1.229848932676519,0
LATAM,Mexico,-,Brand,2019-01-04,3.87,4.0,0,0,0,0,0,January,60.9,20.69,0,1.3147832512315272,0
LATAM,Mexico,-,Brand,2019-01-05,0.0,0.0,0,0,1,0,0,January,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2019-01-07,4.72,1.0,0,0,0,0,0,January,60.9,20.69,0,1.6035599343185551,0
LATAM,Mexico,-,Brand,2019-01-08,5.1899999999999995,0.0,0,0,0,0,0,January,60.9,20.69,0,1.7632364532019702,0
LATAM,Mexico,-,Brand,2019-01-09,4.42,0.0,0,0,0,0,0,January,60.9,20.69,0,1.5016387520525454,0
LATAM,Mexico,-,Brand,2019-01-10,4.54,2.0,0,0,0,0,0,January,60.9,20.69,0,1.5424072249589493,0
LATAM,Mexico,-,Brand,2019-01-11,3.56,1.0,0,0,0,0,0,January,60.9,20.69,0,1.209464696223317,0
LATAM,Mexico,-,Brand,2019-01-12,0.0,0.0,0,0,1,0,0,January,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2019-01-13,0.0,0.0,0,0,1,0,0,January,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2019-01-14,4.34,0.0,0,0,0,0,0,January,60.9,20.69,0,1.4744597701149427,0
LATAM,Mexico,-,Brand,2019-01-15,4.42,3.0,0,0,0,0,0,January,60.9,20.69,0,1.5016387520525454,0
LATAM,Mexico,-,Brand,2019-01-16,4.34,0.0,0,0,0,0,0,January,60.9,20.69,0,1.4744597701149427,0
LATAM,Mexico,-,Brand,2019-01-17,4.449999999999999,0.0,0,0,0,0,0,January,60.9,20.69,0,1.511830870279146,0
LATAM,Mexico,-,Brand,2019-01-18,4.01,4.0,0,0,0,0,0,January,60.9,20.69,0,1.3623464696223317,0
LATAM,Mexico,-,Brand,2019-01-19,0.02,0.0,0,0,1,0,0,January,60.9,20.69,0,0.006794745484400658,0
LATAM,Mexico,-,Brand,2019-01-21,3.87,0.0,0,0,0,0,0,January,60.9,20.69,0,1.3147832512315272,0
LATAM,Mexico,-,Brand,2019-01-22,4.55,0.0,0,0,0,0,0,January,60.9,20.69,0,1.5458045977011494,0
LATAM,Mexico,-,Brand,2019-01-23,3.7300000000000004,0.0,0,0,0,0,0,January,60.9,20.69,0,1.2672200328407226,0
LATAM,Mexico,-,Brand,2019-01-24,3.6,1.0,0,0,0,0,0,January,60.9,20.69,0,1.2230541871921183,0
LATAM,Mexico,-,Brand,2019-01-25,3.8,2.0,0,0,0,0,0,January,60.9,20.69,0,1.2910016420361248,0
LATAM,Mexico,-,Brand,2019-01-26,0.01,0.0,0,0,1,0,0,January,60.9,20.69,0,0.003397372742200329,0
LATAM,Mexico,-,Brand,2019-01-28,3.84,2.0,0,0,0,0,0,January,60.9,20.69,0,1.3045911330049262,0
LATAM,Mexico,-,Brand,2019-01-29,2.92,2.0,0,0,0,0,0,January,60.9,20.69,0,0.9920328407224959,0
LATAM,Mexico,-,Brand,2019-01-30,0.55,0.0,0,0,0,0,0,January,60.9,20.69,0,0.1868555008210181,0
LATAM,Mexico,-,Brand,2019-01-31,0.0,1.0,0,0,0,0,0,January,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2019-02-01,2.71,9.0,0,0,0,0,0,February,60.9,20.69,0,0.9206880131362891,0
LATAM,Mexico,-,Brand,2019-02-02,0.0,0.0,0,0,1,0,0,February,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2019-02-03,0.0,1.0,0,0,1,0,0,February,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2019-02-04,0.8200000000000001,3.0,0,0,0,0,0,February,60.9,20.69,0,0.278584564860427,0
LATAM,Mexico,-,Brand,2019-02-05,3.42,9.0,0,0,0,0,0,February,60.9,20.69,0,1.1619014778325123,0
LATAM,Mexico,-,Brand,2019-02-06,4.3100000000000005,12.0,0,0,0,0,0,February,60.9,20.69,0,1.464267651888342,0
LATAM,Mexico,-,Brand,2019-02-07,4.3,2.0,0,0,0,0,0,February,60.9,20.69,0,1.4608702791461412,0
LATAM,Mexico,-,Brand,2019-02-08,3.11,3.0,0,0,0,0,0,February,60.9,20.69,0,1.0565829228243022,0
LATAM,Mexico,-,Brand,2019-02-09,0.02,0.0,0,0,1,0,0,February,60.9,20.69,0,0.006794745484400658,0
LATAM,Mexico,-,Brand,2019-02-11,5.12,4.0,0,0,0,0,0,February,60.9,20.69,0,1.7394548440065685,0
LATAM,Mexico,-,Brand,2019-02-12,5.47,10.0,0,0,0,0,0,February,60.9,20.69,0,1.8583628899835798,0
LATAM,Mexico,-,Brand,2019-02-13,4.79,14.0,0,0,0,0,0,February,60.9,20.69,0,1.6273415435139575,0
LATAM,Mexico,-,Brand,2019-02-14,4.449999999999999,3.0,0,0,0,0,0,February,60.9,20.69,0,1.511830870279146,0
LATAM,Mexico,-,Brand,2019-02-15,3.98,6.0,0,0,0,0,0,February,60.9,20.69,0,1.3521543513957308,0
LATAM,Mexico,-,Brand,2019-02-16,0.0,2.0,0,0,1,0,0,February,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2019-02-18,5.04,4.0,0,0,0,0,0,February,60.9,20.69,0,1.7122758620689658,0
LATAM,Mexico,-,Brand,2019-02-19,5.220000000000001,4.0,0,0,0,0,0,February,60.9,20.69,0,1.7734285714285718,0
LATAM,Mexico,-,Brand,2019-02-20,5.26,4.0,0,0,0,0,0,February,60.9,20.69,0,1.7870180623973728,0
LATAM,Mexico,-,Brand,2019-02-21,4.17,9.0,0,0,0,0,0,February,60.9,20.69,0,1.416704433497537,0
LATAM,Mexico,-,Brand,2019-02-22,2.36,8.0,0,0,0,0,0,February,60.9,20.69,0,0.8017799671592776,0
LATAM,Mexico,-,Brand,2019-02-23,0.0,2.0,0,0,1,0,0,February,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2019-02-24,0.0,0.0,0,0,1,0,0,February,60.9,20.69,0,27.532899263560964,0
LATAM,Mexico,-,Brand,2019-02-25,5.710000000000001,5.0,0,0,0,0,0,February,60.9,20.69,0,1.939899835796388,0
LATAM,Mexico,-,Brand,2019-02-26,4.2,7.0,0,0,0,0,0,February,60.9,20.69,0,1.426896551724138,0
LATAM,Mexico,-,Brand,2019-02-27,4.85,6.0,0,0,0,0,0,February,60.9,20.69,0,1.6477257799671592,0
LATAM,Mexico,-,Brand,2019-02-28,3.3200000000000003,14.0,0,0,0,0,0,February,60.9,20.69,0,1.1279277504105092,0
LATAM,Mexico,-,Brand,2019-03-01,2.4699999999999998,10.0,0,0,0,0,0,March,60.9,20.69,0,0.8391510673234811,0
