,variable_splits,pos
0,Mexico_-_Brand_Apr_2024,0.9896628925421134
1,Mexico_-_Brand_May_2024,1.0583759462304638
2,Mexico_-_Brand_Jun_2024,1.1500228366763416
3,Mexico_-_Brand_Jul_2024,1.1631990127632643
4,Mexico_-_Brand_Aug_2024,1.02812998230005
5,Mexico_-_Brand_Sep_2024,1.1759372018281524
6,Mexico_-_Brand_Oct_2024,1.1224840700830514
7,Mexico_-_Brand_Nov_2024,0.7665104776027628
8,Mexico_-_Brand_Dec_2024,0.8072745853418124
