,decisionVariableArray,Input Weight,totay_yhat,iter,Date
0,France_Desktop_-_Apr_2024,0.7389795114315709,-92657.0,1,05.28.2024 00:30:57
1,France_Desktop_-_May_2024,0.7389795114315709,-92657.0,1,05.28.2024 00:30:57
2,France_Desktop_-_Jun_2024,0.10853327439374509,-92657.0,1,05.28.2024 00:30:57
3,France_Desktop_-_Jul_2024,0.10853327439374509,-92657.0,1,05.28.2024 00:30:57
4,France_Desktop_-_Aug_2024,0.10853327439374509,-92657.0,1,05.28.2024 00:30:57
5,France_Desktop_-_Sep_2024,0.10853327439374509,-92657.0,1,05.28.2024 00:30:57
6,France_Desktop_-_Oct_2024,0.10853327439374509,-92657.0,1,05.28.2024 00:30:57
7,France_Desktop_-_Nov_2024,0.08139995579530881,-92657.0,1,05.28.2024 00:30:57
8,France_Desktop_-_Dec_2024,0.10853327439374509,-92657.0,1,05.28.2024 00:30:57
9,France_Mobile_&_Tablet_-_Apr_2024,0.7389795114315709,-92657.0,1,05.28.2024 00:30:57
10,France_Mobile_&_Tablet_-_May_2024,0.7389795114315709,-92657.0,1,05.28.2024 00:30:57
11,France_Mobile_&_Tablet_-_Jun_2024,0.10853327439374509,-92657.0,1,05.28.2024 00:30:57
12,France_Mobile_&_Tablet_-_Jul_2024,0.10853327439374509,-92657.0,1,05.28.2024 00:30:57
13,France_Mobile_&_Tablet_-_Aug_2024,0.10853327439374509,-92657.0,1,05.28.2024 00:30:57
14,France_Mobile_&_Tablet_-_Sep_2024,0.10853327439374509,-92657.0,1,05.28.2024 00:30:57
15,France_Mobile_&_Tablet_-_Oct_2024,0.10853327439374509,-92657.0,1,05.28.2024 00:30:57
16,France_Mobile_&_Tablet_-_Nov_2024,0.08139995579530881,-92657.0,1,05.28.2024 00:30:57
17,France_Mobile_&_Tablet_-_Dec_2024,0.10853327439374509,-92657.0,1,05.28.2024 00:30:57
0,France_Desktop_-_Apr_2024,0.7389795114315709,-92657.0,2,05.28.2024 00:30:58
1,France_Desktop_-_May_2024,0.7389795114315709,-92657.0,2,05.28.2024 00:30:58
2,France_Desktop_-_Jun_2024,0.10853327439374509,-92657.0,2,05.28.2024 00:30:58
3,France_Desktop_-_Jul_2024,0.10853327439374509,-92657.0,2,05.28.2024 00:30:58
4,France_Desktop_-_Aug_2024,0.10853327439374509,-92657.0,2,05.28.2024 00:30:58
5,France_Desktop_-_Sep_2024,0.10853327439374509,-92657.0,2,05.28.2024 00:30:58
6,France_Desktop_-_Oct_2024,0.10853327439374509,-92657.0,2,05.28.2024 00:30:58
7,France_Desktop_-_Nov_2024,0.08139995579530881,-92657.0,2,05.28.2024 00:30:58
8,France_Desktop_-_Dec_2024,0.10853327439374509,-92657.0,2,05.28.2024 00:30:58
9,France_Mobile_&_Tablet_-_Apr_2024,0.7389795114315709,-92657.0,2,05.28.2024 00:30:58
10,France_Mobile_&_Tablet_-_May_2024,0.7389795114315709,-92657.0,2,05.28.2024 00:30:58
11,France_Mobile_&_Tablet_-_Jun_2024,0.10853327439374509,-92657.0,2,05.28.2024 00:30:58
12,France_Mobile_&_Tablet_-_Jul_2024,0.10853327439374509,-92657.0,2,05.28.2024 00:30:58
13,France_Mobile_&_Tablet_-_Aug_2024,0.10853327439374509,-92657.0,2,05.28.2024 00:30:58
14,France_Mobile_&_Tablet_-_Sep_2024,0.10853327439374509,-92657.0,2,05.28.2024 00:30:58
15,France_Mobile_&_Tablet_-_Oct_2024,0.10853327439374509,-92657.0,2,05.28.2024 00:30:58
16,France_Mobile_&_Tablet_-_Nov_2024,0.08139995579530881,-92657.0,2,05.28.2024 00:30:58
17,France_Mobile_&_Tablet_-_Dec_2024,0.10853327439374509,-92657.0,2,05.28.2024 00:30:58
0,France_Desktop_-_Apr_2024,0.7389795114315709,-92657.0,3,05.28.2024 00:31:00
1,France_Desktop_-_May_2024,0.7389795114315709,-92657.0,3,05.28.2024 00:31:00
2,France_Desktop_-_Jun_2024,0.10853327439374509,-92657.0,3,05.28.2024 00:31:00
3,France_Desktop_-_Jul_2024,0.10853327439374509,-92657.0,3,05.28.2024 00:31:00
4,France_Desktop_-_Aug_2024,0.10853327439374509,-92657.0,3,05.28.2024 00:31:00
5,France_Desktop_-_Sep_2024,0.10853327439374509,-92657.0,3,05.28.2024 00:31:00
6,France_Desktop_-_Oct_2024,0.10853327439374509,-92657.0,3,05.28.2024 00:31:00
7,France_Desktop_-_Nov_2024,0.08139995579530881,-92657.0,3,05.28.2024 00:31:00
8,France_Desktop_-_Dec_2024,0.10853327439374509,-92657.0,3,05.28.2024 00:31:00
9,France_Mobile_&_Tablet_-_Apr_2024,0.7389795114315709,-92657.0,3,05.28.2024 00:31:00
10,France_Mobile_&_Tablet_-_May_2024,0.7389795114315709,-92657.0,3,05.28.2024 00:31:00
11,France_Mobile_&_Tablet_-_Jun_2024,0.10853327439374509,-92657.0,3,05.28.2024 00:31:00
12,France_Mobile_&_Tablet_-_Jul_2024,0.10853327439374509,-92657.0,3,05.28.2024 00:31:00
13,France_Mobile_&_Tablet_-_Aug_2024,0.10853327439374509,-92657.0,3,05.28.2024 00:31:00
14,France_Mobile_&_Tablet_-_Sep_2024,0.10853327439374509,-92657.0,3,05.28.2024 00:31:00
15,France_Mobile_&_Tablet_-_Oct_2024,0.10853327439374509,-92657.0,3,05.28.2024 00:31:00
16,France_Mobile_&_Tablet_-_Nov_2024,0.08139995579530881,-92657.0,3,05.28.2024 00:31:00
17,France_Mobile_&_Tablet_-_Dec_2024,0.10853327439374509,-92657.0,3,05.28.2024 00:31:00
