,variable_splits,pos
0,France_Desktop_-_Apr_2024,1.086142306893181
1,France_Desktop_-_May_2024,1.0564138087479116
2,France_Desktop_-_Jun_2024,1.199486432298706
3,France_Desktop_-_Jul_2024,1.1762692982299954
4,France_Desktop_-_Aug_2024,1.0168721304021435
5,France_Desktop_-_Sep_2024,1.0277772720305498
6,France_Desktop_-_Oct_2024,1.0745490962728197
7,France_Desktop_-_Nov_2024,0.7384920424511277
8,France_Desktop_-_Dec_2024,1.0806817622010074
9,France_Mobile_&_Tablet_-_Apr_2024,0.9247724453576387
10,France_Mobile_&_Tablet_-_May_2024,0.8390727427890826
11,France_Mobile_&_Tablet_-_Jun_2024,1.0817481020482143
12,France_Mobile_&_Tablet_-_Jul_2024,0.9119283306455076
13,France_Mobile_&_Tablet_-_Aug_2024,1.0820248595429498
14,France_Mobile_&_Tablet_-_Sep_2024,0.875724320938512
15,France_Mobile_&_Tablet_-_Oct_2024,0.9656052567455287
16,France_Mobile_&_Tablet_-_Nov_2024,0.7638602697834331
17,France_Mobile_&_Tablet_-_Dec_2024,0.8489186519738898
