,decisionVariableArray,Input Weight,totay_yhat,iter,Date
0,Canada_-_Brand_Oct_2023,0.8286672303729917,-104147.0,1,01.16.2024 01:20:39
1,Canada_-_Brand_Nov_2023,0.8286672303729917,-104147.0,1,01.16.2024 01:20:39
2,Canada_-_Brand_Dec_2023,0.8286672303729917,-104147.0,1,01.16.2024 01:20:39
3,Canada_-_Brand_Jan_2024,1.6620686352534995,-104147.0,1,01.16.2024 01:20:39
4,Canada_-_Brand_Feb_2024,0.8286672303729917,-104147.0,1,01.16.2024 01:20:39
5,Canada_-_Brand_Mar_2024,0.8286672303729917,-104147.0,1,01.16.2024 01:20:39
6,Canada_-_Brand_Apr_2024,0.8286672303729917,-104147.0,1,01.16.2024 01:20:39
7,Canada_-_Brand_May_2024,0.8286672303729917,-104147.0,1,01.16.2024 01:20:39
8,Canada_-_Brand_Jun_2024,0.8286672303729917,-104147.0,1,01.16.2024 01:20:39
9,Canada_-_Brand_Jul_2024,0.8286672303729917,-104147.0,1,01.16.2024 01:20:39
10,Canada_-_Brand_Aug_2024,0.8286672303729917,-104147.0,1,01.16.2024 01:20:39
11,Canada_-_Brand_Sep_2024,0.8286672303729917,-104147.0,1,01.16.2024 01:20:39
12,Canada_-_Brand_Oct_2024,0.8286672303729917,-104147.0,1,01.16.2024 01:20:39
13,Canada_-_Brand_Nov_2024,0.8286672303729917,-104147.0,1,01.16.2024 01:20:39
14,Canada_-_Brand_Dec_2024,0.8286672303729917,-104147.0,1,01.16.2024 01:20:39
15,Canada_-_Non_Brand_Oct_2023,0.8286672303729917,-104147.0,1,01.16.2024 01:20:39
16,Canada_-_Non_Brand_Nov_2023,0.8286672303729917,-104147.0,1,01.16.2024 01:20:39
17,Canada_-_Non_Brand_Dec_2023,0.8286672303729917,-104147.0,1,01.16.2024 01:20:39
18,Canada_-_Non_Brand_Jan_2024,1.6620686352534995,-104147.0,1,01.16.2024 01:20:39
19,Canada_-_Non_Brand_Feb_2024,0.8286672303729917,-104147.0,1,01.16.2024 01:20:39
20,Canada_-_Non_Brand_Mar_2024,0.8286672303729917,-104147.0,1,01.16.2024 01:20:39
21,Canada_-_Non_Brand_Apr_2024,0.8286672303729917,-104147.0,1,01.16.2024 01:20:39
22,Canada_-_Non_Brand_May_2024,0.8286672303729917,-104147.0,1,01.16.2024 01:20:39
