,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,power,growth,MAPE,period_AE
0,Canada,-,Brand,183,0.05,10.0,0.01,additive,na,na,default,na,na,na,na,na,na,na,linear,42.65,33.62
0,Canada,-,Brand,183,0.05,10.0,0.01,additive,na,na,na,na,na,na,na,na,na,na,linear,42.65,33.62
0,Canada,-,Brand,183,0.05,10.0,0.01,additive,na,na,customized,na,na,na,na,na,na,na,linear,42.65,33.62
0,Canada,-,Brand,183,0.05,10.0,0.01,additive,na,additive,na,na,na,na,na,na,na,na,linear,44.54,36.08
0,Canada,-,Brand,183,0.05,10.0,0.01,additive,na,na,na,na,na,na,na,na,na,na,logistic,20.98,13.25
0,Canada,-,Brand,183,0.05,10.0,0.01,additive,na,na,default,na,na,na,na,na,na,na,logistic,20.98,13.25
0,Canada,-,Brand,183,0.05,10.0,0.01,additive,na,na,customized,na,na,na,na,na,na,na,logistic,20.98,13.25
0,Canada,-,Brand,183,0.05,10.0,0.01,additive,na,additive,default,na,na,na,na,na,na,na,linear,44.54,36.08
0,Canada,-,Brand,183,0.05,10.0,0.01,additive,na,additive,customized,na,na,na,na,na,na,na,linear,44.54,36.08
0,Canada,-,Brand,183,0.05,10.0,0.01,additive,na,multiplicative,na,na,na,na,na,na,na,na,linear,47.43,39.019999999999996
0,Canada,-,Brand,183,0.05,10.0,0.01,additive,na,additive,na,na,na,na,na,na,na,na,logistic,19.92,10.35
0,Canada,-,Brand,183,0.05,10.0,0.01,additive,na,additive,default,na,na,na,na,na,na,na,logistic,19.92,10.35
0,Canada,-,Brand,183,0.05,10.0,0.01,additive,na,additive,customized,na,na,na,na,na,na,na,logistic,19.92,10.35
0,Canada,-,Brand,183,0.05,10.0,0.01,additive,na,multiplicative,default,na,na,na,na,na,na,na,linear,47.43,39.019999999999996
0,Canada,-,Brand,183,0.05,10.0,0.01,additive,na,multiplicative,customized,na,na,na,na,na,na,na,linear,47.43,39.019999999999996
0,Canada,-,Brand,183,0.05,10.0,0.01,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,35.09,26.21
0,Canada,-,Brand,183,0.05,10.0,0.01,additive,na,multiplicative,na,na,na,na,na,na,na,na,logistic,20.05,11.64
0,Canada,-,Brand,183,0.05,10.0,0.01,additive,na,multiplicative,default,na,na,na,na,na,na,na,logistic,20.05,11.64
0,Canada,-,Brand,183,0.05,10.0,0.01,additive,na,multiplicative,customized,na,na,na,na,na,na,na,logistic,20.05,11.64
0,Canada,-,Brand,183,0.05,10.0,0.01,multiplicative,na,na,default,na,na,na,na,na,na,na,linear,35.09,26.21
0,Canada,-,Brand,183,0.05,10.0,0.01,multiplicative,na,na,customized,na,na,na,na,na,na,na,linear,35.09,26.21
0,Canada,-,Brand,183,0.05,10.0,0.01,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,41.13,31.569999999999997
0,Canada,-,Brand,183,0.05,10.0,0.01,multiplicative,na,additive,na,na,na,na,na,na,na,na,linear,34.74,25.929999999999996
0,Canada,-,Brand,183,0.05,10.0,0.01,multiplicative,na,na,default,na,na,na,na,na,na,na,logistic,41.13,31.569999999999997
0,Canada,-,Brand,183,0.05,10.0,0.01,multiplicative,na,na,customized,na,na,na,na,na,na,na,logistic,41.13,31.569999999999997
0,Canada,-,Brand,183,0.05,10.0,0.01,multiplicative,na,additive,default,na,na,na,na,na,na,na,linear,34.74,25.929999999999996
0,Canada,-,Brand,183,0.05,10.0,0.01,multiplicative,na,additive,customized,na,na,na,na,na,na,na,linear,34.74,25.929999999999996
0,Canada,-,Brand,183,0.05,10.0,0.01,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,linear,31.66,22.900000000000002
0,Canada,-,Brand,183,0.05,10.0,0.01,multiplicative,na,additive,na,na,na,na,na,na,na,na,logistic,43.06,32.07
0,Canada,-,Brand,183,0.05,10.0,0.01,multiplicative,na,additive,default,na,na,na,na,na,na,na,logistic,43.06,32.07
0,Canada,-,Brand,183,0.05,10.0,0.01,multiplicative,na,additive,customized,na,na,na,na,na,na,na,logistic,43.06,32.07
0,Canada,-,Brand,183,0.05,10.0,0.01,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,linear,31.66,22.900000000000002
0,Canada,-,Brand,183,0.05,10.0,0.01,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,na,linear,31.66,22.900000000000002
0,Canada,-,Brand,183,0.05,10.0,0.01,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,logistic,41.15,31.36
0,Canada,-,Brand,183,0.05,10.0,0.1,additive,na,na,na,na,na,na,na,na,na,na,linear,42.65,33.62
0,Canada,-,Brand,183,0.05,10.0,0.01,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,logistic,41.15,31.36
0,Canada,-,Brand,183,0.05,10.0,0.1,additive,na,na,default,na,na,na,na,na,na,na,linear,42.65,33.62
0,Canada,-,Brand,183,0.05,10.0,0.01,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,na,logistic,41.15,31.36
0,Canada,-,Brand,183,0.05,10.0,0.1,additive,na,na,customized,na,na,na,na,na,na,na,linear,42.65,33.62
0,Canada,-,Brand,183,0.05,10.0,0.1,additive,na,na,na,na,na,na,na,na,na,na,logistic,20.98,13.25
0,Canada,-,Brand,183,0.05,10.0,0.1,additive,na,additive,na,na,na,na,na,na,na,na,linear,46.46,38.26
0,Canada,-,Brand,183,0.05,10.0,0.1,additive,na,na,default,na,na,na,na,na,na,na,logistic,20.98,13.25
0,Canada,-,Brand,183,0.05,10.0,0.1,additive,na,additive,default,na,na,na,na,na,na,na,linear,46.46,38.26
0,Canada,-,Brand,183,0.05,10.0,0.1,additive,na,na,customized,na,na,na,na,na,na,na,logistic,20.98,13.25
0,Canada,-,Brand,183,0.05,10.0,0.1,additive,na,additive,customized,na,na,na,na,na,na,na,linear,46.46,38.26
0,Canada,-,Brand,183,0.05,10.0,0.1,additive,na,additive,na,na,na,na,na,na,na,na,logistic,18.77,9.120000000000001
0,Canada,-,Brand,183,0.05,10.0,0.1,additive,na,multiplicative,na,na,na,na,na,na,na,na,linear,52.58,44.03
0,Canada,-,Brand,183,0.05,10.0,0.1,additive,na,additive,default,na,na,na,na,na,na,na,logistic,18.77,9.120000000000001
0,Canada,-,Brand,183,0.05,10.0,0.1,additive,na,multiplicative,default,na,na,na,na,na,na,na,linear,52.58,44.03
0,Canada,-,Brand,183,0.05,10.0,0.1,additive,na,additive,customized,na,na,na,na,na,na,na,logistic,18.77,9.120000000000001
0,Canada,-,Brand,183,0.05,10.0,0.1,additive,na,multiplicative,customized,na,na,na,na,na,na,na,linear,52.58,44.03
0,Canada,-,Brand,183,0.05,10.0,0.1,additive,na,multiplicative,na,na,na,na,na,na,na,na,logistic,20.56,12.31
0,Canada,-,Brand,183,0.05,10.0,0.1,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,35.09,26.21
0,Canada,-,Brand,183,0.05,10.0,0.1,additive,na,multiplicative,default,na,na,na,na,na,na,na,logistic,20.56,12.31
0,Canada,-,Brand,183,0.05,10.0,0.1,additive,na,multiplicative,customized,na,na,na,na,na,na,na,logistic,20.56,12.31
0,Canada,-,Brand,183,0.05,10.0,0.1,multiplicative,na,na,default,na,na,na,na,na,na,na,linear,35.09,26.21
0,Canada,-,Brand,183,0.05,10.0,0.1,multiplicative,na,na,customized,na,na,na,na,na,na,na,linear,35.09,26.21
0,Canada,-,Brand,183,0.05,10.0,0.1,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,41.13,31.569999999999997
0,Canada,-,Brand,183,0.05,10.0,0.1,multiplicative,na,additive,na,na,na,na,na,na,na,na,linear,34.29,25.56
0,Canada,-,Brand,183,0.05,10.0,0.1,multiplicative,na,na,default,na,na,na,na,na,na,na,logistic,41.13,31.569999999999997
0,Canada,-,Brand,183,0.05,10.0,0.1,multiplicative,na,na,customized,na,na,na,na,na,na,na,logistic,41.13,31.569999999999997
0,Canada,-,Brand,183,0.05,10.0,0.1,multiplicative,na,additive,default,na,na,na,na,na,na,na,linear,34.29,25.56
0,Canada,-,Brand,183,0.05,10.0,0.1,multiplicative,na,additive,customized,na,na,na,na,na,na,na,linear,34.29,25.56
0,Canada,-,Brand,183,0.05,10.0,0.1,multiplicative,na,additive,na,na,na,na,na,na,na,na,logistic,44.56,33.15
0,Canada,-,Brand,183,0.05,10.0,0.1,multiplicative,na,additive,default,na,na,na,na,na,na,na,logistic,44.56,33.15
0,Canada,-,Brand,183,0.05,10.0,0.1,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,linear,34.24,25.629999999999995
0,Canada,-,Brand,183,0.05,10.0,0.1,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,linear,34.24,25.629999999999995
0,Canada,-,Brand,183,0.05,10.0,0.1,multiplicative,na,additive,customized,na,na,na,na,na,na,na,logistic,44.56,33.15
0,Canada,-,Brand,183,0.05,10.0,0.1,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,na,linear,34.24,25.629999999999995
0,Canada,-,Brand,183,0.05,10.0,0.1,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,logistic,46.2,34.050000000000004
0,Canada,-,Brand,183,0.05,10.0,0.1,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,logistic,46.2,34.050000000000004
0,Canada,-,Brand,183,0.05,10.0,1.0,additive,na,na,na,na,na,na,na,na,na,na,linear,42.65,33.62
0,Canada,-,Brand,183,0.05,10.0,1.0,additive,na,na,default,na,na,na,na,na,na,na,linear,42.65,33.62
