,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,January_Feb_2023,power,growth,MAPE,period_AE
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,134.79,5.52
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,additive,additive,multiplicative,customized,na,na,na,na,na,na,na,na,linear,90.67,78.49000000000001
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,additive,additive,multiplicative,default,na,na,na,na,na,na,na,na,logistic,134.79,5.52
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,96.46,81.96
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,additive,additive,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,134.79,5.52
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,additive,multiplicative,na,default,na,na,na,na,na,na,na,na,linear,96.46,81.96
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,132.31,18.78
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,additive,multiplicative,na,customized,na,na,na,na,na,na,na,na,linear,96.46,81.96
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,additive,multiplicative,na,default,na,na,na,na,na,na,na,na,logistic,132.31,18.78
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,96.25,84.41
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,additive,multiplicative,na,customized,na,na,na,na,na,na,na,na,logistic,132.31,18.78
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,additive,multiplicative,additive,default,na,na,na,na,na,na,na,na,linear,96.25,84.41
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,209.39,194.36
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,additive,multiplicative,additive,customized,na,na,na,na,na,na,na,na,linear,96.25,84.41
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,additive,multiplicative,additive,default,na,na,na,na,na,na,na,na,logistic,209.39,194.36
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,94.68,75.81
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,additive,multiplicative,additive,customized,na,na,na,na,na,na,na,na,logistic,209.39,194.36
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,linear,94.68,75.81
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,135.33,18.32
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,linear,94.68,75.81
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,logistic,135.33,18.32
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,linear,45.7,8.81
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,135.33,18.32
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,additive,na,default,na,na,na,na,na,na,na,na,linear,45.7,8.81
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,logistic,99.44,99.48
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,additive,na,customized,na,na,na,na,na,na,na,na,linear,45.7,8.81
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,additive,na,default,na,na,na,na,na,na,na,na,logistic,99.44,99.48
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,linear,44.75,37.49
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,additive,additive,default,na,na,na,na,na,na,na,na,linear,44.75,37.49
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,additive,na,customized,na,na,na,na,na,na,na,na,logistic,99.44,99.48
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,logistic,85.91,86.06
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,additive,additive,customized,na,na,na,na,na,na,na,na,linear,44.75,37.49
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,additive,additive,default,na,na,na,na,na,na,na,na,logistic,85.91,86.06
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,46.74,8.73
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,additive,additive,customized,na,na,na,na,na,na,na,na,logistic,85.91,86.06
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,na,na,linear,46.74,8.73
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,99.49,99.52
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,na,na,linear,46.74,8.73
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,na,na,logistic,99.49,99.52
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,99.49,99.52
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,134.87,130.84
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,99.94,99.94
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,multiplicative,na,default,na,na,na,na,na,na,na,na,linear,134.87,130.84
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,multiplicative,na,default,na,na,na,na,na,na,na,na,logistic,99.94,99.94
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,na,na,linear,134.87,130.84
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,na,na,logistic,99.94,99.94
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,108.22,104.75000000000001
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,79.33,79.47
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,na,na,linear,108.22,104.75000000000001
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,na,na,logistic,79.33,79.47
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,na,na,linear,108.22,104.75000000000001
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,132.75,128.85
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,na,na,logistic,79.33,79.47
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,linear,132.75,128.85
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,99.94,99.94
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,linear,132.75,128.85
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,additive,na,na,na,na,na,na,na,na,na,na,linear,90.83,78.4
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,logistic,99.94,99.94
0,US,Google AdWords,Competitor,183,0.1,0.01,0.1,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,99.94,99.94
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,additive,na,default,na,na,na,na,na,na,na,na,linear,90.83,78.4
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,additive,na,customized,na,na,na,na,na,na,na,na,linear,90.83,78.4
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,additive,na,na,na,na,na,na,na,na,na,na,logistic,132.78,5.33
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,additive,na,default,na,na,na,na,na,na,na,na,logistic,132.78,5.33
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,additive,na,customized,na,na,na,na,na,na,na,na,logistic,132.78,5.33
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,additive,additive,na,na,na,na,na,na,na,na,na,linear,92.21,82.78
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,additive,additive,default,na,na,na,na,na,na,na,na,linear,92.21,82.78
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,additive,additive,na,na,na,na,na,na,na,na,na,logistic,121.01,95.00999999999999
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,additive,additive,customized,na,na,na,na,na,na,na,na,linear,92.21,82.78
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,additive,additive,default,na,na,na,na,na,na,na,na,logistic,121.01,95.00999999999999
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,90.4,78.12
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,additive,additive,customized,na,na,na,na,na,na,na,na,logistic,121.01,95.00999999999999
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,additive,multiplicative,default,na,na,na,na,na,na,na,na,linear,90.4,78.12
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,132.42,5.07
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,additive,multiplicative,customized,na,na,na,na,na,na,na,na,linear,90.4,78.12
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,additive,multiplicative,default,na,na,na,na,na,na,na,na,logistic,132.42,5.07
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,101.74,89.78
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,additive,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,132.42,5.07
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,132.65,18.75
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,multiplicative,na,default,na,na,na,na,na,na,na,na,linear,101.74,89.78
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,multiplicative,na,default,na,na,na,na,na,na,na,na,logistic,132.65,18.75
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,multiplicative,na,customized,na,na,na,na,na,na,na,na,linear,101.74,89.78
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,98.11,83.05
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,multiplicative,na,customized,na,na,na,na,na,na,na,na,logistic,132.65,18.75
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,multiplicative,additive,default,na,na,na,na,na,na,na,na,linear,98.11,83.05
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,multiplicative,additive,customized,na,na,na,na,na,na,na,na,linear,98.11,83.05
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,133.44,118.82999999999998
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,multiplicative,additive,default,na,na,na,na,na,na,na,na,logistic,133.44,118.82999999999998
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,96.51,79.14999999999999
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,multiplicative,additive,customized,na,na,na,na,na,na,na,na,logistic,133.44,118.82999999999998
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,linear,96.51,79.14999999999999
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,132.61,18.78
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,linear,96.51,79.14999999999999
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,logistic,132.61,18.78
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,linear,45.22,10.440000000000001
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,132.61,18.78
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,logistic,99.48,99.52
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,additive,na,default,na,na,na,na,na,na,na,na,linear,45.22,10.440000000000001
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,additive,na,customized,na,na,na,na,na,na,na,na,linear,45.22,10.440000000000001
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,additive,na,default,na,na,na,na,na,na,na,na,logistic,99.48,99.52
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,linear,42.77,33.18
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,additive,na,customized,na,na,na,na,na,na,na,na,logistic,99.48,99.52
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,additive,additive,default,na,na,na,na,na,na,na,na,linear,42.77,33.18
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,logistic,93.21,93.31
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,additive,additive,customized,na,na,na,na,na,na,na,na,linear,42.77,33.18
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,additive,additive,default,na,na,na,na,na,na,na,na,logistic,93.21,93.31
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,45.75,8.93
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,additive,additive,customized,na,na,na,na,na,na,na,na,logistic,93.21,93.31
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,na,na,linear,45.75,8.93
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,99.48,99.52
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,na,na,linear,45.75,8.93
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,na,na,logistic,99.48,99.52
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,42.12,0.6799999999999999
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,99.48,99.52
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,multiplicative,na,default,na,na,na,na,na,na,na,na,linear,42.12,0.6799999999999999
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,na,na,linear,42.12,0.6799999999999999
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,99.95,99.95
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,multiplicative,na,default,na,na,na,na,na,na,na,na,logistic,99.95,99.95
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,43.44,31.209999999999997
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,na,na,logistic,99.95,99.95
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,na,na,linear,43.44,31.209999999999997
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,83.37,83.48
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,na,na,linear,43.44,31.209999999999997
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,42.82,3.19
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,na,na,logistic,83.37,83.48
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,na,na,logistic,83.37,83.48
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,linear,42.82,3.19
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,99.95,99.95
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,linear,42.82,3.19
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,logistic,99.95,99.95
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,additive,na,na,na,na,na,na,na,na,na,na,linear,94.42,81.75
0,US,Google AdWords,Competitor,183,0.1,0.01,0.01,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,99.95,99.95
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,additive,na,default,na,na,na,na,na,na,na,na,linear,94.42,81.75
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,additive,na,na,na,na,na,na,na,na,na,na,logistic,147.57,23.84
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,additive,na,customized,na,na,na,na,na,na,na,na,linear,94.42,81.75
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,additive,na,default,na,na,na,na,na,na,na,na,logistic,147.57,23.84
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,additive,additive,na,na,na,na,na,na,na,na,na,linear,95.94,85.66
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,additive,na,customized,na,na,na,na,na,na,na,na,logistic,147.57,23.84
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,additive,additive,default,na,na,na,na,na,na,na,na,linear,95.94,85.66
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,additive,additive,na,na,na,na,na,na,na,na,na,logistic,290.04,273.28999999999996
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,additive,additive,customized,na,na,na,na,na,na,na,na,linear,95.94,85.66
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,additive,additive,default,na,na,na,na,na,na,na,na,logistic,290.04,273.28999999999996
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,93.08,77.06
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,additive,additive,customized,na,na,na,na,na,na,na,na,logistic,290.04,273.28999999999996
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,additive,multiplicative,default,na,na,na,na,na,na,na,na,linear,93.08,77.06
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,147.59,23.76
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,additive,multiplicative,customized,na,na,na,na,na,na,na,na,linear,93.08,77.06
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,100.36,83.83
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,additive,multiplicative,default,na,na,na,na,na,na,na,na,logistic,147.59,23.76
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,additive,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,147.59,23.76
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,multiplicative,na,default,na,na,na,na,na,na,na,na,linear,100.36,83.83
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,141.32,30.259999999999998
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,multiplicative,na,customized,na,na,na,na,na,na,na,na,linear,100.36,83.83
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,multiplicative,na,default,na,na,na,na,na,na,na,na,logistic,141.32,30.259999999999998
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,92.24,82.05
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,multiplicative,na,customized,na,na,na,na,na,na,na,na,logistic,141.32,30.259999999999998
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,multiplicative,additive,default,na,na,na,na,na,na,na,na,linear,92.24,82.05
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,306.34,288.96999999999997
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,multiplicative,additive,customized,na,na,na,na,na,na,na,na,linear,92.24,82.05
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,multiplicative,additive,default,na,na,na,na,na,na,na,na,logistic,306.34,288.96999999999997
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,101.32,85.66
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,multiplicative,additive,customized,na,na,na,na,na,na,na,na,logistic,306.34,288.96999999999997
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,140.44,30.11
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,linear,101.32,85.66
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,linear,101.32,85.66
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,logistic,140.44,30.11
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,linear,72.14,23.1
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,140.44,30.11
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,multiplicative,additive,na,default,na,na,na,na,na,na,na,na,linear,72.14,23.1
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,logistic,99.45,99.48
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,multiplicative,additive,na,default,na,na,na,na,na,na,na,na,logistic,99.45,99.48
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,multiplicative,additive,na,customized,na,na,na,na,na,na,na,na,linear,72.14,23.1
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,linear,49.23,14.49
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,multiplicative,additive,na,customized,na,na,na,na,na,na,na,na,logistic,99.45,99.48
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,multiplicative,additive,additive,default,na,na,na,na,na,na,na,na,linear,49.23,14.49
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,logistic,80.58,80.76
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,multiplicative,additive,additive,customized,na,na,na,na,na,na,na,na,linear,49.23,14.49
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,multiplicative,additive,additive,default,na,na,na,na,na,na,na,na,logistic,80.58,80.76
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,multiplicative,additive,additive,customized,na,na,na,na,na,na,na,na,logistic,80.58,80.76
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,140.69,126.23
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,99.45,99.49
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,na,na,linear,140.69,126.23
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,na,na,logistic,99.45,99.49
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,80.33,67.60000000000001
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,na,na,linear,140.69,126.23
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,99.45,99.49
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,multiplicative,multiplicative,na,default,na,na,na,na,na,na,na,na,linear,80.33,67.60000000000001
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,91.2,91.7
0,US,Google AdWords,Competitor,183,0.1,1.0,10.0,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,na,na,linear,80.33,67.60000000000001
