,iteration,Conversion Quantity
0,1,3168504.0
1,2,3178482.0
2,3,3178482.0
3,4,3178798.0
4,5,3185280.0
5,6,3185280.0
6,7,3185280.0
7,8,3185280.0
8,9,3185280.0
9,10,3185280.0
10,11,3185280.0
11,12,3185280.0
12,13,3185280.0
13,14,3185280.0
14,15,3185280.0
15,16,3185280.0
16,17,3185280.0
17,18,3185280.0
18,19,3185280.0
19,20,3185280.0
20,21,3185280.0
21,22,3185280.0
22,23,3185280.0
23,24,3185280.0
24,25,3185280.0
25,26,3185280.0
26,27,3185280.0
27,28,3185280.0
28,29,3187189.0
29,30,3187189.0
30,31,3187189.0
31,32,3187189.0
32,33,3187189.0
33,34,3187189.0
34,35,3187189.0
35,36,3187189.0
36,37,3187189.0
37,38,3187189.0
38,39,3187189.0
39,40,3187189.0
40,41,3187189.0
41,42,3187189.0
42,43,3187189.0
43,44,3187189.0
44,45,3187189.0
45,46,3187189.0
46,47,3187189.0
47,48,3187189.0
48,49,3187189.0
49,50,3187607.0
50,51,3187607.0
51,52,3187607.0
52,53,3187607.0
53,54,3187607.0
54,55,3187607.0
55,56,3187607.0
56,57,3187607.0
57,58,3187607.0
58,59,3187607.0
59,60,3187607.0
60,61,3187607.0
61,62,3187607.0
62,63,3187607.0
63,64,3187607.0
64,65,3187607.0
65,66,3188565.0
66,67,3188565.0
67,68,3188565.0
68,69,3188565.0
69,70,3188565.0
70,71,3188565.0
71,72,3188565.0
72,73,3188565.0
73,74,3188565.0
74,75,3188565.0
75,76,3188565.0
76,77,3188565.0
77,78,3188565.0
78,79,3188565.0
79,80,3188565.0
80,81,3188565.0
81,82,3188565.0
82,83,3188565.0
83,84,3188565.0
84,85,3188565.0
85,86,3188565.0
86,87,3188565.0
87,88,3188565.0
88,89,3188565.0
89,90,3188565.0
90,91,3188565.0
91,92,3188565.0
92,93,3188565.0
93,94,3188565.0
94,95,3188565.0
95,96,3188565.0
96,97,3188565.0
97,98,3188565.0
98,99,3188565.0
99,100,3188565.0
