,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,January_Feb_2023,power,growth,MAPE,period_AE
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,additive,multiplicative,na,default,na,na,na,na,na,na,na,na,linear,54.32,42.17
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,75.59,76.69
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,additive,multiplicative,na,customized,na,na,na,na,na,na,na,na,linear,54.32,42.17
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,additive,multiplicative,na,default,na,na,na,na,na,na,na,na,logistic,75.59,76.69
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,54.82,43.68
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,additive,multiplicative,na,customized,na,na,na,na,na,na,na,na,logistic,75.59,76.69
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,additive,multiplicative,additive,default,na,na,na,na,na,na,na,na,linear,54.82,43.68
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,15.02,14.64
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,additive,multiplicative,additive,customized,na,na,na,na,na,na,na,na,linear,54.82,43.68
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,additive,multiplicative,additive,default,na,na,na,na,na,na,na,na,logistic,15.02,14.64
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,61.33,48.980000000000004
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,additive,multiplicative,additive,customized,na,na,na,na,na,na,na,na,logistic,15.02,14.64
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,linear,61.33,48.980000000000004
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,75.55,76.64
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,linear,61.33,48.980000000000004
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,logistic,75.55,76.64
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,linear,83.77,69.41000000000001
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,75.55,76.64
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,additive,na,default,na,na,na,na,na,na,na,na,linear,83.77,69.41000000000001
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,logistic,97.49,97.11999999999999
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,additive,na,customized,na,na,na,na,na,na,na,na,linear,83.77,69.41000000000001
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,additive,na,default,na,na,na,na,na,na,na,na,logistic,97.49,97.11999999999999
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,linear,81.84,67.71000000000001
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,additive,na,customized,na,na,na,na,na,na,na,na,logistic,97.49,97.11999999999999
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,additive,additive,default,na,na,na,na,na,na,na,na,linear,81.84,67.71000000000001
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,logistic,93.86,93.47
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,additive,additive,customized,na,na,na,na,na,na,na,na,linear,81.84,67.71000000000001
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,additive,additive,default,na,na,na,na,na,na,na,na,logistic,93.86,93.47
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,additive,additive,customized,na,na,na,na,na,na,na,na,logistic,93.86,93.47
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,97.5,97.11999999999999
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,91.37,79.19
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,na,na,logistic,97.5,97.11999999999999
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,na,na,linear,91.37,79.19
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,85.78,71.67999999999999
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,97.5,97.11999999999999
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,na,na,linear,91.37,79.19
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,multiplicative,na,default,na,na,na,na,na,na,na,na,linear,85.78,71.67999999999999
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,na,na,linear,85.78,71.67999999999999
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,82.57,69.02000000000001
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,multiplicative,na,default,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,na,na,linear,82.57,69.02000000000001
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,94.5,94.69999999999999
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,na,na,linear,82.57,69.02000000000001
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,na,na,logistic,94.5,94.69999999999999
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,na,na,logistic,94.5,94.69999999999999
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,91.39,78.75
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,linear,91.39,78.75
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,additive,na,na,na,na,na,na,na,na,na,na,linear,53.0,39.51
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,10.0,10.0,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,linear,91.39,78.75
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,additive,na,default,na,na,na,na,na,na,na,na,linear,53.0,39.51
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,additive,na,customized,na,na,na,na,na,na,na,na,linear,53.0,39.51
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,additive,na,na,na,na,na,na,na,na,na,na,logistic,79.22,79.69000000000001
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,additive,additive,na,na,na,na,na,na,na,na,na,linear,53.15,39.660000000000004
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,additive,na,default,na,na,na,na,na,na,na,na,logistic,79.22,79.69000000000001
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,additive,na,customized,na,na,na,na,na,na,na,na,logistic,79.22,79.69000000000001
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,additive,additive,default,na,na,na,na,na,na,na,na,linear,53.15,39.660000000000004
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,additive,additive,na,na,na,na,na,na,na,na,na,logistic,19.22,20.75
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,additive,additive,customized,na,na,na,na,na,na,na,na,linear,53.15,39.660000000000004
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,additive,additive,default,na,na,na,na,na,na,na,na,logistic,19.22,20.75
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,63.19,49.82
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,additive,additive,customized,na,na,na,na,na,na,na,na,logistic,19.22,20.75
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,additive,multiplicative,default,na,na,na,na,na,na,na,na,linear,63.19,49.82
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,79.07,79.54
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,additive,multiplicative,customized,na,na,na,na,na,na,na,na,linear,63.19,49.82
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,additive,multiplicative,default,na,na,na,na,na,na,na,na,logistic,79.07,79.54
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,54.2,42.14
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,multiplicative,na,default,na,na,na,na,na,na,na,na,linear,54.2,42.14
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,additive,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,79.07,79.54
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,75.61,76.7
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,multiplicative,na,customized,na,na,na,na,na,na,na,na,linear,54.2,42.14
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,multiplicative,na,default,na,na,na,na,na,na,na,na,logistic,75.61,76.7
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,55.08,43.919999999999995
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,multiplicative,na,customized,na,na,na,na,na,na,na,na,logistic,75.61,76.7
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,multiplicative,additive,default,na,na,na,na,na,na,na,na,linear,55.08,43.919999999999995
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,16.9,17.82
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,multiplicative,additive,customized,na,na,na,na,na,na,na,na,linear,55.08,43.919999999999995
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,60.88,48.41
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,multiplicative,additive,default,na,na,na,na,na,na,na,na,logistic,16.9,17.82
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,multiplicative,additive,customized,na,na,na,na,na,na,na,na,logistic,16.9,17.82
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,linear,60.88,48.41
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,linear,60.88,48.41
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,75.54,76.63
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,logistic,75.54,76.63
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,linear,83.42,69.1
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,75.54,76.63
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,additive,na,default,na,na,na,na,na,na,na,na,linear,83.42,69.1
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,logistic,97.49,97.11999999999999
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,additive,na,customized,na,na,na,na,na,na,na,na,linear,83.42,69.1
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,linear,82.72,68.52000000000001
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,additive,na,default,na,na,na,na,na,na,na,na,logistic,97.49,97.11999999999999
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,additive,na,customized,na,na,na,na,na,na,na,na,logistic,97.49,97.11999999999999
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,additive,additive,default,na,na,na,na,na,na,na,na,linear,82.72,68.52000000000001
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,logistic,93.87,93.47
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,additive,additive,customized,na,na,na,na,na,na,na,na,linear,82.72,68.52000000000001
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,additive,additive,default,na,na,na,na,na,na,na,na,logistic,93.87,93.47
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,additive,additive,customized,na,na,na,na,na,na,na,na,logistic,93.87,93.47
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,81.94,69.38
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,na,na,linear,81.94,69.38
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,97.49,97.11999999999999
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,na,na,linear,81.94,69.38
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,85.13,71.00999999999999
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,na,na,logistic,97.49,97.11999999999999
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,97.49,97.11999999999999
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,multiplicative,na,default,na,na,na,na,na,na,na,na,linear,85.13,71.00999999999999
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,na,na,linear,85.13,71.00999999999999
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,multiplicative,na,default,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,81.69,68.19
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,na,na,linear,81.69,68.19
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,94.5,94.69999999999999
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,na,na,linear,81.69,68.19
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,na,na,logistic,94.5,94.69999999999999
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,81.93,69.5
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,na,na,logistic,94.5,94.69999999999999
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,linear,81.93,69.5
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,linear,81.93,69.5
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,additive,na,na,na,na,na,na,na,na,na,na,linear,53.66,40.2
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,additive,na,default,na,na,na,na,na,na,na,na,linear,53.66,40.2
0,US,Bing Ads,Competitor,183,0.1,10.0,1.0,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,additive,na,na,na,na,na,na,na,na,na,na,logistic,79.19,79.67
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,additive,na,default,na,na,na,na,na,na,na,na,logistic,79.19,79.67
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,additive,na,customized,na,na,na,na,na,na,na,na,linear,53.66,40.2
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,additive,additive,na,na,na,na,na,na,na,na,na,linear,52.82,39.32
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,additive,additive,default,na,na,na,na,na,na,na,na,linear,52.82,39.32
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,additive,na,customized,na,na,na,na,na,na,na,na,logistic,79.19,79.67
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,additive,additive,customized,na,na,na,na,na,na,na,na,linear,52.82,39.32
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,additive,additive,na,na,na,na,na,na,na,na,na,logistic,19.85,22.15
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,additive,additive,default,na,na,na,na,na,na,na,na,logistic,19.85,22.15
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,62.19,48.82
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,additive,additive,customized,na,na,na,na,na,na,na,na,logistic,19.85,22.15
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,additive,multiplicative,default,na,na,na,na,na,na,na,na,linear,62.19,48.82
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,additive,multiplicative,customized,na,na,na,na,na,na,na,na,linear,62.19,48.82
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,79.15,79.63
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,additive,multiplicative,default,na,na,na,na,na,na,na,na,logistic,79.15,79.63
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,55.77,43.91
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,additive,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,79.15,79.63
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,multiplicative,na,default,na,na,na,na,na,na,na,na,linear,55.77,43.91
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,75.51,76.6
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,multiplicative,na,customized,na,na,na,na,na,na,na,na,linear,55.77,43.91
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,56.53,45.22
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,multiplicative,na,default,na,na,na,na,na,na,na,na,logistic,75.51,76.6
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,multiplicative,na,customized,na,na,na,na,na,na,na,na,logistic,75.51,76.6
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,multiplicative,additive,default,na,na,na,na,na,na,na,na,linear,56.53,45.22
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,16.11,17.349999999999998
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,multiplicative,additive,customized,na,na,na,na,na,na,na,na,linear,56.53,45.22
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,multiplicative,additive,default,na,na,na,na,na,na,na,na,logistic,16.11,17.349999999999998
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,60.44,48.04
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,multiplicative,additive,customized,na,na,na,na,na,na,na,na,logistic,16.11,17.349999999999998
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,linear,60.44,48.04
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,linear,60.44,48.04
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,75.52,76.61
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,linear,84.2,69.86
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,logistic,75.52,76.61
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,75.52,76.61
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,multiplicative,additive,na,default,na,na,na,na,na,na,na,na,linear,84.2,69.86
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,multiplicative,additive,na,customized,na,na,na,na,na,na,na,na,linear,84.2,69.86
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,logistic,97.5,97.13000000000001
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,multiplicative,additive,na,default,na,na,na,na,na,na,na,na,logistic,97.5,97.13000000000001
0,US,Bing Ads,Competitor,183,0.1,10.0,0.1,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,linear,82.78,68.58999999999999
