,region,market,account_type,funnel,ds,X,y,anomaly_2021,covid_year_dummy,weekday_or_weekend,jul_dec_2019,nov_dec_2018,mar_2018,apr_2019,may_2019,october_2022,november_2022,jan_feb_2023,Nov_dec_2023,AOV,ROAS,Month of Ds,floor,cap
0,US,US,Bing Ads,Brand,2017-08-10,1914.4499799609216,1642.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,August,0,1953.3415246182103
1,US,US,Bing Ads,Brand,2017-08-11,1872.4700204133987,1578.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,August,0,1910.5087533030555
2,US,US,Bing Ads,Brand,2017-08-12,0.05000000074505806,59.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,August,0,0.05101573752700343
3,US,US,Bing Ads,Brand,2017-08-13,10.930000260472298,66.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,August,0,11.152040322988327
4,US,US,Bing Ads,Brand,2017-08-14,1915.4499552845946,1855.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,August,0,1954.3618141759266
5,US,US,Bing Ads,Brand,2017-08-15,1917.1200628876695,1794.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,August,0,1956.0658495729408
6,US,US,Bing Ads,Brand,2017-08-16,1830.5500365495666,1790.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,August,0,1867.737176061732
7,US,US,Bing Ads,Brand,2017-08-17,484.6199921518563,216.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,August,0,494.46491903104993
8,US,US,Bing Ads,Brand,2017-08-18,439.21000314503925,433.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,August,0,448.13243811593986
9,US,US,Bing Ads,Brand,2017-08-19,0.0,51.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,August,0,43342.29079617834
10,US,US,Bing Ads,Brand,2017-08-20,3.5399999022483835,147.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,August,0,3.6119140633527134
11,US,US,Bing Ads,Brand,2017-08-21,463.19999473169435,1164.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,August,0,472.6097800323954
12,US,US,Bing Ads,Brand,2017-08-22,521.4300057142971,1134.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,August,0,532.0227182767333
13,US,US,Bing Ads,Brand,2017-08-23,511.80999234318773,1259.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,August,0,522.2072768800593
14,US,US,Bing Ads,Brand,2017-08-24,466.64000320434553,1176.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,August,0,476.1196713667227
15,US,US,Bing Ads,Brand,2017-08-25,389.1699907258153,849.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,August,0,397.07587608819944
16,US,US,Bing Ads,Brand,2017-08-26,0.0,50.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,August,0,43342.29079617834
17,US,US,Bing Ads,Brand,2017-08-27,4.019999980926513,47.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,August,0,4.101665216590542
18,US,US,Bing Ads,Brand,2017-08-28,1733.8399735838177,391.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,August,0,1769.0624737624871
19,US,US,Bing Ads,Brand,2017-08-29,1806.1500172615056,1035.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,August,0,1842.841476839636
20,US,US,Bing Ads,Brand,2017-08-30,1786.4300159998236,1426.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,August,0,1822.7208689714935
21,US,US,Bing Ads,Brand,2017-08-31,1779.6199734769789,1395.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,August,0,1815.772482237169
22,US,US,Bing Ads,Brand,2017-09-01,705.4699850156902,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,719.801421048913
23,US,US,Bing Ads,Brand,2017-09-02,0.0,48.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,43342.29079617834
24,US,US,Bing Ads,Brand,2017-09-03,9.580000150948763,25.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,9.77461531853599
25,US,US,Bing Ads,Brand,2017-09-04,432.00999922305346,78.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,440.7861680198593
26,US,US,Bing Ads,Brand,2017-09-05,444.8500050455332,1163.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,453.8870151623379
27,US,US,Bing Ads,Brand,2017-09-06,427.7600029408931,1139.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,436.4498341880471
28,US,US,Bing Ads,Brand,2017-09-07,227.01999585330486,858.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,231.63184698508869
29,US,US,Bing Ads,Brand,2017-09-08,596.6999985352157,905.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,608.8218010805663
30,US,US,Bing Ads,Brand,2017-09-09,0.10999999940395355,19.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,0.1122346202788264
31,US,US,Bing Ads,Brand,2017-09-10,1.8100000135600562,27.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,1.8467696847940371
32,US,US,Bing Ads,Brand,2017-09-11,696.1699865497651,1105.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,710.3124955755256
33,US,US,Bing Ads,Brand,2017-09-12,967.9000044763083,1232.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,987.5626368991459
34,US,US,Bing Ads,Brand,2017-09-13,1149.2400268316273,1277.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,1172.5865338144727
35,US,US,Bing Ads,Brand,2017-09-14,994.2900045141583,1137.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,1014.4887428032871
36,US,US,Bing Ads,Brand,2017-09-15,415.2900050580498,861.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,423.72651159857094
37,US,US,Bing Ads,Brand,2017-09-16,0.3700000047683716,31.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,0.3775164569396317
38,US,US,Bing Ads,Brand,2017-09-17,10.219999834895132,32.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,10.427616426676977
39,US,US,Bing Ads,Brand,2017-09-18,390.93999982252706,988.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,398.88184245125353
40,US,US,Bing Ads,Brand,2017-09-19,316.60000367090106,829.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,323.0316489529136
41,US,US,Bing Ads,Brand,2017-09-20,495.33001084253186,886.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,505.3925089168722
42,US,US,Bing Ads,Brand,2017-09-21,552.109998546541,898.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,563.3259670434805
43,US,US,Bing Ads,Brand,2017-09-22,897.8499955572186,932.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,916.0895805885668
44,US,US,Bing Ads,Brand,2017-09-23,0.0,42.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,43342.29079617834
45,US,US,Bing Ads,Brand,2017-09-24,6.719999816268683,34.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,6.8565148339954565
46,US,US,Bing Ads,Brand,2017-09-25,1039.6300019547355,1056.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,1060.749810292013
47,US,US,Bing Ads,Brand,2017-09-26,974.1000180393464,1039.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,993.8886020967979
48,US,US,Bing Ads,Brand,2017-09-27,1023.4299932587886,1096.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,1044.2207027069642
49,US,US,Bing Ads,Brand,2017-09-28,1015.3600175976756,1073.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,1035.986787626126
50,US,US,Bing Ads,Brand,2017-09-29,1020.2700060196216,987.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,1040.9965211633678
51,US,US,Bing Ads,Brand,2017-09-30,0.7599999904632568,61.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,September,0,0.7754391891250281
52,US,US,Bing Ads,Brand,2017-10-01,6.769999973475933,29.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,6.90753073116314
53,US,US,Bing Ads,Brand,2017-10-02,1323.729985035955,1036.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,1350.621209338545
54,US,US,Bing Ads,Brand,2017-10-03,1519.409992337226,1194.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,1550.2764041987257
55,US,US,Bing Ads,Brand,2017-10-04,1314.600010752677,1048.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,1341.305762044076
56,US,US,Bing Ads,Brand,2017-10-05,1059.069980766624,990.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,1080.5847071284065
57,US,US,Bing Ads,Brand,2017-10-06,1021.889994002879,938.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,1042.6494187737526
58,US,US,Bing Ads,Brand,2017-10-07,0.2800000011920929,55.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,0.28568812711044433
59,US,US,Bing Ads,Brand,2017-10-08,5.74999999627471,51.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,5.866809724382149
60,US,US,Bing Ads,Brand,2017-10-09,1263.7600188385686,1033.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,1289.432969149738
61,US,US,Bing Ads,Brand,2017-10-10,1409.8099866621205,1264.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,1438.449903415485
62,US,US,Bing Ads,Brand,2017-10-11,1400.0299921557314,1176.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,1428.4712309091094
63,US,US,Bing Ads,Brand,2017-10-12,1442.589995753021,1152.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,1471.8958297153854
64,US,US,Bing Ads,Brand,2017-10-13,1365.119997832925,1154.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,1392.8520492910473
65,US,US,Bing Ads,Brand,2017-10-14,0.0,38.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,43342.29079617834
66,US,US,Bing Ads,Brand,2017-10-15,6.680000063031912,63.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,6.815702496358167
67,US,US,Bing Ads,Brand,2017-10-16,1505.5800017043944,1319.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,1536.1654609664863
68,US,US,Bing Ads,Brand,2017-10-17,1476.780017957091,1340.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,1506.7804131716698
69,US,US,Bing Ads,Brand,2017-10-18,1466.8799996264286,1200.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,1496.6792785887965
70,US,US,Bing Ads,Brand,2017-10-19,1387.3600081205363,1217.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,1415.5438595015255
71,US,US,Bing Ads,Brand,2017-10-20,1366.2099974267182,1075.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,1393.9641919381047
72,US,US,Bing Ads,Brand,2017-10-21,0.05000000074505806,39.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,0.05101573752700343
73,US,US,Bing Ads,Brand,2017-10-22,7.519999967887998,30.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,7.672766776963833
74,US,US,Bing Ads,Brand,2017-10-23,1497.440007928759,1352.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,1527.8601053716607
75,US,US,Bing Ads,Brand,2017-10-24,1477.0599864870326,1327.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,1507.0660691881994
76,US,US,Bing Ads,Brand,2017-10-25,1408.55002812296,1303.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,1437.1643491520672
77,US,US,Bing Ads,Brand,2017-10-26,1411.9900196492663,1390.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,1440.6742231957892
78,US,US,Bing Ads,Brand,2017-10-27,1575.8600227907295,1202.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,1607.8732020806124
79,US,US,Bing Ads,Brand,2017-10-28,1.1400000005960464,75.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,1.1631587988914165
80,US,US,Bing Ads,Brand,2017-10-29,26.040000172331936,53.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,26.568995883987313
81,US,US,Bing Ads,Brand,2017-10-30,1673.2800003215655,1345.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,1707.2722406714452
82,US,US,Bing Ads,Brand,2017-10-31,1627.9799901731317,1250.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,October,0,1661.0519728061192
83,US,US,Bing Ads,Brand,2017-11-01,2100.399986140428,1468.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,2143.0690559590175
84,US,US,Bing Ads,Brand,2017-11-02,2203.4699929952626,1496.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,2248.2329027242076
85,US,US,Bing Ads,Brand,2017-11-03,2176.529983330519,1370.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,2220.7456138931702
86,US,US,Bing Ads,Brand,2017-11-04,0.0,44.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,43342.29079617834
87,US,US,Bing Ads,Brand,2017-11-05,17.41000005602837,43.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,17.763679599369716
88,US,US,Bing Ads,Brand,2017-11-06,2499.2199470475316,1527.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,2549.99093881874
89,US,US,Bing Ads,Brand,2017-11-07,2617.779973391443,1485.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,2670.9594807192802
90,US,US,Bing Ads,Brand,2017-11-08,4973.860005399207,2163.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,5074.902655008174
91,US,US,Bing Ads,Brand,2017-11-09,4826.419942572714,2299.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,4924.467386327409
92,US,US,Bing Ads,Brand,2017-11-10,3068.090002320708,1703.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,3130.4174387054777
93,US,US,Bing Ads,Brand,2017-11-11,0.05999999865889549,59.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,0.061218882751822974
94,US,US,Bing Ads,Brand,2017-11-12,6.5299999713897705,47.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,6.662655192553911
95,US,US,Bing Ads,Brand,2017-11-13,1613.2499985657628,1714.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,1646.0227453177422
96,US,US,Bing Ads,Brand,2017-11-14,1580.5699965059762,1887.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,1612.6788576653246
97,US,US,Bing Ads,Brand,2017-11-15,1413.3099844641972,1813.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,1442.0210027465885
98,US,US,Bing Ads,Brand,2017-11-16,1380.219991918655,2025.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,1408.2587957602068
99,US,US,Bing Ads,Brand,2017-11-17,1116.4199906475858,1746.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,1139.0997672816281
100,US,US,Bing Ads,Brand,2017-11-18,0.4300000071525574,168.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,0.43873534349242327
101,US,US,Bing Ads,Brand,2017-11-19,4.180000042542815,71.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,4.264915637112353
102,US,US,Bing Ads,Brand,2017-11-20,1126.6300050634895,1810.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,1149.5171954381697
103,US,US,Bing Ads,Brand,2017-11-21,1442.9300361797214,1922.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,1472.2427779733578
104,US,US,Bing Ads,Brand,2017-11-22,1284.9899721536794,1520.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,1311.0942033476451
105,US,US,Bing Ads,Brand,2017-11-23,155.76000053063038,62.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,158.9242237173756
106,US,US,Bing Ads,Brand,2017-11-24,530.0100084971637,445.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,540.7770215453177
107,US,US,Bing Ads,Brand,2017-11-25,295.8800053186715,130.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,301.8907293179921
108,US,US,Bing Ads,Brand,2017-11-26,214.3900044783949,220.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,218.74528067809902
109,US,US,Bing Ads,Brand,2017-11-27,1031.3799898419531,2108.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,1052.3322013666393
110,US,US,Bing Ads,Brand,2017-11-28,821.7900002747774,2053.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,838.4844466322907
111,US,US,Bing Ads,Brand,2017-11-29,860.7399872802199,2054.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,878.2256923150969
112,US,US,Bing Ads,Brand,2017-11-30,784.2399868220086,1912.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,November,0,800.1716145943583
113,US,US,Bing Ads,Brand,2017-12-01,697.0299918055535,1582.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,711.1899716104731
114,US,US,Bing Ads,Brand,2017-12-02,238.05000077188015,174.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,242.88592353434177
115,US,US,Bing Ads,Brand,2017-12-03,129.16999935358763,169.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,131.79405370383216
116,US,US,Bing Ads,Brand,2017-12-04,1027.4999733753496,1904.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,1048.3733633924166
117,US,US,Bing Ads,Brand,2017-12-05,1016.8699878528712,1937.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,1037.5274325274215
118,US,US,Bing Ads,Brand,2017-12-06,1093.7800027616313,1838.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,1115.9998540337558
119,US,US,Bing Ads,Brand,2017-12-07,747.8400052823131,1890.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,763.0321770634414
120,US,US,Bing Ads,Brand,2017-12-08,645.1600008122626,1633.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,658.2662554782627
121,US,US,Bing Ads,Brand,2017-12-09,299.0599992126226,263.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,305.1353239462695
122,US,US,Bing Ads,Brand,2017-12-10,285.44000181183225,232.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,291.2386399030025
123,US,US,Bing Ads,Brand,2017-12-11,1550.5000121668006,2299.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,1581.9980095527353
124,US,US,Bing Ads,Brand,2017-12-12,1319.21001916565,2247.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,1346.009421557856
125,US,US,Bing Ads,Brand,2017-12-13,1321.5400061570115,2146.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,1348.3867416182838
126,US,US,Bing Ads,Brand,2017-12-14,1420.9599939361249,2347.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,1449.8264201362576
127,US,US,Bing Ads,Brand,2017-12-15,1611.6400099918237,2280.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,1644.3800502520294
128,US,US,Bing Ads,Brand,2017-12-16,553.2299999259413,362.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,564.4687209544796
129,US,US,Bing Ads,Brand,2017-12-17,465.1400034688413,445.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,474.58919953358736
130,US,US,Bing Ads,Brand,2017-12-18,1455.4300048053285,2940.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,1484.9966801533049
131,US,US,Bing Ads,Brand,2017-12-19,1805.1900124773379,2460.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,1841.8619698123564
132,US,US,Bing Ads,Brand,2017-12-20,1835.0899810642004,2244.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,1872.3693483476216
133,US,US,Bing Ads,Brand,2017-12-21,1489.1900008637444,1836.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,1519.4425015965985
134,US,US,Bing Ads,Brand,2017-12-22,1256.2299844138322,1350.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,1281.7499640685908
135,US,US,Bing Ads,Brand,2017-12-23,415.3699971586466,130.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,423.80812871752033
136,US,US,Bing Ads,Brand,2017-12-24,173.8800003565848,64.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,177.4123265440862
137,US,US,Bing Ads,Brand,2017-12-25,157.84999696910378,60.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,161.0566778803502
138,US,US,Bing Ads,Brand,2017-12-26,1043.7799913175404,1091.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,1064.9841055903714
139,US,US,Bing Ads,Brand,2017-12-27,1427.439997725188,1519.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,1456.4380634872732
140,US,US,Bing Ads,Brand,2017-12-28,1311.969995317982,1535.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,1338.622318541895
141,US,US,Bing Ads,Brand,2017-12-29,1069.3299986422057,1169.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,1091.053154551675
142,US,US,Bing Ads,Brand,2017-12-30,462.40999658592045,135.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,471.803733283374
143,US,US,Bing Ads,Brand,2017-12-31,264.3200010694564,74.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,December,0,269.689591935245
144,US,US,Bing Ads,Brand,2018-01-01,433.8700014911591,132.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,442.6839557417663
145,US,US,Bing Ads,Brand,2018-01-02,1656.5199862718596,1123.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,1690.1717513720887
146,US,US,Bing Ads,Brand,2018-01-03,1607.0399839431057,1159.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,1639.686575891592
147,US,US,Bing Ads,Brand,2018-01-04,1540.2699690330762,1093.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,1571.5601458002716
148,US,US,Bing Ads,Brand,2018-01-05,1459.0099929049604,1048.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,1488.6493947636877
149,US,US,Bing Ads,Brand,2018-01-06,0.30000001192092896,30.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,0.30609443276395776
150,US,US,Bing Ads,Brand,2018-01-07,3.9300000444054604,20.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,4.009836955178789
151,US,US,Bing Ads,Brand,2018-01-08,1744.7199827544405,1255.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,1780.1635074398666
152,US,US,Bing Ads,Brand,2018-01-09,1694.8399843256911,1272.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,1729.2702100444674
153,US,US,Bing Ads,Brand,2018-01-10,1553.9100236967208,1385.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,1585.4772945643792
154,US,US,Bing Ads,Brand,2018-01-11,1485.8199858479195,1357.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,1516.004025617648
155,US,US,Bing Ads,Brand,2018-01-12,1316.820022910834,1043.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,1343.570873161669
156,US,US,Bing Ads,Brand,2018-01-13,0.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,43342.29079617834
157,US,US,Bing Ads,Brand,2018-01-14,4.460000082850456,17.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,4.550603804132969
158,US,US,Bing Ads,Brand,2018-01-15,1456.1599848642943,1140.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,1485.7414895639693
159,US,US,Bing Ads,Brand,2018-01-16,1508.3699923530226,1214.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,1539.0121295367317
160,US,US,Bing Ads,Brand,2018-01-17,1433.4600038640212,1216.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,1462.580364457539
161,US,US,Bing Ads,Brand,2018-01-18,1448.3999874740844,1241.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,1477.8238498805676
162,US,US,Bing Ads,Brand,2018-01-19,1801.0699922125784,1409.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,1837.6582524263385
163,US,US,Bing Ads,Brand,2018-01-20,0.20000000298023224,17.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,0.20406295010801373
164,US,US,Bing Ads,Brand,2018-01-21,11.789999805390835,30.0,0,0,1,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,12.029510531051134
165,US,US,Bing Ads,Brand,2018-01-22,743.3599935509267,796.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,758.4611550794289
166,US,US,Bing Ads,Brand,2018-01-23,1533.9500020369887,879.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,1565.111790347325
167,US,US,Bing Ads,Brand,2018-01-24,2619.870026277377,1437.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,2673.0919924764303
168,US,US,Bing Ads,Brand,2018-01-25,2593.4000068381465,1380.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,2646.084241597948
169,US,US,Bing Ads,Brand,2018-01-26,2567.7000048048817,1347.0,0,0,0,0,0,0,0,0,0,0,0,0,34.95,35.66,January,0,2619.862150825238
