,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,power,growth,MAPE,period_AE
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,na,na,False,na,na,na,na,na,na,linear,97.0,83.16
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,na,default,False,na,na,na,na,na,na,linear,98.67,87.03999999999999
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,na,na,False,na,na,na,na,na,na,logistic,144.79,29.509999999999998
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,na,default,False,na,na,na,na,na,na,logistic,141.82,33.79
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,na,customized,False,na,na,na,na,na,na,linear,98.17,79.0
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,additive,na,False,na,na,na,na,na,na,linear,98.41,86.72
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,additive,default,False,na,na,na,na,na,na,linear,95.75,80.78999999999999
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,na,customized,False,na,na,na,na,na,na,logistic,124.84,45.65
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,additive,na,False,na,na,na,na,na,na,logistic,296.37,278.3
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,additive,customized,False,na,na,na,na,na,na,linear,97.54,76.55
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,multiplicative,na,False,na,na,na,na,na,na,linear,98.05,86.82
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,additive,default,False,na,na,na,na,na,na,logistic,300.16,282.03000000000003
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,additive,customized,False,na,na,na,na,na,na,logistic,275.65,263.47
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,multiplicative,default,False,na,na,na,na,na,na,linear,95.81,81.3
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,multiplicative,na,False,na,na,na,na,na,na,logistic,152.26,27.889999999999997
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,multiplicative,default,False,na,na,na,na,na,na,logistic,146.73,31.480000000000004
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,multiplicative,customized,False,na,na,na,na,na,na,linear,96.89,73.64
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,na,na,False,na,na,na,na,na,na,linear,101.55,81.31
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,na,default,False,na,na,na,na,na,na,linear,102.2,86.47
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,additive,multiplicative,customized,False,na,na,na,na,na,na,logistic,132.21,36.809999999999995
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,na,na,False,na,na,na,na,na,na,logistic,152.3,38.080000000000005
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,na,default,False,na,na,na,na,na,na,logistic,136.9,37.980000000000004
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,na,customized,False,na,na,na,na,na,na,linear,101.07,81.19
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,additive,na,False,na,na,na,na,na,na,linear,93.96,85.32
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,additive,default,False,na,na,na,na,na,na,linear,93.43,84.47
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,na,customized,False,na,na,na,na,na,na,logistic,120.84,42.66
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,additive,na,False,na,na,na,na,na,na,logistic,314.44,295.64
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,additive,customized,False,na,na,na,na,na,na,linear,96.91,76.63
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,additive,default,False,na,na,na,na,na,na,logistic,308.73,290.31
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,multiplicative,na,False,na,na,na,na,na,na,linear,105.03,91.33
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,additive,customized,False,na,na,na,na,na,na,logistic,289.35,276.78
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,multiplicative,default,False,na,na,na,na,na,na,linear,101.09,83.63000000000001
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,multiplicative,na,False,na,na,na,na,na,na,logistic,137.23,35.82
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,multiplicative,customized,False,na,na,na,na,na,na,linear,99.83,75.75
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,multiplicative,default,False,na,na,na,na,na,na,logistic,136.28,38.31
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,multiplicative,additive,na,na,False,na,na,na,na,na,na,linear,72.75,25.22
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,additive,multiplicative,multiplicative,customized,False,na,na,na,na,na,na,logistic,122.5,43.19
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,multiplicative,additive,na,default,False,na,na,na,na,na,na,linear,70.83,19.939999999999998
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,multiplicative,additive,na,na,False,na,na,na,na,na,na,logistic,98.07,98.28
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,multiplicative,additive,na,default,False,na,na,na,na,na,na,logistic,99.35,99.4
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,multiplicative,additive,additive,na,False,na,na,na,na,na,na,linear,48.77,14.44
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,multiplicative,additive,na,customized,False,na,na,na,na,na,na,linear,44.16,4.16
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,multiplicative,additive,na,customized,False,na,na,na,na,na,na,logistic,81.48,82.86
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,multiplicative,additive,additive,default,False,na,na,na,na,na,na,linear,48.23,12.629999999999999
0,US,Google AdWords,Competitor,183,0.1,10.0,10.0,multiplicative,additive,additive,na,False,na,na,na,na,na,na,logistic,72.72,73.14
