,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,dec_2022,power,growth,MAPE,period_AE
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,additive,default,False,na,na,multiplicative,additive,na,na,na,logistic,100.93,61.129999999999995
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,na,False,na,na,na,na,na,na,na,linear,24.45,23.419999999999998
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,additive,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,95.53,58.17
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,na,False,na,na,na,additive,na,na,na,linear,13.8,5.48
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,na,False,na,na,na,na,na,na,na,logistic,192.84,144.12
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,na,False,na,na,na,multiplicative,na,na,na,linear,14.58,7.48
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,na,False,na,na,additive,na,na,na,na,linear,13.55,8.24
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,na,False,na,na,na,additive,na,na,na,logistic,198.38,147.10000000000002
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,na,False,na,na,na,multiplicative,na,na,na,logistic,134.14,145.25
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,na,False,na,na,additive,additive,na,na,na,linear,13.49,10.15
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,na,False,na,na,additive,na,na,na,na,logistic,198.38,147.10000000000002
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,na,False,na,na,multiplicative,na,na,na,na,linear,12.9,4.02
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,na,False,na,na,additive,additive,na,na,na,logistic,200.1,146.81
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,logistic,143.14,155.96
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,linear,99.77,105.2
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,na,False,na,na,multiplicative,na,na,na,na,logistic,134.16,145.21
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,logistic,135.73,147.03
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,linear,101.17,105.99000000000001
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,126.31,153.48999999999998
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,default,False,na,na,na,na,na,na,na,linear,10.78,2.59
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,49.39,27.589999999999996
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,default,False,na,na,na,additive,na,na,na,linear,12.21,10.440000000000001
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,default,False,na,na,na,na,na,na,na,logistic,188.51,142.25
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,default,False,na,na,na,additive,na,na,na,logistic,179.42,135.71
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,default,False,na,na,additive,na,na,na,na,linear,12.68,8.48
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,default,False,na,na,na,multiplicative,na,na,na,logistic,148.91,156.66
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,default,False,na,na,na,multiplicative,na,na,na,linear,47.81,24.05
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,default,False,na,na,additive,additive,na,na,na,linear,13.32,3.1
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,default,False,na,na,additive,na,na,na,na,logistic,179.42,135.71
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,default,False,na,na,additive,additive,na,na,na,logistic,200.05,147.85999999999999
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,default,False,na,na,multiplicative,na,na,na,na,linear,14.44,8.459999999999999
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,logistic,129.48,147.04
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,default,False,na,na,multiplicative,na,na,na,na,logistic,141.33,162.94
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,linear,100.38,105.74
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,logistic,129.6,146.45
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,11.53,3.27
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,linear,98.5,104.32
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,additive,multiplicative,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,158.1,152.7
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,na,False,na,na,na,na,na,na,na,linear,96.84,96.17
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,na,False,na,na,na,additive,na,na,na,linear,43.0,44.03
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,na,False,na,na,na,multiplicative,na,na,na,linear,70.95,68.52000000000001
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,na,False,na,na,na,na,na,na,na,logistic,378.23,351.06
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,na,False,na,na,na,additive,na,na,na,logistic,384.53,351.96
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,na,False,na,na,additive,na,na,na,na,linear,42.96,43.79
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,na,False,na,na,na,multiplicative,na,na,na,logistic,266.3,320.08
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,na,False,na,na,additive,additive,na,na,na,linear,42.98,43.86
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,na,False,na,na,additive,na,na,na,na,logistic,384.49,351.94
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,na,False,na,na,additive,additive,na,na,na,logistic,370.62,346.02
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,na,False,na,na,additive,multiplicative,na,na,na,linear,71.3,68.31
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,na,False,na,na,multiplicative,na,na,na,na,linear,70.67,68.30000000000001
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,na,False,na,na,additive,multiplicative,na,na,na,logistic,319.25,341.17
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,na,False,na,na,multiplicative,additive,na,na,na,linear,71.42,68.36
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,na,False,na,na,multiplicative,na,na,na,na,logistic,266.39,320.13
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,71.12,68.72
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,na,False,na,na,multiplicative,additive,na,na,na,logistic,71.67,73.37
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,default,False,na,na,na,na,na,na,na,linear,96.82,96.15
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,default,False,na,na,na,additive,na,na,na,linear,43.06,43.78
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,285.47,317.2
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,default,False,na,na,na,na,na,na,na,logistic,335.84,332.53
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,default,False,na,na,na,multiplicative,na,na,na,linear,70.56,68.39
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,default,False,na,na,na,additive,na,na,na,logistic,366.94,347.98
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,default,False,na,na,additive,na,na,na,na,linear,43.08,43.84
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,default,False,na,na,na,multiplicative,na,na,na,logistic,279.61,323.97
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,default,False,na,na,additive,additive,na,na,na,linear,43.11,43.91
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,default,False,na,na,additive,na,na,na,na,logistic,366.71,347.77
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,default,False,na,na,additive,multiplicative,na,na,na,linear,70.72,67.72
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,default,False,na,na,additive,additive,na,na,na,logistic,366.25,343.63
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,default,False,na,na,multiplicative,na,na,na,na,linear,69.81,67.7
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,default,False,na,na,additive,multiplicative,na,na,na,logistic,330.89,342.41
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,default,False,na,na,multiplicative,additive,na,na,na,linear,71.21,68.41000000000001
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,default,False,na,na,multiplicative,na,na,na,na,logistic,285.56,322.5
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,69.87,67.77
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,default,False,na,na,multiplicative,additive,na,na,na,logistic,305.92,330.27000000000004
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,na,False,na,na,na,na,na,na,na,linear,96.83,96.16
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,na,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,97.25,96.66
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,na,False,na,na,na,additive,na,na,na,linear,44.99,45.94
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,na,False,na,na,na,na,na,na,na,logistic,276.48,321.96
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,na,False,na,na,na,multiplicative,na,na,na,linear,69.84,67.66
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,na,False,na,na,additive,na,na,na,na,linear,44.75,45.86
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,na,False,na,na,na,additive,na,na,na,logistic,328.55,343.71999999999997
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,na,False,na,na,na,multiplicative,na,na,na,logistic,265.22,322.01
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,na,False,na,na,additive,additive,na,na,na,linear,44.95,46.0
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,na,False,na,na,additive,na,na,na,na,logistic,328.55,343.71999999999997
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,na,False,na,na,additive,multiplicative,na,na,na,linear,71.15,68.14
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,na,False,na,na,additive,additive,na,na,na,logistic,306.6,333.49
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,na,False,na,na,multiplicative,na,na,na,na,linear,70.29,68.10000000000001
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,na,False,na,na,additive,multiplicative,na,na,na,logistic,267.32,329.78000000000003
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,na,False,na,na,multiplicative,additive,na,na,na,linear,70.02,67.16
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,na,False,na,na,multiplicative,na,na,na,na,logistic,258.67,326.51
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,70.15,67.97999999999999
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,na,False,na,na,multiplicative,additive,na,na,na,logistic,261.43,327.28999999999996
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,default,False,na,na,na,na,na,na,na,linear,96.81,96.14
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,265.23,323.9
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,default,False,na,na,na,additive,na,na,na,linear,45.26,46.29
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,default,False,na,na,na,na,na,na,na,logistic,279.05,327.42
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,default,False,na,na,na,multiplicative,na,na,na,linear,69.49,67.56
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,default,False,na,na,na,additive,na,na,na,logistic,290.67,329.51
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,default,False,na,na,additive,na,na,na,na,linear,44.95,45.83
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,default,False,na,na,na,multiplicative,na,na,na,logistic,261.2,317.87
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,default,False,na,na,additive,additive,na,na,na,linear,45.13,46.0
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,default,False,na,na,additive,na,na,na,na,logistic,290.67,329.51
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,default,False,na,na,additive,multiplicative,na,na,na,linear,70.81,68.19
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,default,False,na,na,additive,additive,na,na,na,logistic,288.05,328.12
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,default,False,na,na,multiplicative,na,na,na,na,linear,70.21,68.21000000000001
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,default,False,na,na,additive,multiplicative,na,na,na,logistic,261.69,317.75
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,default,False,na,na,multiplicative,additive,na,na,na,linear,70.38,67.73
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,default,False,na,na,multiplicative,na,na,na,na,logistic,259.85,316.15999999999997
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,69.2,67.38
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,default,False,na,na,multiplicative,additive,na,na,na,logistic,41.2,36.309999999999995
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,na,na,na,na,na,linear,96.81,96.14
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,additive,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,263.8,320.92
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,na,na,na,na,na,logistic,329.25,311.26
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,na,additive,na,na,na,logistic,55.99,52.769999999999996
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,na,additive,na,na,na,linear,48.18,51.800000000000004
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,na,multiplicative,na,na,na,logistic,68.39,61.01
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,na,multiplicative,na,na,na,linear,82.78,79.34
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,additive,additive,na,na,na,linear,42.71,42.8
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,additive,na,na,na,na,logistic,57.82,54.71
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,additive,additive,na,na,na,logistic,300.24,299.65999999999997
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,additive,na,na,na,na,linear,48.89,54.16
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,logistic,64.45,57.14
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,na,na,na,na,logistic,69.02,61.77
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,linear,89.48,87.3
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,na,na,na,na,linear,82.26,78.67
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,linear,85.55,82.69
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,71.14,64.38000000000001
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,logistic,65.95,59.06
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,na,na,na,na,na,linear,96.84,96.17
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,83.62,80.31
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,na,na,na,na,na,logistic,101.37,71.88
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,na,additive,na,na,na,logistic,277.8,284.98
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,additive,na,na,na,na,linear,42.84,42.95
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,na,multiplicative,na,na,na,logistic,77.64,42.34
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,na,additive,na,na,na,linear,48.91,54.22
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,na,multiplicative,na,na,na,linear,85.96,83.13000000000001
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,additive,additive,na,na,na,linear,42.66,42.5
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,additive,na,na,na,na,logistic,270.92,288.38
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,additive,additive,na,na,na,logistic,298.07,298.91999999999996
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,logistic,81.07,48.68
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,na,na,na,na,logistic,92.75,74.0
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,linear,84.61,81.45
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,na,na,na,na,linear,83.56,80.25999999999999
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,linear,83.88,80.61
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,logistic,79.61,45.22
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,93.01,74.28
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,na,False,na,na,na,na,na,na,na,linear,98.92,98.81
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,84.19,81.02000000000001
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,na,False,na,na,na,additive,na,na,na,linear,48.6,31.96
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,na,False,na,na,na,na,na,na,na,logistic,396.25,367.94
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,na,False,na,na,na,multiplicative,na,na,na,linear,63.07,68.42
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,na,False,na,na,na,additive,na,na,na,logistic,339.38,335.93
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,na,False,na,na,additive,na,na,na,na,linear,52.21,35.160000000000004
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,na,False,na,na,na,multiplicative,na,na,na,logistic,302.04,339.49
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,na,False,na,na,additive,additive,na,na,na,linear,48.65,31.630000000000003
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,na,False,na,na,additive,na,na,na,na,logistic,362.81,348.6
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,na,False,na,na,additive,multiplicative,na,na,na,linear,72.75,74.49
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,na,False,na,na,additive,additive,na,na,na,logistic,59.68,58.230000000000004
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,na,False,na,na,multiplicative,na,na,na,na,linear,63.86,69.01
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,na,False,na,na,additive,multiplicative,na,na,na,logistic,46.17,33.589999999999996
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,na,False,na,na,multiplicative,additive,na,na,na,linear,72.37,74.13
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,na,False,na,na,multiplicative,na,na,na,na,logistic,301.94,339.40000000000003
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,63.83,69.0
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,default,False,na,na,na,na,na,na,na,linear,98.86,98.67
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,na,False,na,na,multiplicative,additive,na,na,na,logistic,280.54,321.59
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,311.0,334.0
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,default,False,na,na,na,additive,na,na,na,linear,48.42,31.509999999999998
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,default,False,na,na,na,multiplicative,na,na,na,linear,64.96,69.86
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,default,False,na,na,na,na,na,na,na,logistic,100.0,100.0
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,default,False,na,na,na,additive,na,na,na,logistic,60.3,60.440000000000005
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,default,False,na,na,additive,na,na,na,na,linear,48.48,31.569999999999997
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,default,False,na,na,na,multiplicative,na,na,na,logistic,50.33,41.65
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,default,False,na,na,additive,na,na,na,na,logistic,329.16,336.81
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,default,False,na,na,additive,additive,na,na,na,linear,48.69,32.36
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,default,False,na,na,additive,multiplicative,na,na,na,linear,69.63,72.35000000000001
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,default,False,na,na,additive,additive,na,na,na,logistic,310.02,328.41
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,default,False,na,na,multiplicative,na,na,na,na,linear,64.72,69.74000000000001
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,default,False,na,na,additive,multiplicative,na,na,na,logistic,46.06,39.34
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,default,False,na,na,multiplicative,additive,na,na,na,linear,72.13,74.09
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,default,False,na,na,multiplicative,na,na,na,na,logistic,347.43,353.19
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,62.85,68.41000000000001
0,Italy,-,Non_Brand,183,0.05,10.0,10.0,multiplicative,multiplicative,na,default,False,na,na,multiplicative,additive,na,na,na,logistic,41.88,34.0
