,variable_splits,pos
0,France_-_Brand_Apr_2024,0.9647874598083004
1,France_-_Non_Brand_Apr_2024,1.1491294278203061
2,Germany_-_Brand_Apr_2024,0.899730268436048
3,Germany_-_Non_Brand_Apr_2024,0.9230374501886077
4,India_-_Brand_Apr_2024,0.9098276829880485
5,India_-_Non_Brand_Apr_2024,1.1250681704586458
6,Italy_-_Brand_Apr_2024,0.9845898867492907
7,Italy_-_Non_Brand_Apr_2024,1.112989984729
8,Poland_-_Brand_Apr_2024,1.054862098246352
9,Poland_-_Non_Brand_Apr_2024,0.9700862677948144
10,SM_-_-_Apr_2024,0.9394956500856232
11,UK_-_Brand_Apr_2024,0.9371179923704178
12,UK_-_Non_Brand_Apr_2024,0.9695449081335499
13,France_-_Brand_May_2024,0.8630246265050197
14,France_-_Non_Brand_May_2024,0.932948831923081
15,Germany_-_Brand_May_2024,0.957346425996784
16,Germany_-_Non_Brand_May_2024,1.0390469251169168
17,India_-_Brand_May_2024,1.0022761008804026
18,India_-_Non_Brand_May_2024,0.9524601648043405
19,Italy_-_Brand_May_2024,1.035373006049215
20,Italy_-_Non_Brand_May_2024,1.0384718293366735
21,Poland_-_Brand_May_2024,1.0361165000584782
22,Poland_-_Non_Brand_May_2024,0.9682679482935053
23,SM_-_-_May_2024,1.0434304011945348
24,UK_-_Brand_May_2024,0.9789054585752348
25,UK_-_Non_Brand_May_2024,1.0368595747047455
26,France_-_Brand_Jun_2024,0.9498992477623582
27,France_-_Non_Brand_Jun_2024,1.0409455730623494
28,Germany_-_Brand_Jun_2024,0.9829275443884571
29,Germany_-_Non_Brand_Jun_2024,0.997492542762022
30,India_-_Brand_Jun_2024,0.9650382956607307
31,India_-_Non_Brand_Jun_2024,1.0259059295734392
32,Italy_-_Brand_Jun_2024,1.0090647225160474
33,Italy_-_Non_Brand_Jun_2024,1.0633993522623144
34,Poland_-_Brand_Jun_2024,1.074992315022184
35,Poland_-_Non_Brand_Jun_2024,0.8915512198717461
36,SM_-_-_Jun_2024,1.1138911532532592
37,UK_-_Brand_Jun_2024,0.9221290568643985
38,UK_-_Non_Brand_Jun_2024,0.9987512457272185
39,France_-_Brand_Jul_2024,0.947464556460091
40,France_-_Non_Brand_Jul_2024,0.9358520103654261
41,Germany_-_Brand_Jul_2024,0.9980114812172393
42,Germany_-_Non_Brand_Jul_2024,0.9574843770097852
43,India_-_Brand_Jul_2024,1.0445544796556572
44,India_-_Non_Brand_Jul_2024,1.030514299477818
45,Italy_-_Brand_Jul_2024,0.9413138276760814
46,Italy_-_Non_Brand_Jul_2024,0.9479251732173385
47,Poland_-_Brand_Jul_2024,1.0756276947605217
48,Poland_-_Non_Brand_Jul_2024,0.985733857501076
49,SM_-_-_Jul_2024,1.144953761946472
50,UK_-_Brand_Jul_2024,0.9565516965387542
51,UK_-_Non_Brand_Jul_2024,1.0476071198915955
52,France_-_Brand_Aug_2024,1.0157311811699004
53,France_-_Non_Brand_Aug_2024,0.9978115858714115
54,Germany_-_Brand_Aug_2024,0.994585740253123
55,Germany_-_Non_Brand_Aug_2024,1.0321920057517662
56,India_-_Brand_Aug_2024,1.139456903434214
57,India_-_Non_Brand_Aug_2024,0.9542927030418116
58,Italy_-_Brand_Aug_2024,1.0323825380150464
59,Italy_-_Non_Brand_Aug_2024,0.9775287366321568
