,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,nov_dec_2018,jul_dec_2019,power,growth,MAPE,period_AE
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,na,additive,na,na,na,na,logistic,99.23,32.73
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,na,na,na,na,na,linear,46.63,54.790000000000006
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,na,multiplicative,na,na,na,na,logistic,126.11,21.68
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,additive,na,na,na,na,linear,48.01,56.76
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,na,na,na,na,na,logistic,99.65,32.89
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,na,linear,57.21,65.32
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,additive,na,na,na,na,logistic,99.51,34.04
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,na,na,na,na,na,linear,47.97,57.989999999999995
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,na,logistic,102.5,36.230000000000004
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,na,linear,55.04,63.44
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,na,na,na,na,na,logistic,125.52,18.9
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,na,linear,50.2,60.11
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,na,logistic,101.8,35.78
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,na,na,na,na,na,na,linear,61.34,69.98
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,na,logistic,123.65,14.469999999999999
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,na,na,na,na,na,na,logistic,94.97,28.73
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,na,additive,na,na,na,na,linear,50.97,60.919999999999995
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,na,additive,na,na,na,na,logistic,89.78,25.540000000000003
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,na,multiplicative,na,na,na,na,linear,55.59,64.95
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,na,multiplicative,na,na,na,na,logistic,105.07,5.01
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,na,na,na,na,na,linear,51.69,61.91
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,na,na,na,na,na,logistic,88.56,21.8
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,additive,na,na,na,na,linear,51.56,61.72
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,na,linear,61.13,68.87
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,additive,na,na,na,na,logistic,89.75,28.000000000000004
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,na,logistic,88.93,25.45
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,na,na,na,na,na,linear,55.48,64.84
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,na,na,na,na,na,logistic,110.61,5.5
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,na,linear,60.58,68.41000000000001
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,na,logistic,88.92,24.79
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,na,linear,54.18,63.62
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,na,False,na,na,na,na,na,na,na,na,linear,54.09,62.01
0,Poland,-,Non_Brand,183,0.1,0.1,10.0,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,na,logistic,112.21,9.56
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,na,False,na,na,na,additive,na,na,na,na,linear,44.2,50.970000000000006
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,na,False,na,na,na,na,na,na,na,na,logistic,101.34,37.330000000000005
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,na,False,na,na,na,multiplicative,na,na,na,na,linear,45.79,54.13
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,na,False,na,na,na,additive,na,na,na,na,logistic,121.06,64.53
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,na,False,na,na,na,multiplicative,na,na,na,na,logistic,125.49,67.12
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,na,False,na,na,additive,na,na,na,na,na,linear,44.55,52.5
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,na,False,na,na,additive,additive,na,na,na,na,linear,44.17,51.35999999999999
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,na,False,na,na,additive,na,na,na,na,na,logistic,118.94,62.49
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,na,False,na,na,additive,multiplicative,na,na,na,na,linear,49.6,57.14
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,na,False,na,na,additive,additive,na,na,na,na,logistic,108.4,52.910000000000004
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,na,False,na,na,multiplicative,na,na,na,na,na,linear,46.14,54.63
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,na,False,na,na,additive,multiplicative,na,na,na,na,logistic,118.67,62.59
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,na,False,na,na,multiplicative,na,na,na,na,na,logistic,125.74,67.24
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,na,False,na,na,multiplicative,additive,na,na,na,na,linear,49.75,57.34
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,na,False,na,na,multiplicative,multiplicative,na,na,na,na,linear,46.57,55.410000000000004
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,na,False,na,na,multiplicative,additive,na,na,na,na,logistic,127.17,70.81
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,default,False,na,na,na,na,na,na,na,na,linear,58.4,66.32000000000001
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,na,False,na,na,multiplicative,multiplicative,na,na,na,na,logistic,125.93,67.43
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,default,False,na,na,na,additive,na,na,na,na,linear,47.7,56.69
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,default,False,na,na,na,na,na,na,na,na,logistic,99.92,37.56
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,default,False,na,na,na,additive,na,na,na,na,logistic,114.71,59.41
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,default,False,na,na,na,multiplicative,na,na,na,na,linear,51.72,60.47
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,default,False,na,na,na,multiplicative,na,na,na,na,logistic,120.3,63.519999999999996
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,default,False,na,na,additive,na,na,na,na,na,linear,48.47,57.809999999999995
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,default,False,na,na,additive,additive,na,na,na,na,linear,49.27,58.919999999999995
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,default,False,na,na,additive,na,na,na,na,na,logistic,112.33,57.58
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,default,False,na,na,additive,multiplicative,na,na,na,na,linear,56.71,64.29
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,default,False,na,na,additive,additive,na,na,na,na,logistic,111.73,57.05
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,default,False,na,na,additive,multiplicative,na,na,na,na,logistic,120.32,65.58
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,default,False,na,na,multiplicative,na,na,na,na,na,linear,52.65,61.29
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,default,False,na,na,multiplicative,na,na,na,na,na,logistic,113.66,54.86
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,default,False,na,na,multiplicative,additive,na,na,na,na,linear,56.48,64.08
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,default,False,na,na,multiplicative,multiplicative,na,na,na,na,linear,52.54,61.18
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,default,False,na,na,multiplicative,additive,na,na,na,na,logistic,118.92,64.03999999999999
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,na,False,na,na,na,na,na,na,na,na,linear,50.8,59.089999999999996
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,na,default,False,na,na,multiplicative,multiplicative,na,na,na,na,logistic,121.13,64.60000000000001
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,na,False,na,na,na,additive,na,na,na,na,linear,43.84,47.870000000000005
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,na,False,na,na,na,na,na,na,na,na,logistic,134.62,66.05
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,na,False,na,na,na,multiplicative,na,na,na,na,linear,46.47,53.83
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,na,False,na,na,na,additive,na,na,na,na,logistic,157.23,91.95
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,na,False,na,na,additive,na,na,na,na,na,linear,43.64,46.98
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,na,False,na,na,na,multiplicative,na,na,na,na,logistic,173.39,101.49999999999999
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,na,False,na,na,additive,additive,na,na,na,na,linear,43.98,48.85
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,na,False,na,na,additive,na,na,na,na,na,logistic,152.98,88.31
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,na,False,na,na,additive,multiplicative,na,na,na,na,linear,49.6,56.989999999999995
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,na,False,na,na,additive,additive,na,na,na,na,logistic,152.13,87.58
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,na,False,na,na,multiplicative,na,na,na,na,na,linear,46.17,52.739999999999995
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,na,False,na,na,additive,multiplicative,na,na,na,na,logistic,168.18,101.17
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,na,False,na,na,multiplicative,additive,na,na,na,na,linear,49.61,56.97
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,na,False,na,na,multiplicative,na,na,na,na,na,logistic,172.48,100.67999999999999
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,na,linear,46.28,53.44
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,na,False,na,na,multiplicative,additive,na,na,na,na,logistic,168.51,101.46
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,default,False,na,na,na,na,na,na,na,na,linear,55.82,64.05
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,na,logistic,168.91,97.22
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,default,False,na,na,na,na,na,na,na,na,logistic,130.44,63.63999999999999
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,default,False,na,na,na,additive,na,na,na,na,linear,46.09,53.949999999999996
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,default,False,na,na,na,additive,na,na,na,na,logistic,152.26,88.61
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,default,False,na,na,na,multiplicative,na,na,na,na,linear,49.96,58.89
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,default,False,na,na,na,multiplicative,na,na,na,na,logistic,161.06,92.43
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,default,False,na,na,additive,na,na,na,na,na,linear,47.57,55.989999999999995
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,default,False,na,na,additive,na,na,na,na,na,logistic,149.57,86.29
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,default,False,na,na,additive,additive,na,na,na,na,linear,45.8,53.5
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,default,False,na,na,additive,multiplicative,na,na,na,na,linear,53.86,61.970000000000006
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,default,False,na,na,additive,additive,na,na,na,na,logistic,151.97,88.27000000000001
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,default,False,na,na,additive,multiplicative,na,na,na,na,logistic,158.76,93.92
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,default,False,na,na,multiplicative,na,na,na,na,na,linear,51.42,60.209999999999994
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,default,False,na,na,multiplicative,additive,na,na,na,na,linear,53.75,61.86000000000001
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,default,False,na,na,multiplicative,na,na,na,na,na,logistic,159.71,91.2
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,default,False,na,na,multiplicative,additive,na,na,na,na,logistic,159.45,94.76
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,default,False,na,na,multiplicative,multiplicative,na,na,na,na,linear,49.07,58.08
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,na,False,na,na,na,na,na,na,na,na,linear,52.71,60.809999999999995
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,additive,default,False,na,na,multiplicative,multiplicative,na,na,na,na,logistic,160.28,91.75999999999999
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,na,False,na,na,na,additive,na,na,na,na,linear,43.65,48.94
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,na,False,na,na,na,na,na,na,na,na,logistic,100.02,36.230000000000004
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,na,False,na,na,na,multiplicative,na,na,na,na,linear,45.45,52.629999999999995
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,na,False,na,na,na,additive,na,na,na,na,logistic,113.13,55.67999999999999
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,na,False,na,na,additive,na,na,na,na,na,linear,43.96,50.39
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,na,False,na,na,na,multiplicative,na,na,na,na,logistic,119.15,60.260000000000005
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,na,False,na,na,additive,additive,na,na,na,na,linear,43.94,49.97
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,na,False,na,na,additive,na,na,na,na,na,logistic,106.86,50.0
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,na,linear,49.46,56.55
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,na,False,na,na,additive,additive,na,na,na,na,logistic,110.53,53.339999999999996
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,na,na,na,na,na,linear,45.69,53.480000000000004
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,na,logistic,120.68,63.05
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,na,linear,48.56,55.489999999999995
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,na,na,na,na,na,logistic,119.28,60.39
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,na,linear,45.62,53.12
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,na,logistic,121.99,64.36
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,default,False,na,na,na,na,na,na,na,na,linear,56.88,65.0
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,na,logistic,114.15,52.66
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,default,False,na,na,na,na,na,na,na,na,logistic,94.01,32.300000000000004
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,default,False,na,na,na,additive,na,na,na,na,linear,48.37,57.52
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,default,False,na,na,na,multiplicative,na,na,na,na,linear,48.61,57.98
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,default,False,na,na,na,additive,na,na,na,na,logistic,106.99,51.59
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,default,False,na,na,additive,na,na,na,na,na,linear,48.65,57.92
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,default,False,na,na,na,multiplicative,na,na,na,na,logistic,109.09,52.68000000000001
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,default,False,na,na,additive,na,na,na,na,na,logistic,106.55,51.24999999999999
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,default,False,na,na,additive,additive,na,na,na,na,linear,48.04,57.03
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,na,linear,54.2,62.07
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,default,False,na,na,additive,additive,na,na,na,na,logistic,104.23,49.18
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,na,logistic,107.69,52.75
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,na,na,na,na,na,linear,50.55,59.48
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,na,na,na,na,na,logistic,104.91,47.04
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,na,linear,54.48,62.239999999999995
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,na,logistic,108.57,53.55
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,na,linear,49.79,58.8
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,na,False,na,na,na,na,na,na,na,na,linear,58.48,67.31
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,na,logistic,110.67,54.75
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,na,False,na,na,na,additive,na,na,na,na,linear,48.07,57.02
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,na,False,na,na,na,na,na,na,na,na,logistic,104.18,4.46
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,na,False,na,na,na,multiplicative,na,na,na,na,linear,50.35,60.14000000000001
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,na,False,na,na,na,additive,na,na,na,na,logistic,100.44,46.87
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,na,False,na,na,additive,na,na,na,na,na,linear,48.09,57.04
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,na,False,na,na,na,multiplicative,na,na,na,na,logistic,113.31,20.69
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,na,False,na,na,additive,na,na,na,na,na,logistic,94.3,36.809999999999995
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,na,False,na,na,additive,additive,na,na,na,na,linear,47.77,56.61000000000001
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,na,False,na,na,additive,multiplicative,na,na,na,na,linear,56.36,64.66
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,na,False,na,na,additive,additive,na,na,na,na,logistic,104.32,52.68000000000001
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,na,False,na,na,multiplicative,na,na,na,na,na,linear,50.19,60.029999999999994
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,na,False,na,na,additive,multiplicative,na,na,na,na,logistic,98.89,44.5
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,na,False,na,na,multiplicative,additive,na,na,na,na,linear,56.06,64.39
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,na,False,na,na,multiplicative,na,na,na,na,na,logistic,115.72,32.39
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,na,False,na,na,multiplicative,additive,na,na,na,na,logistic,95.64,39.0
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,na,False,na,na,multiplicative,multiplicative,na,na,na,na,linear,51.58,61.23
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,default,False,na,na,na,na,na,na,na,na,linear,61.46,70.08
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,na,False,na,na,multiplicative,multiplicative,na,na,na,na,logistic,117.16,33.589999999999996
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,default,False,na,na,na,additive,na,na,na,na,linear,52.95,63.01
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,default,False,na,na,na,na,na,na,na,na,logistic,99.06,9.0
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,default,False,na,na,na,multiplicative,na,na,na,na,linear,56.32,65.53999999999999
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,default,False,na,na,na,additive,na,na,na,na,logistic,93.47,40.18
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,default,False,na,na,na,multiplicative,na,na,na,na,logistic,109.79,28.76
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,default,False,na,na,additive,na,na,na,na,na,linear,53.0,63.05
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,default,False,na,na,additive,na,na,na,na,na,logistic,87.43,29.24
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,default,False,na,na,additive,additive,na,na,na,na,linear,52.41,62.519999999999996
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,default,False,na,na,additive,additive,na,na,na,na,logistic,94.98,43.669999999999995
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,default,False,na,na,additive,multiplicative,na,na,na,na,linear,61.43,69.21000000000001
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,default,False,na,na,additive,multiplicative,na,na,na,na,logistic,90.01,35.66
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,default,False,na,na,multiplicative,na,na,na,na,na,linear,56.69,65.91
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,default,False,na,na,multiplicative,na,na,na,na,na,logistic,103.29,13.309999999999999
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,default,False,na,na,multiplicative,additive,na,na,na,na,linear,61.56,69.39
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,default,False,na,na,multiplicative,additive,na,na,na,na,logistic,91.08,37.24
0,Poland,-,Non_Brand,183,0.1,0.1,1.0,multiplicative,multiplicative,na,default,False,na,na,multiplicative,multiplicative,na,na,na,na,linear,55.91,65.16
