,variable_splits,pos
0,India_Desktop_-_Apr_2024,1.0274508009112036
1,India_Desktop_-_May_2024,1.117704126919354
2,India_Desktop_-_Jun_2024,1.164838399459645
3,India_Desktop_-_Jul_2024,1.0077404778165089
4,India_Desktop_-_Aug_2024,1.197634818394031
5,India_Desktop_-_Sep_2024,1.1230432480983965
6,India_Desktop_-_Oct_2024,1.1532644320568675
7,India_Desktop_-_Nov_2024,1.1207096875576708
8,India_Desktop_-_Dec_2024,1.0381746718685467
9,India_Mobile_&_Tablet_-_Apr_2024,0.9111092337641146
10,India_Mobile_&_Tablet_-_May_2024,0.8423049458224557
11,India_Mobile_&_Tablet_-_Jun_2024,0.9623585263362208
12,India_Mobile_&_Tablet_-_Jul_2024,0.8666413775301389
13,India_Mobile_&_Tablet_-_Aug_2024,0.9401341423367732
14,India_Mobile_&_Tablet_-_Sep_2024,0.8851350623887073
15,India_Mobile_&_Tablet_-_Oct_2024,0.9410601430599702
16,India_Mobile_&_Tablet_-_Nov_2024,0.9061473548781318
17,India_Mobile_&_Tablet_-_Dec_2024,0.9819954139769179
