,region,market,account_type,funnel,ds,X,Month,Year,US_Bing_Ads_Brand_Apr_2024,US_Bing_Ads_Brand_Jun_2024,US_Bing_Ads_Brand_May_2024,US_Bing_Ads_Competitor_Apr_2024,US_Bing_Ads_Competitor_Jun_2024,US_Bing_Ads_Competitor_May_2024,US_Bing_Ads_Generic_Apr_2024,US_Bing_Ads_Generic_Jun_2024,US_Bing_Ads_Generic_May_2024,US_Google_AdWords_Brand_Apr_2024,US_Google_AdWords_Brand_Jun_2024,US_Google_AdWords_Brand_May_2024,US_Google_AdWords_Competitor_Apr_2024,US_Google_AdWords_Competitor_Jun_2024,US_Google_AdWords_Competitor_May_2024,US_Google_AdWords_Generic_Apr_2024,US_Google_AdWords_Generic_Jun_2024,US_Google_AdWords_Generic_May_2024,Weekend,AOV,ROAS
370,US,US,Google AdWords,Generic,2024-05-30,1770.2000000000005,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.2000000000005,1,43.94,5.99
371,US,US,Google AdWords,Generic,2024-05-31,1593.5200000000002,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593.5200000000002,1,43.94,5.99
372,US,US,Google AdWords,Generic,2024-06-01,359.44,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.44,0.0,1,43.94,5.99
373,US,US,Google AdWords,Generic,2024-06-02,257.14000000000004,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.14000000000004,0.0,1,43.94,5.99
374,US,US,Google AdWords,Generic,2024-06-03,2476.98,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2476.98,0.0,0,43.94,5.99
375,US,US,Google AdWords,Generic,2024-06-04,1997.11,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997.11,0.0,1,43.94,5.99
376,US,US,Google AdWords,Generic,2024-06-05,957.1200000000001,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957.1200000000001,0.0,1,43.94,5.99
377,US,US,Google AdWords,Generic,2024-06-06,1379.1499999999999,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1379.1499999999999,0.0,1,43.94,5.99
378,US,US,Google AdWords,Generic,2024-06-07,608.87,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.87,0.0,1,43.94,5.99
379,US,US,Google AdWords,Generic,2024-06-08,255.05,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.05,0.0,1,43.94,5.99
380,US,US,Google AdWords,Generic,2024-06-09,204.13000000000002,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.13000000000002,0.0,1,43.94,5.99
381,US,US,Google AdWords,Generic,2024-06-10,1129.4100000000003,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.4100000000003,0.0,0,43.94,5.99
382,US,US,Google AdWords,Generic,2024-06-11,1270.7,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.7,0.0,1,43.94,5.99
383,US,US,Google AdWords,Generic,2024-06-12,724.15,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.15,0.0,1,43.94,5.99
384,US,US,Google AdWords,Generic,2024-06-13,653.12,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.12,0.0,1,43.94,5.99
385,US,US,Google AdWords,Generic,2024-06-14,570.2499999999998,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.2499999999998,0.0,1,43.94,5.99
386,US,US,Google AdWords,Generic,2024-06-15,160.89,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.89,0.0,1,43.94,5.99
387,US,US,Google AdWords,Generic,2024-06-16,150.04999999999998,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.04999999999998,0.0,1,43.94,5.99
388,US,US,Google AdWords,Generic,2024-06-17,994.5099999999998,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.5099999999998,0.0,0,43.94,5.99
389,US,US,Google AdWords,Generic,2024-06-18,610.84,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.84,0.0,1,43.94,5.99
390,US,US,Google AdWords,Generic,2024-06-19,529.5400000000001,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.5400000000001,0.0,1,43.94,5.99
391,US,US,Google AdWords,Generic,2024-06-20,383.54999999999995,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.54999999999995,0.0,1,43.94,5.99
392,US,US,Google AdWords,Generic,2024-06-21,370.16999999999996,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.16999999999996,0.0,1,43.94,5.99
393,US,US,Google AdWords,Generic,2024-06-22,211.52,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.52,0.0,1,43.94,5.99
394,US,US,Google AdWords,Generic,2024-06-23,175.49,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.49,0.0,1,43.94,5.99
395,US,US,Google AdWords,Generic,2024-06-24,585.26,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.26,0.0,0,43.94,5.99
396,US,US,Google AdWords,Generic,2024-06-25,483.69,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.69,0.0,1,43.94,5.99
397,US,US,Google AdWords,Generic,2024-06-26,500.58,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.58,0.0,1,43.94,5.99
398,US,US,Google AdWords,Generic,2024-06-27,744.33,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.33,0.0,1,43.94,5.99
399,US,US,Google AdWords,Generic,2024-06-28,362.71000000000004,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.71000000000004,0.0,1,43.94,5.99
400,US,US,Google AdWords,Generic,2024-06-29,226.84999999999997,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.84999999999997,0.0,1,43.94,5.99
401,US,US,Google AdWords,Generic,2024-06-30,134.9,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.9,0.0,1,43.94,5.99
