ds,region,market,account_type,funnel,Identifier,X,new_funnel,generic_cost,competitor_cost,generic_cost_split,competitor_cost_split,Weekend,Month,Year,Canada_-_Brand_Apr_2024,Canada_-_Brand_Aug_2024,Canada_-_Brand_Dec_2024,Canada_-_Brand_Jul_2024,Canada_-_Brand_Jun_2024,Canada_-_Brand_May_2024,Canada_-_Brand_Nov_2024,Canada_-_Brand_Oct_2024,Canada_-_Brand_Sep_2024,Canada_-_Non_Brand_Apr_2024,Canada_-_Non_Brand_Aug_2024,Canada_-_Non_Brand_Dec_2024,Canada_-_Non_Brand_Jul_2024,Canada_-_Non_Brand_Jun_2024,Canada_-_Non_Brand_May_2024,Canada_-_Non_Brand_Nov_2024,Canada_-_Non_Brand_Oct_2024,Canada_-_Non_Brand_Sep_2024,AOV,ROAS
2024-06-01,Canada,Canada,-,Brand,L,638.01,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,638.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-01,Canada,Canada,-,Non_Brand,L,155.0,0,48.29,106.71000000000001,0.3115483870967742,0.6884516129032259,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-02,Canada,Canada,-,Brand,L,638.31,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,638.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-02,Canada,Canada,-,Non_Brand,L,68.03,0,17.759999999999998,50.269999999999996,0.261061296486844,0.738938703513156,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.03,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-03,Canada,Canada,-,Brand,L,2185.67,0,0.0,0.0,0.5,0.5,0,Jun,2024,0.0,0.0,0.0,0.0,2185.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-03,Canada,Canada,-,Non_Brand,L,606.9,0,290.92,315.98,0.48,0.52,0,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.9,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-04,Canada,Canada,-,Brand,L,2029.1099999999994,0,0.0,0.0,0.5,0.5,0,Jun,2024,0.0,0.0,0.0,0.0,2029.1099999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-04,Canada,Canada,-,Non_Brand,L,612.55,0,340.37,272.18,0.555660762386744,0.444339237613256,0,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.55,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-05,Canada,Canada,-,Brand,L,1907.81,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,1907.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-05,Canada,Canada,-,Non_Brand,L,623.55,0,297.76,325.79,0.477523855344399,0.522476144655601,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.55,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-06,Canada,Canada,-,Brand,L,1949.2199999999998,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,1949.2199999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-06,Canada,Canada,-,Non_Brand,L,437.04999999999995,0,190.39,246.66,0.4356252145063494,0.5643747854936506,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.04999999999995,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-07,Canada,Canada,-,Brand,L,1503.64,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,1503.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-07,Canada,Canada,-,Non_Brand,L,213.28000000000003,0,34.32,178.96000000000004,0.16091522880720177,0.8390847711927982,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.28000000000003,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-08,Canada,Canada,-,Brand,L,599.43,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,599.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-08,Canada,Canada,-,Non_Brand,L,58.88,0,4.47,54.41,0.07591711956521739,0.9240828804347826,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.88,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-09,Canada,Canada,-,Brand,L,597.0999999999999,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,597.0999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-09,Canada,Canada,-,Non_Brand,L,103.79,0,28.33,75.46000000000001,0.2729550052991617,0.7270449947008383,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.79,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-10,Canada,Canada,-,Brand,L,2143.91,0,0.0,0.0,0.5,0.5,0,Jun,2024,0.0,0.0,0.0,0.0,2143.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-10,Canada,Canada,-,Non_Brand,L,436.35,0,49.95,386.40000000000003,0.11447232726022688,0.8855276727397732,0,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.35,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-11,Canada,Canada,-,Brand,L,1432.81,0,0.0,0.0,0.5,0.5,0,Jun,2024,0.0,0.0,0.0,0.0,1432.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-11,Canada,Canada,-,Non_Brand,L,316.61,0,55.19,261.41999999999996,0.1743154038091027,0.8256845961908973,0,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.61,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-12,Canada,Canada,-,Brand,L,1308.13,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,1308.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-12,Canada,Canada,-,Non_Brand,L,162.26,0,47.15,115.11,0.290583014914335,0.709416985085665,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.26,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-13,Canada,Canada,-,Brand,L,1668.52,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,1668.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-13,Canada,Canada,-,Non_Brand,L,237.28999999999996,0,55.32,181.96999999999997,0.23313245395929036,0.7668675460407096,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.28999999999996,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-14,Canada,Canada,-,Brand,L,1817.32,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,1817.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-14,Canada,Canada,-,Non_Brand,L,147.96,0,32.07000000000001,115.89000000000001,0.22,0.78,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.96,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-15,Canada,Canada,-,Brand,L,842.25,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,842.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-15,Canada,Canada,-,Non_Brand,L,81.75,0,29.13,52.62,0.3563302752293578,0.6436697247706422,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.75,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-16,Canada,Canada,-,Brand,L,662.1900000000002,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,662.1900000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-16,Canada,Canada,-,Non_Brand,L,70.67,0,14.280000000000001,56.39,0.20206594028583558,0.7979340597141644,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.67,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-17,Canada,Canada,-,Brand,L,2485.32,0,0.0,0.0,0.5,0.5,0,Jun,2024,0.0,0.0,0.0,0.0,2485.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-17,Canada,Canada,-,Non_Brand,L,337.34000000000003,0,65.30000000000001,272.04,0.19357324954052293,0.8064267504594771,0,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.34000000000003,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-18,Canada,Canada,-,Brand,L,1762.3399999999997,0,0.0,0.0,0.5,0.5,0,Jun,2024,0.0,0.0,0.0,0.0,1762.3399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-18,Canada,Canada,-,Non_Brand,L,260.81000000000006,0,56.00999999999999,204.80000000000007,0.2147540355047735,0.7852459644952265,0,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.81000000000006,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-19,Canada,Canada,-,Brand,L,2028.5999999999997,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,2028.5999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-19,Canada,Canada,-,Non_Brand,L,375.02,0,76.04,298.97999999999996,0.2,0.8,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.02,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-20,Canada,Canada,-,Brand,L,2226.7999999999997,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,2226.7999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-20,Canada,Canada,-,Non_Brand,L,359.94999999999993,0,23.689999999999998,336.26,0.06581469648562299,0.934185303514377,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.94999999999993,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-21,Canada,Canada,-,Brand,L,2138.29,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,2138.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-21,Canada,Canada,-,Non_Brand,L,284.06,0,113.47,170.59,0.39945786101527847,0.6005421389847215,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.06,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-22,Canada,Canada,-,Brand,L,1043.76,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,1043.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-22,Canada,Canada,-,Non_Brand,L,80.06,0,13.71,66.35000000000001,0.17,0.83,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.06,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-23,Canada,Canada,-,Brand,L,951.0699999999999,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,951.0699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-23,Canada,Canada,-,Non_Brand,L,77.77,0,28.04,49.73,0.36055034074836056,0.6394496592516394,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.77,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-24,Canada,Canada,-,Brand,L,3325.000000000001,0,0.0,0.0,0.5,0.5,0,Jun,2024,0.0,0.0,0.0,0.0,3325.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-24,Canada,Canada,-,Non_Brand,L,311.3,0,55.730000000000004,255.57,0.17902345004818504,0.8209765499518149,0,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.3,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-25,Canada,Canada,-,Brand,L,3503.36,0,0.0,0.0,0.5,0.5,0,Jun,2024,0.0,0.0,0.0,0.0,3503.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-25,Canada,Canada,-,Non_Brand,L,278.42,0,33.53,244.89000000000004,0.12,0.88,0,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.42,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-26,Canada,Canada,-,Brand,L,3108.1,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,3108.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-26,Canada,Canada,-,Non_Brand,L,404.59000000000003,0,37.949999999999996,366.64000000000004,0.09379866037222866,0.9062013396277714,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.59000000000003,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-27,Canada,Canada,-,Brand,L,3017.4800000000005,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,3017.4800000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-27,Canada,Canada,-,Non_Brand,L,363.02000000000004,0,38.94,324.08,0.10726681725524764,0.8927331827447523,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.02000000000004,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-28,Canada,Canada,-,Brand,L,474.24,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,474.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-28,Canada,Canada,-,Non_Brand,L,66.51,0,19.22,47.29,0.2889791008870847,0.7110208991129153,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.51,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-29,Canada,Canada,-,Brand,L,985.9100000000001,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,985.9100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-29,Canada,Canada,-,Non_Brand,L,65.47,0,21.24,44.23,0.3244234000305483,0.6755765999694516,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.47,0.0,0.0,0.0,0.0,43.89,7.12
2024-06-30,Canada,Canada,-,Brand,L,1005.2100000000002,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,1005.2100000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-06-30,Canada,Canada,-,Non_Brand,L,96.16000000000001,0,11.32,84.84,0.11772046589018303,0.882279534109817,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.16000000000001,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-01,Canada,Canada,-,Brand,L,2125.1599999999994,0,0.0,0.0,0.5,0.5,0,Jul,2024,0.0,0.0,0.0,2125.1599999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-01,Canada,Canada,-,Non_Brand,L,115.97000000000001,0,15.75,100.22000000000001,0.13581098559972404,0.864189014400276,0,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.97000000000001,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-02,Canada,Canada,-,Brand,L,3667.1200000000003,0,0.0,0.0,0.5,0.5,0,Jul,2024,0.0,0.0,0.0,3667.1200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-02,Canada,Canada,-,Non_Brand,L,403.69,0,34.42,369.27000000000004,0.08526344472243552,0.9147365552775645,0,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.69,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-03,Canada,Canada,-,Brand,L,3007.8700000000003,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,3007.8700000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-03,Canada,Canada,-,Non_Brand,L,210.60999999999999,0,45.39,165.21999999999997,0.21551683205925648,0.7844831679407436,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.60999999999999,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-04,Canada,Canada,-,Brand,L,2051.9900000000002,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,2051.9900000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-04,Canada,Canada,-,Non_Brand,L,193.43,0,35.07,158.36,0.18130589877475056,0.8186941012252494,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.43,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-05,Canada,Canada,-,Brand,L,2040.9099999999996,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,2040.9099999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-05,Canada,Canada,-,Non_Brand,L,155.53,0,29.669999999999998,125.86,0.19076705458753937,0.8092329454124606,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.53,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-06,Canada,Canada,-,Brand,L,951.0300000000002,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,951.0300000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-06,Canada,Canada,-,Non_Brand,L,66.7,0,8.65,58.05,0.12968515742128936,0.8703148425787106,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-07,Canada,Canada,-,Brand,L,903.3800000000001,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,903.3800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-07,Canada,Canada,-,Non_Brand,L,52.67,0,10.96,41.709999999999994,0.20808809569014622,0.7919119043098538,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.67,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-08,Canada,Canada,-,Brand,L,2471.0100000000007,0,0.0,0.0,0.5,0.5,0,Jul,2024,0.0,0.0,0.0,2471.0100000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-08,Canada,Canada,-,Non_Brand,L,206.56,0,49.02,157.54,0.2373160340821069,0.7626839659178931,0,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.56,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-09,Canada,Canada,-,Brand,L,2259.5,0,0.0,0.0,0.5,0.5,0,Jul,2024,0.0,0.0,0.0,2259.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-09,Canada,Canada,-,Non_Brand,L,245.43000000000004,0,26.85,218.58,0.10939982887177607,0.8906001711282239,0,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.43000000000004,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-10,Canada,Canada,-,Brand,L,1693.9799999999998,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,1693.9799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-10,Canada,Canada,-,Non_Brand,L,198.54000000000002,0,25.08,173.46,0.12632215170746447,0.8736778482925356,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.54000000000002,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-11,Canada,Canada,-,Brand,L,1897.8500000000004,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,1897.8500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-11,Canada,Canada,-,Non_Brand,L,154.46,0,40.28,114.18,0.2607794898355561,0.7392205101644439,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.46,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-12,Canada,Canada,-,Brand,L,1721.5599999999997,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,1721.5599999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-12,Canada,Canada,-,Non_Brand,L,132.76999999999998,0,53.0,79.77,0.3991865632296453,0.6008134367703547,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.76999999999998,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-13,Canada,Canada,-,Brand,L,1030.13,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,1030.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-13,Canada,Canada,-,Non_Brand,L,26.3,0,6.93,19.37,0.2634980988593156,0.7365019011406844,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-14,Canada,Canada,-,Brand,L,965.8999999999999,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,965.8999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-14,Canada,Canada,-,Non_Brand,L,58.64,0,31.83,26.810000000000002,0.5428035470668485,0.4571964529331515,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.64,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-15,Canada,Canada,-,Brand,L,2027.74,0,0.0,0.0,0.5,0.5,0,Jul,2024,0.0,0.0,0.0,2027.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-15,Canada,Canada,-,Non_Brand,L,247.63,0,38.93,208.7,0.15721035415741227,0.8427896458425878,0,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.63,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-16,Canada,Canada,-,Brand,L,1998.5600000000002,0,0.0,0.0,0.5,0.5,0,Jul,2024,0.0,0.0,0.0,1998.5600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
2024-07-16,Canada,Canada,-,Non_Brand,L,258.38,0,41.92,216.45999999999998,0.16224165957117426,0.8377583404288258,0,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.38,0.0,0.0,0.0,0.0,0.0,43.89,7.12
2024-07-17,Canada,Canada,-,Brand,L,1789.46,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,1789.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32,26.36
