,iteration,Conversion Quantity
0,1,222826.0
1,2,223073.0
2,3,223128.0
3,4,223171.0
4,5,223283.0
5,6,223283.0
6,7,223283.0
7,8,223283.0
8,9,223283.0
9,10,223283.0
10,11,223283.0
11,12,223283.0
12,13,223283.0
13,14,223283.0
14,15,223283.0
15,16,223283.0
16,17,223283.0
17,18,223283.0
18,19,223283.0
19,20,223283.0
20,21,223283.0
21,22,223283.0
22,23,223283.0
23,24,223283.0
24,25,223307.0
25,26,223307.0
26,27,223307.0
27,28,223307.0
28,29,223307.0
29,30,223307.0
30,31,223307.0
31,32,223307.0
32,33,223307.0
33,34,223307.0
34,35,223307.0
35,36,223307.0
36,37,223307.0
37,38,223307.0
38,39,223307.0
39,40,223307.0
40,41,223307.0
41,42,223307.0
42,43,223307.0
43,44,223307.0
44,45,223307.0
45,46,223307.0
46,47,223307.0
47,48,223307.0
48,49,223307.0
49,50,223307.0
50,51,223307.0
51,52,223307.0
52,53,223307.0
53,54,223307.0
54,55,223307.0
55,56,223307.0
56,57,223307.0
57,58,223307.0
58,59,223307.0
59,60,223307.0
60,61,223307.0
61,62,223307.0
62,63,223307.0
63,64,223307.0
64,65,223307.0
65,66,223307.0
66,67,223307.0
67,68,223307.0
68,69,223307.0
69,70,223307.0
70,71,223307.0
71,72,223307.0
72,73,223307.0
73,74,223307.0
74,75,223307.0
75,76,223307.0
76,77,223307.0
77,78,223307.0
78,79,223307.0
79,80,223307.0
80,81,223307.0
81,82,223307.0
82,83,223307.0
83,84,223307.0
84,85,223307.0
85,86,223307.0
86,87,223307.0
87,88,223307.0
88,89,223307.0
89,90,223307.0
90,91,223307.0
91,92,223307.0
92,93,223307.0
93,94,223307.0
94,95,223307.0
95,96,223307.0
96,97,223307.0
97,98,223307.0
98,99,223307.0
99,100,223307.0
100,101,223307.0
101,102,223373.0
102,103,223373.0
103,104,223373.0
104,105,223373.0
105,106,223373.0
106,107,223373.0
107,108,223373.0
108,109,223373.0
109,110,223373.0
110,111,223373.0
111,112,223373.0
112,113,223373.0
113,114,223373.0
114,115,223373.0
115,116,223373.0
116,117,223373.0
117,118,223373.0
118,119,223373.0
119,120,223373.0
120,121,223373.0
121,122,223373.0
122,123,223373.0
123,124,223373.0
124,125,223373.0
125,126,223373.0
126,127,223373.0
127,128,223373.0
128,129,223373.0
129,130,223373.0
130,131,223373.0
131,132,223373.0
132,133,223373.0
133,134,223373.0
134,135,223373.0
135,136,223373.0
136,137,223373.0
137,138,223373.0
138,139,223373.0
139,140,223373.0
140,141,223373.0
141,142,223373.0
142,143,223373.0
143,144,223373.0
144,145,223373.0
145,146,223373.0
146,147,223373.0
147,148,223373.0
148,149,223373.0
149,150,223373.0
