,variable_splits,pos
0,Germany_Desktop_-_Apr_2024,1.1903468868123694
1,Germany_Desktop_-_May_2024,1.1877877180008842
2,Germany_Desktop_-_Jun_2024,0.9694585607940753
3,Germany_Desktop_-_Jul_2024,1.1774123091930464
4,Germany_Desktop_-_Aug_2024,0.8677244521902572
5,Germany_Desktop_-_Sep_2024,1.158992354337707
6,Germany_Desktop_-_Oct_2024,1.1622194987493737
7,Germany_Desktop_-_Nov_2024,0.7737026156210863
8,Germany_Desktop_-_Dec_2024,1.179404402449531
9,Germany_Mobile_&_Tablet_-_Apr_2024,0.8632356439351261
10,Germany_Mobile_&_Tablet_-_May_2024,0.8777123218398883
11,Germany_Mobile_&_Tablet_-_Jun_2024,0.9990902453907673
12,Germany_Mobile_&_Tablet_-_Jul_2024,0.9490072443705108
13,Germany_Mobile_&_Tablet_-_Aug_2024,0.9827066269398176
14,Germany_Mobile_&_Tablet_-_Sep_2024,0.8326769882391959
15,Germany_Mobile_&_Tablet_-_Oct_2024,0.8720193722558945
16,Germany_Mobile_&_Tablet_-_Nov_2024,0.7270029387619568
17,Germany_Mobile_&_Tablet_-_Dec_2024,0.8234356084485264
