,iteration,Conversion Quantity
0,1,184319.0
1,2,185339.0
2,3,185582.0
3,4,185691.0
4,5,185692.0
5,6,186122.0
6,7,186122.0
7,8,186122.0
8,9,186122.0
9,10,186122.0
10,11,186122.0
11,12,186122.0
12,13,186122.0
13,14,186122.0
14,15,186126.0
15,16,186126.0
16,17,186126.0
17,18,186126.0
18,19,186126.0
19,20,186126.0
20,21,186126.0
21,22,186293.0
22,23,186293.0
23,24,186293.0
24,25,186293.0
25,26,186293.0
26,27,186444.0
27,28,186444.0
28,29,186444.0
29,30,186444.0
30,31,186444.0
31,32,186444.0
32,33,186444.0
33,34,186444.0
34,35,186444.0
35,36,186444.0
36,37,186444.0
37,38,186444.0
38,39,186444.0
39,40,186444.0
40,41,186444.0
41,42,186444.0
42,43,186444.0
43,44,186444.0
44,45,186444.0
45,46,186444.0
46,47,186444.0
47,48,186444.0
48,49,186444.0
49,50,186444.0
50,51,186444.0
51,52,186444.0
52,53,186444.0
53,54,186444.0
54,55,186444.0
55,56,186444.0
56,57,186444.0
57,58,186444.0
58,59,186444.0
59,60,186444.0
60,61,186444.0
61,62,186444.0
62,63,186444.0
63,64,186444.0
64,65,186444.0
65,66,186444.0
66,67,186444.0
67,68,186444.0
68,69,186444.0
69,70,186444.0
70,71,186444.0
71,72,186444.0
72,73,186444.0
73,74,186444.0
74,75,186444.0
75,76,186444.0
76,77,186444.0
77,78,186444.0
78,79,186444.0
79,80,186444.0
80,81,186444.0
81,82,186444.0
82,83,186444.0
83,84,186444.0
84,85,186444.0
85,86,186444.0
86,87,186444.0
87,88,186444.0
88,89,186444.0
89,90,186444.0
90,91,186444.0
91,92,186444.0
92,93,186444.0
93,94,186444.0
94,95,186504.0
95,96,186504.0
96,97,186504.0
97,98,186504.0
98,99,186504.0
99,100,186504.0
100,101,186504.0
101,102,186504.0
102,103,186504.0
103,104,186541.0
104,105,186541.0
105,106,186541.0
106,107,186541.0
107,108,186541.0
108,109,186541.0
109,110,186541.0
110,111,186541.0
111,112,186541.0
112,113,186541.0
113,114,186541.0
114,115,186541.0
115,116,186541.0
116,117,186541.0
117,118,186541.0
118,119,186541.0
119,120,186541.0
120,121,186541.0
121,122,186541.0
122,123,186573.0
123,124,186573.0
124,125,186573.0
125,126,186612.0
126,127,186612.0
127,128,186612.0
128,129,186612.0
129,130,186612.0
130,131,186612.0
131,132,186653.0
132,133,186653.0
133,134,186653.0
134,135,186653.0
135,136,186653.0
136,137,186653.0
137,138,186653.0
138,139,186653.0
139,140,186653.0
140,141,186653.0
141,142,186653.0
142,143,186663.0
143,144,186663.0
144,145,186663.0
145,146,186663.0
146,147,186663.0
147,148,186663.0
148,149,186663.0
149,150,186663.0
