,variable_splits,pos
0,UK_Desktop_-_Apr_2024,1.1060424426649993
1,UK_Desktop_-_May_2024,1.1743549799773707
2,UK_Desktop_-_Jun_2024,0.9913288784205648
3,UK_Desktop_-_Jul_2024,1.06265397289144
4,UK_Desktop_-_Aug_2024,0.9310030518402658
5,UK_Desktop_-_Sep_2024,0.9988078421794784
6,UK_Desktop_-_Oct_2024,1.004724411242472
7,UK_Desktop_-_Nov_2024,1.14173807353866
8,UK_Desktop_-_Dec_2024,1.16533058951611
9,UK_Mobile_&_Tablet_-_Apr_2024,0.9015616596229848
10,UK_Mobile_&_Tablet_-_May_2024,0.806519202419003
11,UK_Mobile_&_Tablet_-_Jun_2024,0.9313010385281494
12,UK_Mobile_&_Tablet_-_Jul_2024,0.9971690921232114
13,UK_Mobile_&_Tablet_-_Aug_2024,0.8939354951878695
14,UK_Mobile_&_Tablet_-_Sep_2024,1.0128572053206322
15,UK_Mobile_&_Tablet_-_Oct_2024,0.906611934788126
16,UK_Mobile_&_Tablet_-_Nov_2024,0.8493195082939393
17,UK_Mobile_&_Tablet_-_Dec_2024,0.9136764479118884
