,decisionVariableArray,Input Weight,totay_yhat,iter,Date
0,UK_Desktop_-_Apr_2024,5.237084870697558,-186298.0,1,06.06.2024 03:44:36
1,UK_Desktop_-_May_2024,5.237084870697558,-186298.0,1,06.06.2024 03:44:36
2,UK_Desktop_-_Jun_2024,0.7607489026853258,-186298.0,1,06.06.2024 03:44:36
3,UK_Desktop_-_Jul_2024,0.7607489026853258,-186298.0,1,06.06.2024 03:44:36
4,UK_Desktop_-_Aug_2024,0.7607489026853258,-186298.0,1,06.06.2024 03:44:36
5,UK_Desktop_-_Sep_2024,0.7607489026853258,-186298.0,1,06.06.2024 03:44:36
6,UK_Desktop_-_Oct_2024,0.7607489026853258,-186298.0,1,06.06.2024 03:44:36
7,UK_Desktop_-_Nov_2024,0.7987863478195921,-186298.0,1,06.06.2024 03:44:36
8,UK_Desktop_-_Dec_2024,0.7607489026853258,-186298.0,1,06.06.2024 03:44:36
9,UK_Mobile_&_Tablet_-_Apr_2024,5.237084870697558,-186298.0,1,06.06.2024 03:44:36
10,UK_Mobile_&_Tablet_-_May_2024,5.237084870697558,-186298.0,1,06.06.2024 03:44:36
11,UK_Mobile_&_Tablet_-_Jun_2024,0.7607489026853258,-186298.0,1,06.06.2024 03:44:36
12,UK_Mobile_&_Tablet_-_Jul_2024,0.7607489026853258,-186298.0,1,06.06.2024 03:44:36
13,UK_Mobile_&_Tablet_-_Aug_2024,0.7607489026853258,-186298.0,1,06.06.2024 03:44:36
14,UK_Mobile_&_Tablet_-_Sep_2024,0.7607489026853258,-186298.0,1,06.06.2024 03:44:36
15,UK_Mobile_&_Tablet_-_Oct_2024,0.7607489026853258,-186298.0,1,06.06.2024 03:44:36
16,UK_Mobile_&_Tablet_-_Nov_2024,0.7987863478195921,-186298.0,1,06.06.2024 03:44:36
17,UK_Mobile_&_Tablet_-_Dec_2024,0.7607489026853258,-186298.0,1,06.06.2024 03:44:36
0,UK_Desktop_-_Apr_2024,5.237084870697558,-186298.0,2,06.06.2024 03:44:38
1,UK_Desktop_-_May_2024,5.237084870697558,-186298.0,2,06.06.2024 03:44:38
2,UK_Desktop_-_Jun_2024,0.7607489026853258,-186298.0,2,06.06.2024 03:44:38
3,UK_Desktop_-_Jul_2024,0.7607489026853258,-186298.0,2,06.06.2024 03:44:38
4,UK_Desktop_-_Aug_2024,0.7607489026853258,-186298.0,2,06.06.2024 03:44:38
5,UK_Desktop_-_Sep_2024,0.7607489026853258,-186298.0,2,06.06.2024 03:44:38
6,UK_Desktop_-_Oct_2024,0.7607489026853258,-186298.0,2,06.06.2024 03:44:38
7,UK_Desktop_-_Nov_2024,0.7987863478195921,-186298.0,2,06.06.2024 03:44:38
8,UK_Desktop_-_Dec_2024,0.7607489026853258,-186298.0,2,06.06.2024 03:44:38
9,UK_Mobile_&_Tablet_-_Apr_2024,5.237084870697558,-186298.0,2,06.06.2024 03:44:38
10,UK_Mobile_&_Tablet_-_May_2024,5.237084870697558,-186298.0,2,06.06.2024 03:44:38
11,UK_Mobile_&_Tablet_-_Jun_2024,0.7607489026853258,-186298.0,2,06.06.2024 03:44:38
12,UK_Mobile_&_Tablet_-_Jul_2024,0.7607489026853258,-186298.0,2,06.06.2024 03:44:38
13,UK_Mobile_&_Tablet_-_Aug_2024,0.7607489026853258,-186298.0,2,06.06.2024 03:44:38
14,UK_Mobile_&_Tablet_-_Sep_2024,0.7607489026853258,-186298.0,2,06.06.2024 03:44:38
15,UK_Mobile_&_Tablet_-_Oct_2024,0.7607489026853258,-186298.0,2,06.06.2024 03:44:38
16,UK_Mobile_&_Tablet_-_Nov_2024,0.7987863478195921,-186298.0,2,06.06.2024 03:44:38
17,UK_Mobile_&_Tablet_-_Dec_2024,0.7607489026853258,-186298.0,2,06.06.2024 03:44:38
0,UK_Desktop_-_Apr_2024,5.237084870697558,-186298.0,3,06.06.2024 03:44:39
1,UK_Desktop_-_May_2024,5.237084870697558,-186298.0,3,06.06.2024 03:44:39
2,UK_Desktop_-_Jun_2024,0.7607489026853258,-186298.0,3,06.06.2024 03:44:39
3,UK_Desktop_-_Jul_2024,0.7607489026853258,-186298.0,3,06.06.2024 03:44:39
4,UK_Desktop_-_Aug_2024,0.7607489026853258,-186298.0,3,06.06.2024 03:44:39
5,UK_Desktop_-_Sep_2024,0.7607489026853258,-186298.0,3,06.06.2024 03:44:39
6,UK_Desktop_-_Oct_2024,0.7607489026853258,-186298.0,3,06.06.2024 03:44:39
7,UK_Desktop_-_Nov_2024,0.7987863478195921,-186298.0,3,06.06.2024 03:44:39
8,UK_Desktop_-_Dec_2024,0.7607489026853258,-186298.0,3,06.06.2024 03:44:39
9,UK_Mobile_&_Tablet_-_Apr_2024,5.237084870697558,-186298.0,3,06.06.2024 03:44:39
10,UK_Mobile_&_Tablet_-_May_2024,5.237084870697558,-186298.0,3,06.06.2024 03:44:39
11,UK_Mobile_&_Tablet_-_Jun_2024,0.7607489026853258,-186298.0,3,06.06.2024 03:44:39
12,UK_Mobile_&_Tablet_-_Jul_2024,0.7607489026853258,-186298.0,3,06.06.2024 03:44:39
13,UK_Mobile_&_Tablet_-_Aug_2024,0.7607489026853258,-186298.0,3,06.06.2024 03:44:39
14,UK_Mobile_&_Tablet_-_Sep_2024,0.7607489026853258,-186298.0,3,06.06.2024 03:44:39
15,UK_Mobile_&_Tablet_-_Oct_2024,0.7607489026853258,-186298.0,3,06.06.2024 03:44:39
16,UK_Mobile_&_Tablet_-_Nov_2024,0.7987863478195921,-186298.0,3,06.06.2024 03:44:39
17,UK_Mobile_&_Tablet_-_Dec_2024,0.7607489026853258,-186298.0,3,06.06.2024 03:44:39
0,UK_Desktop_-_Apr_2024,5.237084870697558,-186298.0,4,06.06.2024 03:44:41
1,UK_Desktop_-_May_2024,5.237084870697558,-186298.0,4,06.06.2024 03:44:41
2,UK_Desktop_-_Jun_2024,0.7607489026853258,-186298.0,4,06.06.2024 03:44:41
3,UK_Desktop_-_Jul_2024,0.7607489026853258,-186298.0,4,06.06.2024 03:44:41
4,UK_Desktop_-_Aug_2024,0.7607489026853258,-186298.0,4,06.06.2024 03:44:41
5,UK_Desktop_-_Sep_2024,0.7607489026853258,-186298.0,4,06.06.2024 03:44:41
6,UK_Desktop_-_Oct_2024,0.7607489026853258,-186298.0,4,06.06.2024 03:44:41
7,UK_Desktop_-_Nov_2024,0.7987863478195921,-186298.0,4,06.06.2024 03:44:41
8,UK_Desktop_-_Dec_2024,0.7607489026853258,-186298.0,4,06.06.2024 03:44:41
9,UK_Mobile_&_Tablet_-_Apr_2024,5.237084870697558,-186298.0,4,06.06.2024 03:44:41
10,UK_Mobile_&_Tablet_-_May_2024,5.237084870697558,-186298.0,4,06.06.2024 03:44:41
11,UK_Mobile_&_Tablet_-_Jun_2024,0.7607489026853258,-186298.0,4,06.06.2024 03:44:41
12,UK_Mobile_&_Tablet_-_Jul_2024,0.7607489026853258,-186298.0,4,06.06.2024 03:44:41
13,UK_Mobile_&_Tablet_-_Aug_2024,0.7607489026853258,-186298.0,4,06.06.2024 03:44:41
14,UK_Mobile_&_Tablet_-_Sep_2024,0.7607489026853258,-186298.0,4,06.06.2024 03:44:41
15,UK_Mobile_&_Tablet_-_Oct_2024,0.7607489026853258,-186298.0,4,06.06.2024 03:44:41
16,UK_Mobile_&_Tablet_-_Nov_2024,0.7987863478195921,-186298.0,4,06.06.2024 03:44:41
17,UK_Mobile_&_Tablet_-_Dec_2024,0.7607489026853258,-186298.0,4,06.06.2024 03:44:41
0,UK_Desktop_-_Apr_2024,5.237084870697558,-186298.0,5,06.06.2024 03:44:42
1,UK_Desktop_-_May_2024,5.237084870697558,-186298.0,5,06.06.2024 03:44:42
2,UK_Desktop_-_Jun_2024,0.7607489026853258,-186298.0,5,06.06.2024 03:44:42
3,UK_Desktop_-_Jul_2024,0.7607489026853258,-186298.0,5,06.06.2024 03:44:42
4,UK_Desktop_-_Aug_2024,0.7607489026853258,-186298.0,5,06.06.2024 03:44:42
5,UK_Desktop_-_Sep_2024,0.7607489026853258,-186298.0,5,06.06.2024 03:44:42
6,UK_Desktop_-_Oct_2024,0.7607489026853258,-186298.0,5,06.06.2024 03:44:42
7,UK_Desktop_-_Nov_2024,0.7987863478195921,-186298.0,5,06.06.2024 03:44:42
