,decisionVariableArray,Input Weight,totay_yhat,iter,Date
0,UK_Desktop_-_Apr_2024,0.7445413818781119,-125305.0,1,05.28.2024 17:13:17
1,UK_Desktop_-_May_2024,0.7445413818781119,-125305.0,1,05.28.2024 17:13:17
2,UK_Desktop_-_Jun_2024,0.13413706403810874,-125305.0,1,05.28.2024 17:13:17
3,UK_Desktop_-_Jul_2024,0.13413706403810874,-125305.0,1,05.28.2024 17:13:17
4,UK_Desktop_-_Aug_2024,0.13413706403810874,-125305.0,1,05.28.2024 17:13:17
5,UK_Desktop_-_Sep_2024,0.13413706403810874,-125305.0,1,05.28.2024 17:13:17
6,UK_Desktop_-_Oct_2024,0.13413706403810874,-125305.0,1,05.28.2024 17:13:17
7,UK_Desktop_-_Nov_2024,0.13413706403810874,-125305.0,1,05.28.2024 17:13:17
8,UK_Desktop_-_Dec_2024,0.13413706403810874,-125305.0,1,05.28.2024 17:13:17
9,UK_Mobile_&_Tablet_-_Apr_2024,0.7445413818781119,-125305.0,1,05.28.2024 17:13:17
10,UK_Mobile_&_Tablet_-_May_2024,0.7445413818781119,-125305.0,1,05.28.2024 17:13:17
11,UK_Mobile_&_Tablet_-_Jun_2024,0.13413706403810874,-125305.0,1,05.28.2024 17:13:17
12,UK_Mobile_&_Tablet_-_Jul_2024,0.13413706403810874,-125305.0,1,05.28.2024 17:13:17
13,UK_Mobile_&_Tablet_-_Aug_2024,0.13413706403810874,-125305.0,1,05.28.2024 17:13:17
14,UK_Mobile_&_Tablet_-_Sep_2024,0.13413706403810874,-125305.0,1,05.28.2024 17:13:17
15,UK_Mobile_&_Tablet_-_Oct_2024,0.13413706403810874,-125305.0,1,05.28.2024 17:13:17
16,UK_Mobile_&_Tablet_-_Nov_2024,0.13413706403810874,-125305.0,1,05.28.2024 17:13:17
17,UK_Mobile_&_Tablet_-_Dec_2024,0.13413706403810874,-125305.0,1,05.28.2024 17:13:17
0,UK_Desktop_-_Apr_2024,0.7445413818781119,-125305.0,2,05.28.2024 17:13:20
1,UK_Desktop_-_May_2024,0.7445413818781119,-125305.0,2,05.28.2024 17:13:20
2,UK_Desktop_-_Jun_2024,0.13413706403810874,-125305.0,2,05.28.2024 17:13:20
3,UK_Desktop_-_Jul_2024,0.13413706403810874,-125305.0,2,05.28.2024 17:13:20
4,UK_Desktop_-_Aug_2024,0.13413706403810874,-125305.0,2,05.28.2024 17:13:20
5,UK_Desktop_-_Sep_2024,0.13413706403810874,-125305.0,2,05.28.2024 17:13:20
6,UK_Desktop_-_Oct_2024,0.13413706403810874,-125305.0,2,05.28.2024 17:13:20
7,UK_Desktop_-_Nov_2024,0.13413706403810874,-125305.0,2,05.28.2024 17:13:20
8,UK_Desktop_-_Dec_2024,0.13413706403810874,-125305.0,2,05.28.2024 17:13:20
9,UK_Mobile_&_Tablet_-_Apr_2024,0.7445413818781119,-125305.0,2,05.28.2024 17:13:20
10,UK_Mobile_&_Tablet_-_May_2024,0.7445413818781119,-125305.0,2,05.28.2024 17:13:20
11,UK_Mobile_&_Tablet_-_Jun_2024,0.13413706403810874,-125305.0,2,05.28.2024 17:13:20
12,UK_Mobile_&_Tablet_-_Jul_2024,0.13413706403810874,-125305.0,2,05.28.2024 17:13:20
13,UK_Mobile_&_Tablet_-_Aug_2024,0.13413706403810874,-125305.0,2,05.28.2024 17:13:20
14,UK_Mobile_&_Tablet_-_Sep_2024,0.13413706403810874,-125305.0,2,05.28.2024 17:13:20
15,UK_Mobile_&_Tablet_-_Oct_2024,0.13413706403810874,-125305.0,2,05.28.2024 17:13:20
16,UK_Mobile_&_Tablet_-_Nov_2024,0.13413706403810874,-125305.0,2,05.28.2024 17:13:20
17,UK_Mobile_&_Tablet_-_Dec_2024,0.13413706403810874,-125305.0,2,05.28.2024 17:13:20
0,UK_Desktop_-_Apr_2024,0.7445413818781119,-125305.0,3,05.28.2024 17:13:23
1,UK_Desktop_-_May_2024,0.7445413818781119,-125305.0,3,05.28.2024 17:13:23
2,UK_Desktop_-_Jun_2024,0.13413706403810874,-125305.0,3,05.28.2024 17:13:23
3,UK_Desktop_-_Jul_2024,0.13413706403810874,-125305.0,3,05.28.2024 17:13:23
4,UK_Desktop_-_Aug_2024,0.13413706403810874,-125305.0,3,05.28.2024 17:13:23
5,UK_Desktop_-_Sep_2024,0.13413706403810874,-125305.0,3,05.28.2024 17:13:23
6,UK_Desktop_-_Oct_2024,0.13413706403810874,-125305.0,3,05.28.2024 17:13:23
7,UK_Desktop_-_Nov_2024,0.13413706403810874,-125305.0,3,05.28.2024 17:13:23
8,UK_Desktop_-_Dec_2024,0.13413706403810874,-125305.0,3,05.28.2024 17:13:23
9,UK_Mobile_&_Tablet_-_Apr_2024,0.7445413818781119,-125305.0,3,05.28.2024 17:13:23
10,UK_Mobile_&_Tablet_-_May_2024,0.7445413818781119,-125305.0,3,05.28.2024 17:13:23
11,UK_Mobile_&_Tablet_-_Jun_2024,0.13413706403810874,-125305.0,3,05.28.2024 17:13:23
12,UK_Mobile_&_Tablet_-_Jul_2024,0.13413706403810874,-125305.0,3,05.28.2024 17:13:23
13,UK_Mobile_&_Tablet_-_Aug_2024,0.13413706403810874,-125305.0,3,05.28.2024 17:13:23
14,UK_Mobile_&_Tablet_-_Sep_2024,0.13413706403810874,-125305.0,3,05.28.2024 17:13:23
15,UK_Mobile_&_Tablet_-_Oct_2024,0.13413706403810874,-125305.0,3,05.28.2024 17:13:23
16,UK_Mobile_&_Tablet_-_Nov_2024,0.13413706403810874,-125305.0,3,05.28.2024 17:13:23
17,UK_Mobile_&_Tablet_-_Dec_2024,0.13413706403810874,-125305.0,3,05.28.2024 17:13:23
0,UK_Desktop_-_Apr_2024,0.7445413818781119,-125305.0,4,05.28.2024 17:13:26
1,UK_Desktop_-_May_2024,0.7445413818781119,-125305.0,4,05.28.2024 17:13:26
2,UK_Desktop_-_Jun_2024,0.13413706403810874,-125305.0,4,05.28.2024 17:13:26
3,UK_Desktop_-_Jul_2024,0.13413706403810874,-125305.0,4,05.28.2024 17:13:26
4,UK_Desktop_-_Aug_2024,0.13413706403810874,-125305.0,4,05.28.2024 17:13:26
5,UK_Desktop_-_Sep_2024,0.13413706403810874,-125305.0,4,05.28.2024 17:13:26
6,UK_Desktop_-_Oct_2024,0.13413706403810874,-125305.0,4,05.28.2024 17:13:26
7,UK_Desktop_-_Nov_2024,0.13413706403810874,-125305.0,4,05.28.2024 17:13:26
8,UK_Desktop_-_Dec_2024,0.13413706403810874,-125305.0,4,05.28.2024 17:13:26
9,UK_Mobile_&_Tablet_-_Apr_2024,0.7445413818781119,-125305.0,4,05.28.2024 17:13:26
10,UK_Mobile_&_Tablet_-_May_2024,0.7445413818781119,-125305.0,4,05.28.2024 17:13:26
11,UK_Mobile_&_Tablet_-_Jun_2024,0.13413706403810874,-125305.0,4,05.28.2024 17:13:26
