,decisionVariableArray,Input Weight,totay_yhat,iter,Date
0,UK_Desktop_-_Apr_2024,5.249860357039627,-186663.0,1,05.30.2024 19:42:08
1,UK_Desktop_-_May_2024,5.574107662288502,-186663.0,1,05.30.2024 19:42:08
2,UK_Desktop_-_Jun_2024,0.7370992406351025,-186663.0,1,05.30.2024 19:42:08
3,UK_Desktop_-_Jul_2024,0.7901327738218609,-186663.0,1,05.30.2024 19:42:08
4,UK_Desktop_-_Aug_2024,0.692244175952765,-186663.0,1,05.30.2024 19:42:08
5,UK_Desktop_-_Sep_2024,0.742660198887641,-186663.0,1,05.30.2024 19:42:08
6,UK_Desktop_-_Oct_2024,0.7470594438389694,-186663.0,1,05.30.2024 19:42:08
7,UK_Desktop_-_Nov_2024,0.8489354898551624,-186663.0,1,05.30.2024 19:42:08
8,UK_Desktop_-_Dec_2024,0.866477625457382,-186663.0,1,05.30.2024 19:42:08
9,UK_Mobile_&_Tablet_-_Apr_2024,4.279286791994406,-186663.0,1,05.30.2024 19:42:08
10,UK_Mobile_&_Tablet_-_May_2024,3.8281651993106927,-186663.0,1,05.30.2024 19:42:08
11,UK_Mobile_&_Tablet_-_Jun_2024,0.6924657429484813,-186663.0,1,05.30.2024 19:42:08
12,UK_Mobile_&_Tablet_-_Jul_2024,0.7414417118160349,-186663.0,1,05.30.2024 19:42:08
13,UK_Mobile_&_Tablet_-_Aug_2024,0.6646827193509849,-186663.0,1,05.30.2024 19:42:08
14,UK_Mobile_&_Tablet_-_Sep_2024,0.7531065554179285,-186663.0,1,05.30.2024 19:42:08
15,UK_Mobile_&_Tablet_-_Oct_2024,0.6741082432176887,-186663.0,1,05.30.2024 19:42:08
16,UK_Mobile_&_Tablet_-_Nov_2024,0.6315086529280456,-186663.0,1,05.30.2024 19:42:08
17,UK_Mobile_&_Tablet_-_Dec_2024,0.6793610380997246,-186663.0,1,05.30.2024 19:42:08
0,UK_Desktop_-_Apr_2024,5.249860357039627,-186663.0,2,05.30.2024 19:42:09
1,UK_Desktop_-_May_2024,5.574107662288502,-186663.0,2,05.30.2024 19:42:09
2,UK_Desktop_-_Jun_2024,0.7370992406351025,-186663.0,2,05.30.2024 19:42:09
3,UK_Desktop_-_Jul_2024,0.7901327738218609,-186663.0,2,05.30.2024 19:42:09
4,UK_Desktop_-_Aug_2024,0.692244175952765,-186663.0,2,05.30.2024 19:42:09
5,UK_Desktop_-_Sep_2024,0.742660198887641,-186663.0,2,05.30.2024 19:42:09
6,UK_Desktop_-_Oct_2024,0.7470594438389694,-186663.0,2,05.30.2024 19:42:09
7,UK_Desktop_-_Nov_2024,0.8489354898551624,-186663.0,2,05.30.2024 19:42:09
8,UK_Desktop_-_Dec_2024,0.866477625457382,-186663.0,2,05.30.2024 19:42:09
9,UK_Mobile_&_Tablet_-_Apr_2024,4.279286791994406,-186663.0,2,05.30.2024 19:42:09
10,UK_Mobile_&_Tablet_-_May_2024,3.8281651993106927,-186663.0,2,05.30.2024 19:42:09
11,UK_Mobile_&_Tablet_-_Jun_2024,0.6924657429484813,-186663.0,2,05.30.2024 19:42:09
12,UK_Mobile_&_Tablet_-_Jul_2024,0.7414417118160349,-186663.0,2,05.30.2024 19:42:09
13,UK_Mobile_&_Tablet_-_Aug_2024,0.6646827193509849,-186663.0,2,05.30.2024 19:42:09
14,UK_Mobile_&_Tablet_-_Sep_2024,0.7531065554179285,-186663.0,2,05.30.2024 19:42:09
15,UK_Mobile_&_Tablet_-_Oct_2024,0.6741082432176887,-186663.0,2,05.30.2024 19:42:09
16,UK_Mobile_&_Tablet_-_Nov_2024,0.6315086529280456,-186663.0,2,05.30.2024 19:42:09
17,UK_Mobile_&_Tablet_-_Dec_2024,0.6793610380997246,-186663.0,2,05.30.2024 19:42:09
0,UK_Desktop_-_Apr_2024,5.249860357039627,-186663.0,3,05.30.2024 19:42:11
1,UK_Desktop_-_May_2024,5.574107662288502,-186663.0,3,05.30.2024 19:42:11
2,UK_Desktop_-_Jun_2024,0.7370992406351025,-186663.0,3,05.30.2024 19:42:11
3,UK_Desktop_-_Jul_2024,0.7901327738218609,-186663.0,3,05.30.2024 19:42:11
4,UK_Desktop_-_Aug_2024,0.692244175952765,-186663.0,3,05.30.2024 19:42:11
5,UK_Desktop_-_Sep_2024,0.742660198887641,-186663.0,3,05.30.2024 19:42:11
6,UK_Desktop_-_Oct_2024,0.7470594438389694,-186663.0,3,05.30.2024 19:42:11
7,UK_Desktop_-_Nov_2024,0.8489354898551624,-186663.0,3,05.30.2024 19:42:11
8,UK_Desktop_-_Dec_2024,0.866477625457382,-186663.0,3,05.30.2024 19:42:11
9,UK_Mobile_&_Tablet_-_Apr_2024,4.279286791994406,-186663.0,3,05.30.2024 19:42:11
10,UK_Mobile_&_Tablet_-_May_2024,3.8281651993106927,-186663.0,3,05.30.2024 19:42:11
11,UK_Mobile_&_Tablet_-_Jun_2024,0.6924657429484813,-186663.0,3,05.30.2024 19:42:11
12,UK_Mobile_&_Tablet_-_Jul_2024,0.7414417118160349,-186663.0,3,05.30.2024 19:42:11
13,UK_Mobile_&_Tablet_-_Aug_2024,0.6646827193509849,-186663.0,3,05.30.2024 19:42:11
14,UK_Mobile_&_Tablet_-_Sep_2024,0.7531065554179285,-186663.0,3,05.30.2024 19:42:11
15,UK_Mobile_&_Tablet_-_Oct_2024,0.6741082432176887,-186663.0,3,05.30.2024 19:42:11
16,UK_Mobile_&_Tablet_-_Nov_2024,0.6315086529280456,-186663.0,3,05.30.2024 19:42:11
17,UK_Mobile_&_Tablet_-_Dec_2024,0.6793610380997246,-186663.0,3,05.30.2024 19:42:11
0,UK_Desktop_-_Apr_2024,5.249860357039627,-186663.0,4,05.30.2024 19:42:13
1,UK_Desktop_-_May_2024,5.574107662288502,-186663.0,4,05.30.2024 19:42:13
2,UK_Desktop_-_Jun_2024,0.7370992406351025,-186663.0,4,05.30.2024 19:42:13
3,UK_Desktop_-_Jul_2024,0.7901327738218609,-186663.0,4,05.30.2024 19:42:13
4,UK_Desktop_-_Aug_2024,0.692244175952765,-186663.0,4,05.30.2024 19:42:13
5,UK_Desktop_-_Sep_2024,0.742660198887641,-186663.0,4,05.30.2024 19:42:13
6,UK_Desktop_-_Oct_2024,0.7470594438389694,-186663.0,4,05.30.2024 19:42:13
7,UK_Desktop_-_Nov_2024,0.8489354898551624,-186663.0,4,05.30.2024 19:42:13
8,UK_Desktop_-_Dec_2024,0.866477625457382,-186663.0,4,05.30.2024 19:42:13
9,UK_Mobile_&_Tablet_-_Apr_2024,4.279286791994406,-186663.0,4,05.30.2024 19:42:13
10,UK_Mobile_&_Tablet_-_May_2024,3.8281651993106927,-186663.0,4,05.30.2024 19:42:13
