,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,power,growth,MAPE,period_AE
0,Mexico,-,Brand,183,0.05,10.0,0.1,additive,na,na,default,na,na,na,na,na,na,na,logistic,35.68,28.12
0,Mexico,-,Brand,183,0.05,10.0,0.1,additive,na,additive,na,na,na,na,na,na,na,na,linear,8.95,6.75
0,Mexico,-,Brand,183,0.05,10.0,0.1,additive,na,additive,default,na,na,na,na,na,na,na,linear,8.95,6.75
0,Mexico,-,Brand,183,0.05,10.0,0.1,additive,na,na,customized,na,na,na,na,na,na,na,logistic,35.68,28.12
0,Mexico,-,Brand,183,0.05,10.0,0.1,additive,na,additive,customized,na,na,na,na,na,na,na,linear,8.95,6.75
0,Mexico,-,Brand,183,0.05,10.0,0.1,additive,na,additive,na,na,na,na,na,na,na,na,logistic,34.14,25.919999999999998
0,Mexico,-,Brand,183,0.05,10.0,0.1,additive,na,multiplicative,na,na,na,na,na,na,na,na,linear,10.41,1.8800000000000001
0,Mexico,-,Brand,183,0.05,10.0,0.1,additive,na,additive,default,na,na,na,na,na,na,na,logistic,34.14,25.919999999999998
0,Mexico,-,Brand,183,0.05,10.0,0.1,additive,na,additive,customized,na,na,na,na,na,na,na,logistic,34.14,25.919999999999998
0,Mexico,-,Brand,183,0.05,10.0,0.1,additive,na,multiplicative,default,na,na,na,na,na,na,na,linear,10.41,1.8800000000000001
0,Mexico,-,Brand,183,0.05,10.0,0.1,additive,na,multiplicative,customized,na,na,na,na,na,na,na,linear,10.41,1.8800000000000001
0,Mexico,-,Brand,183,0.05,10.0,0.1,additive,na,multiplicative,na,na,na,na,na,na,na,na,logistic,36.85,31.419999999999998
0,Mexico,-,Brand,183,0.05,10.0,0.1,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,10.22,6.13
0,Mexico,-,Brand,183,0.05,10.0,0.1,additive,na,multiplicative,default,na,na,na,na,na,na,na,logistic,36.85,31.419999999999998
0,Mexico,-,Brand,183,0.05,10.0,0.1,additive,na,multiplicative,customized,na,na,na,na,na,na,na,logistic,36.85,31.419999999999998
0,Mexico,-,Brand,183,0.05,10.0,0.1,multiplicative,na,na,default,na,na,na,na,na,na,na,linear,10.22,6.13
0,Mexico,-,Brand,183,0.05,10.0,0.1,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,29.09,2.64
0,Mexico,-,Brand,183,0.05,10.0,0.1,multiplicative,na,na,customized,na,na,na,na,na,na,na,linear,10.22,6.13
0,Mexico,-,Brand,183,0.05,10.0,0.1,multiplicative,na,additive,na,na,na,na,na,na,na,na,linear,10.2,5.7
0,Mexico,-,Brand,183,0.05,10.0,0.1,multiplicative,na,na,default,na,na,na,na,na,na,na,logistic,29.09,2.64
0,Mexico,-,Brand,183,0.05,10.0,0.1,multiplicative,na,additive,default,na,na,na,na,na,na,na,linear,10.2,5.7
0,Mexico,-,Brand,183,0.05,10.0,0.1,multiplicative,na,na,customized,na,na,na,na,na,na,na,logistic,29.09,2.64
0,Mexico,-,Brand,183,0.05,10.0,0.1,multiplicative,na,additive,default,na,na,na,na,na,na,na,logistic,27.61,1.78
0,Mexico,-,Brand,183,0.05,10.0,0.1,multiplicative,na,additive,na,na,na,na,na,na,na,na,logistic,27.61,1.78
0,Mexico,-,Brand,183,0.05,10.0,0.1,multiplicative,na,additive,customized,na,na,na,na,na,na,na,linear,10.2,5.7
0,Mexico,-,Brand,183,0.05,10.0,0.1,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,linear,10.23,5.3
0,Mexico,-,Brand,183,0.05,10.0,0.1,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,linear,10.23,5.3
0,Mexico,-,Brand,183,0.05,10.0,0.1,multiplicative,na,additive,customized,na,na,na,na,na,na,na,logistic,27.61,1.78
0,Mexico,-,Brand,183,0.05,10.0,0.1,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,na,linear,10.23,5.3
0,Mexico,-,Brand,183,0.05,10.0,0.1,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,logistic,32.01,5.6000000000000005
0,Mexico,-,Brand,183,0.05,10.0,1.0,additive,na,na,na,na,na,na,na,na,na,na,linear,9.05,7.199999999999999
0,Mexico,-,Brand,183,0.05,10.0,0.1,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,logistic,32.01,5.6000000000000005
0,Mexico,-,Brand,183,0.05,10.0,0.1,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,na,logistic,32.01,5.6000000000000005
0,Mexico,-,Brand,183,0.05,10.0,1.0,additive,na,na,default,na,na,na,na,na,na,na,linear,9.05,7.199999999999999
0,Mexico,-,Brand,183,0.05,10.0,1.0,additive,na,na,customized,na,na,na,na,na,na,na,linear,9.05,7.199999999999999
0,Mexico,-,Brand,183,0.05,10.0,1.0,additive,na,na,na,na,na,na,na,na,na,na,logistic,35.68,28.12
0,Mexico,-,Brand,183,0.05,10.0,1.0,additive,na,additive,na,na,na,na,na,na,na,na,linear,9.05,7.24
0,Mexico,-,Brand,183,0.05,10.0,1.0,additive,na,na,default,na,na,na,na,na,na,na,logistic,35.68,28.12
0,Mexico,-,Brand,183,0.05,10.0,1.0,additive,na,na,customized,na,na,na,na,na,na,na,logistic,35.68,28.12
0,Mexico,-,Brand,183,0.05,10.0,1.0,additive,na,additive,default,na,na,na,na,na,na,na,linear,9.05,7.24
0,Mexico,-,Brand,183,0.05,10.0,1.0,additive,na,additive,customized,na,na,na,na,na,na,na,linear,9.05,7.24
0,Mexico,-,Brand,183,0.05,10.0,1.0,additive,na,additive,na,na,na,na,na,na,na,na,logistic,33.87,23.919999999999998
0,Mexico,-,Brand,183,0.05,10.0,1.0,additive,na,additive,default,na,na,na,na,na,na,na,logistic,33.87,23.919999999999998
0,Mexico,-,Brand,183,0.05,10.0,1.0,additive,na,multiplicative,na,na,na,na,na,na,na,na,linear,10.5,1.67
0,Mexico,-,Brand,183,0.05,10.0,1.0,additive,na,additive,customized,na,na,na,na,na,na,na,logistic,33.87,23.919999999999998
0,Mexico,-,Brand,183,0.05,10.0,1.0,additive,na,multiplicative,default,na,na,na,na,na,na,na,linear,10.5,1.67
0,Mexico,-,Brand,183,0.05,10.0,1.0,additive,na,multiplicative,na,na,na,na,na,na,na,na,logistic,36.73,30.95
0,Mexico,-,Brand,183,0.05,10.0,1.0,additive,na,multiplicative,customized,na,na,na,na,na,na,na,linear,10.5,1.67
0,Mexico,-,Brand,183,0.05,10.0,1.0,additive,na,multiplicative,default,na,na,na,na,na,na,na,logistic,36.73,30.95
0,Mexico,-,Brand,183,0.05,10.0,1.0,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,10.22,6.13
0,Mexico,-,Brand,183,0.05,10.0,1.0,additive,na,multiplicative,customized,na,na,na,na,na,na,na,logistic,36.73,30.95
0,Mexico,-,Brand,183,0.05,10.0,1.0,multiplicative,na,na,default,na,na,na,na,na,na,na,linear,10.22,6.13
0,Mexico,-,Brand,183,0.05,10.0,1.0,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,29.09,2.64
0,Mexico,-,Brand,183,0.05,10.0,1.0,multiplicative,na,na,customized,na,na,na,na,na,na,na,linear,10.22,6.13
0,Mexico,-,Brand,183,0.05,10.0,1.0,multiplicative,na,additive,na,na,na,na,na,na,na,na,linear,10.19,5.35
0,Mexico,-,Brand,183,0.05,10.0,1.0,multiplicative,na,na,default,na,na,na,na,na,na,na,logistic,29.09,2.64
0,Mexico,-,Brand,183,0.05,10.0,1.0,multiplicative,na,additive,default,na,na,na,na,na,na,na,linear,10.19,5.35
0,Mexico,-,Brand,183,0.05,10.0,1.0,multiplicative,na,na,customized,na,na,na,na,na,na,na,logistic,29.09,2.64
0,Mexico,-,Brand,183,0.05,10.0,1.0,multiplicative,na,additive,na,na,na,na,na,na,na,na,logistic,27.77,2.1999999999999997
0,Mexico,-,Brand,183,0.05,10.0,1.0,multiplicative,na,additive,customized,na,na,na,na,na,na,na,linear,10.19,5.35
0,Mexico,-,Brand,183,0.05,10.0,1.0,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,linear,10.16,4.73
0,Mexico,-,Brand,183,0.05,10.0,1.0,multiplicative,na,additive,default,na,na,na,na,na,na,na,logistic,27.77,2.1999999999999997
0,Mexico,-,Brand,183,0.05,10.0,1.0,multiplicative,na,additive,customized,na,na,na,na,na,na,na,logistic,27.77,2.1999999999999997
0,Mexico,-,Brand,183,0.05,10.0,1.0,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,linear,10.16,4.73
0,Mexico,-,Brand,183,0.05,10.0,1.0,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,logistic,33.49,7.489999999999999
0,Mexico,-,Brand,183,0.05,10.0,1.0,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,na,linear,10.16,4.73
0,Mexico,-,Brand,183,0.05,10.0,1.0,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,logistic,33.49,7.489999999999999
0,Mexico,-,Brand,183,0.05,10.0,10.0,additive,na,na,na,na,na,na,na,na,na,na,linear,9.05,7.199999999999999
0,Mexico,-,Brand,183,0.05,10.0,1.0,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,na,logistic,33.49,7.489999999999999
0,Mexico,-,Brand,183,0.05,10.0,10.0,additive,na,na,default,na,na,na,na,na,na,na,linear,9.05,7.199999999999999
0,Mexico,-,Brand,183,0.05,10.0,10.0,additive,na,na,na,na,na,na,na,na,na,na,logistic,35.68,28.12
0,Mexico,-,Brand,183,0.05,10.0,10.0,additive,na,na,customized,na,na,na,na,na,na,na,linear,9.05,7.199999999999999
0,Mexico,-,Brand,183,0.05,10.0,10.0,additive,na,additive,na,na,na,na,na,na,na,na,linear,9.03,7.180000000000001
0,Mexico,-,Brand,183,0.05,10.0,10.0,additive,na,na,default,na,na,na,na,na,na,na,logistic,35.68,28.12
0,Mexico,-,Brand,183,0.05,10.0,10.0,additive,na,na,customized,na,na,na,na,na,na,na,logistic,35.68,28.12
0,Mexico,-,Brand,183,0.05,10.0,10.0,additive,na,additive,default,na,na,na,na,na,na,na,linear,9.03,7.180000000000001
0,Mexico,-,Brand,183,0.05,10.0,10.0,additive,na,additive,customized,na,na,na,na,na,na,na,linear,9.03,7.180000000000001
