,iteration,Conversion Quantity
0,1,913958.0
1,2,920484.0
2,3,927487.0
3,4,929309.0
4,5,929309.0
5,6,929309.0
6,7,929309.0
7,8,929309.0
8,9,929309.0
9,10,929309.0
10,11,929309.0
11,12,929309.0
12,13,929309.0
13,14,929309.0
14,15,929309.0
15,16,929309.0
16,17,929309.0
17,18,929309.0
18,19,929309.0
19,20,929309.0
20,21,929309.0
21,22,929309.0
22,23,929983.0
23,24,929983.0
24,25,929983.0
25,26,929983.0
26,27,929983.0
27,28,929983.0
28,29,929983.0
29,30,929983.0
30,31,929983.0
31,32,929983.0
32,33,929983.0
33,34,929983.0
34,35,929983.0
35,36,929983.0
36,37,929983.0
37,38,929983.0
38,39,929983.0
39,40,929983.0
40,41,929983.0
41,42,930792.0
42,43,930792.0
43,44,931228.0
44,45,931228.0
45,46,931228.0
46,47,931228.0
47,48,931228.0
48,49,931228.0
49,50,931535.0
50,51,931535.0
51,52,931535.0
52,53,931535.0
53,54,931535.0
54,55,931535.0
55,56,931535.0
56,57,931535.0
57,58,931535.0
58,59,931535.0
59,60,931535.0
60,61,931535.0
61,62,931535.0
62,63,931535.0
63,64,931535.0
64,65,931535.0
65,66,931535.0
66,67,931535.0
67,68,931535.0
68,69,931535.0
69,70,931535.0
70,71,931535.0
71,72,931535.0
72,73,931535.0
73,74,931535.0
74,75,931535.0
75,76,931535.0
76,77,931535.0
77,78,931535.0
78,79,931535.0
79,80,931535.0
80,81,931535.0
81,82,931535.0
82,83,931535.0
83,84,931535.0
84,85,931535.0
85,86,931535.0
86,87,931535.0
87,88,931831.0
88,89,931831.0
89,90,931831.0
90,91,931831.0
91,92,931977.0
92,93,931977.0
93,94,931977.0
94,95,931977.0
95,96,931977.0
96,97,931977.0
97,98,931977.0
98,99,931977.0
99,100,931977.0
100,101,931977.0
101,102,931977.0
102,103,931977.0
103,104,931977.0
104,105,931977.0
105,106,931977.0
106,107,932417.0
107,108,932417.0
108,109,933000.0
109,110,933000.0
110,111,933000.0
111,112,933000.0
112,113,933000.0
113,114,933000.0
114,115,933000.0
115,116,933000.0
116,117,933000.0
117,118,933000.0
118,119,933000.0
119,120,933000.0
120,121,933000.0
121,122,933000.0
122,123,933000.0
123,124,933000.0
124,125,933000.0
125,126,933000.0
126,127,933000.0
127,128,933000.0
128,129,933000.0
129,130,933000.0
130,131,933000.0
131,132,933000.0
132,133,933000.0
133,134,933000.0
134,135,933000.0
135,136,933000.0
136,137,933000.0
137,138,933000.0
138,139,933000.0
139,140,933000.0
140,141,933000.0
141,142,933000.0
142,143,933000.0
143,144,933000.0
144,145,933000.0
145,146,933000.0
146,147,933000.0
147,148,933000.0
148,149,933000.0
149,150,933000.0
